feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:neg_FRN1.mzML:area,datafile:neg_FRN2.mzML:area,datafile:neg_FRN3.mzML:area,datafile:neg_FRN4.mzML:area,datafile:neg_FRN5.mzML:area,datafile:neg_HFO1.mzML:area,datafile:neg_HFO2.mzML:area,datafile:neg_HFO3.mzML:area,datafile:neg_HFO4.mzML:area,datafile:neg_HFO5.mzML:area
N12832,10.133,863.57514,863.5655,11.16302122,C45H85O13P,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_18:1,PI 18:0_18:1(11),0.62,0.86577,0.721891346,0.726090077,All,Some,,,0,,,0,23764.55369,0,,0
N12832,10.133,863.57514,863.5655,11.16302122,C45H85O13P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_18:1,PI 18:0_18:1(9),0.962,0.9022,0,0.18642,All,Some,,,0,,,0,9635.446313,0,,0
N12832,10.133,863.57514,863.5655,11.16302122,C45H85O13P,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_18:1,PI 18:0_18:1(6),0.996,0.18951,0,0.118551,All,None,,,0,,,0,0,0,,0
N12847,10.136,861.55942,861.54985,11.10788888,C45H83O13P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_18:2,"PI 18:0_18:2(9,12)",0.6345,0.883795,0.064372103,0.203327183,All,Some,0,0,0,0,0,0,2373.111292,3857.740448,0,5190.670171
N12847,10.136,861.55942,861.54985,11.10788888,C45H83O13P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_18:2,"PI 18:0_18:2(6,9)",0.916,0.65692,0,0.157292,All,Some,0,0,0,30200,0,0,36926.88871,30742.25955,0,38009.32983
N12866,10.141,699.49581,699.49703,1.744110336,C39H73O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:0_18:2,"PA 18:0_18:2(9,12)",0.727,0.527515,0.212218898,0.295226618,All,Some,7011.995104,13370.12987,5379.713262,10053.95349,13541.06776,1227.713243,5824.130274,7893.611521,8451.882845,10511.20862
N12866,10.141,699.49581,699.49703,1.744110336,C39H73O8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:0_18:2,"PA 18:0_18:2(6,9)",0.6815,0.0968825,0.17962023,0.221534434,All,Some,5388.004896,9829.87013,4560.286738,6746.046512,8258.932238,2322.286757,10775.86973,12406.38848,11548.11715,12088.79138
N13144,10.346,695.43264,695.42934,4.745270023,C38H65O9P,CCCCCCCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_10:0,"PG O-22:6(4,7,10,13,16,19)_10:0",0.587272727,0.483374545,0.158700077,0.234024789,Some,Some,28300,31800,26400,27800,28500,25000,26900,28000,34500,36800
N13183,10.352,829.53482,829.53889,4.906340196,C48H79O9P,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_20:3,"PG O-22:6(4,7,10,13,16,19)_20:3(8,11,14)",0.796666667,0.710178889,0.111214736,0.239656344,Some,Some,4206358.614,4300959.59,4143274.866,3853092.52,4096130.653,4526650.208,4544084.204,4577177.265,4979067.405,4931623.1
N13183,10.352,829.53482,829.53889,4.906340196,C48H79O9P,CCC=CCC=CCC=CCCCCCCCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_20:3,"PG O-22:6(4,7,10,13,16,19)_20:3(11,14,17)",0.7762,0.665341,0.094348358,0.219632786,All,Some,3791649.566,4340572.192,3740012.908,3853092.52,3702564.665,4526650.208,4513931.571,4558070.599,4485545.726,4524745.087
N13183,10.352,829.53482,829.53889,4.906340196,C48H79O9P,CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_20:3,"PG O-22:6(4,7,10,13,16,19)_20:3(5,8,11)",0.736444444,0.559573333,0.104831508,0.213466985,Some,Some,3701991.82,4158468.218,3616712.226,3693814.96,3601304.683,4246699.584,4241984.225,4264752.136,4235386.869,4143631.813
N13344,10.437,851.51634,851.52324,8.103125876,C50H77O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_22:6,"PG O-22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",0.73,0.8001925,0.137898803,0.263338293,All,Some,81500,70300,85600,99500,79200,90300,84900,87100,77800,56500
N13365,10.462,806.60051,806.60691,7.934472071,C47H86NO7P,CCCCCC=CCC=CCCCCCCCCCC(=O)OC(COCCCCCCC=CCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-22:3_20:2,"PE O-22:3(7,10,13)_20:2(11,14)",0.4385,0.813225,0.397668295,0.443307136,Some,Some,46966.68542,41410.92822,45058.50945,41355.879,39091.86844,82005.87303,82159.38693,90294.41624,80943.68786,88875.02978
N13365,10.462,806.60051,806.60691,7.934472071,C47H86NO7P,CCCCCCCCC=CCC=CCCCCCCC(=O)OC(COCCCCCCC=CCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-22:3_20:2,"PE O-22:3(7,10,13)_20:2(8,11)",0.519666667,0.734101667,0.251096379,0.326253937,All,Some,11633.31458,9289.071775,6741.490545,9144.120997,9708.131558,20994.12697,13640.61307,21705.58376,15956.31214,15124.97022
N13378,10.47,899.60688,899.60189,5.546898084,C49H89O12P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COCCCCCCCC=CCC=CCC=CCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-20:3_20:1,"PI O-20:3(8,11,14)_20:1(11)",0.8675,0.82696,0.028055701,0.191890561,Some,Some,31286.41185,11950.56071,46054.36186,39359.56003,13679.59283,34197.08464,33726.28866,37053.28419,9054.474292,38469.91418
N13378,10.47,899.60688,899.60189,5.546898084,C49H89O12P,CCCCCCC=CCCCCCCCCCCCC(=O)OC(COCCCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-20:3_20:1,"PI O-20:3(11,14,17)_20:1(13)",0.494666667,0.632895,0.091411839,0.185885638,All,Some,24040.83052,9444.02195,32351.66968,31804.68538,8877.640053,21862.38245,20873.71134,22934.92893,5888.942806,25003.91399
N13378,10.47,899.60688,899.60189,5.546898084,C49H89O12P,CCCCCCC=CCCCCCCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-20:3_20:1,"PI O-20:3(5,8,11)_20:1(13)",0.7444,0.701924,0.049688682,0.184383346,All,Some,4572.757625,40305.41734,693.9684585,5235.754589,46442.76712,1340.532915,0,1311.786878,42556.5829,1426.171838
N13590,10.607,827.5169,827.52324,7.661416252,C48H77O9P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_20:4,"PG O-22:6(4,7,10,13,16,19)_20:4(8,11,14,17)",0.586444444,0.860433333,0.276961488,0.366256968,All,Some,80726.58228,72431.139,83424.62384,79242.09692,74441.59769,58450.03104,75275.87405,78765.64257,64652.90994,71976.11815
N13590,10.607,827.5169,827.52324,7.661416252,C48H77O9P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_20:4,"PG O-22:6(4,7,10,13,16,19)_20:4(5,8,11,14)",0.6486,0.838969,0.259935212,0.356705069,Some,Some,99273.41772,82568.861,93575.37616,93757.90308,98558.40231,132549.969,125724.126,112234.3574,102347.0901,101023.8818
N13640,10.649,851.51881,851.52324,5.202441686,C50H77O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_22:6,"PG O-22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",0.5445,0.646639167,0.214843853,0.290988999,All,Some,0,0,0,0,0,24100,0,0,0,0
N13658,10.653,774.54396,774.54431,0.451878602,C45H78NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:6,"PE O-18:1(11)_22:6(4,7,10,13,16,19)",0.731,0.771717857,0.080754529,0.214875409,All,Some,48071.43149,53357.8206,0,43654.07719,54973.89237,74651.37794,79927.27815,70359.93919,77861.78473,66570.08827
N13658,10.653,774.54396,774.54431,0.451878602,C45H78NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:6,"PE O-18:1(6)_22:6(4,7,10,13,16,19)",0.756666667,0.760404167,0.078321524,0.214364303,Some,Some,33617.43925,35994.59632,0,28928.64612,37531.8552,51620.88735,53191.51347,46438.42645,45233.7833,47409.54262
N13658,10.653,774.54396,774.54431,0.451878602,C45H78NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:6,"PE O-18:1(9)_22:6(4,7,10,13,16,19)",0.709833333,0.815305,0.0759199,0.213249753,Some,Some,37311.12926,41647.58307,0,36417.27668,42494.25243,56727.73471,59881.20839,54201.63436,57904.43197,52020.36911
N13709,10.672,858.63462,858.63821,4.181039183,C51H90NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-24:1_22:6,"PE O-24:1(15)_22:6(4,7,10,13,16,19)",0.616444444,0.708714444,0.380468095,0.436890365,Some,Some,13700,13300,11200,11600,12000,23700,23700,22700,26800,26400
N13737,10.689,832.61753,832.62256,6.041152668,C49H88NO7P,CCCCCCC=CCCCCCCCCCCCC(=O)OC(COCCCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-24:5_20:1,"PE O-24:5(6,9,12,15,18)_20:1(13)",0.609166667,0.69563,0.439034955,0.481707631,All,Some,4747.038507,4456.947078,3030.371074,3669.066386,4164.311302,7594.19088,9417.426382,9432.880887,8795.642767,10099.90221
N13737,10.689,832.61753,832.62256,6.041152668,C49H88NO7P,CCCCCCC=CCCCCCCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN,[M-H]-,PE O-24:5_20:1,"PE O-24:5(9,12,15,18,21)_20:1(13)",0.833333333,0.744515556,0.347072329,0.435442752,All,Some,5327.969491,5152.976483,3451.977805,4265.971811,4694.579039,8972.753939,9838.959642,11276.56725,10477.81203,11127.46774
N13737,10.689,832.61753,832.62256,6.041152668,C49H88NO7P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COCCCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-24:5_20:1,"PE O-24:5(6,9,12,15,18)_20:1(11)",0.6082,0.813946,0.347197684,0.419972747,Some,Some,1824.992002,1890.076438,1317.651122,1704.961803,1641.109659,3533.055182,3343.613976,4390.551865,3826.545203,4372.630051
N13744,10.692,750.54379,750.54431,0.692830514,C43H78NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-16:1_22:4,"PE O-16:1(7)_22:4(7,10,13,16)",0.925142857,0.897308571,0.024733027,0.202031565,Some,Some,47521.36624,49175.51894,36001.37431,42957.27891,39421.17577,43561.11798,53047.59373,50776.5385,42578.83617,52134.84358
N13744,10.692,750.54379,750.54431,0.692830514,C43H78NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-16:1_22:4,"PE O-16:1(6)_22:4(7,10,13,16)",0.923,0.9134275,0.021641399,0.200955869,All,Some,30929.76879,33937.22633,26670.50964,30873.46939,39421.17577,50248.72307,39915.71391,41666.21009,46234.52769,44042.0712
N13744,10.692,750.54379,750.54431,0.692830514,C43H78NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-16:1_22:4,"PE O-16:1(9)_22:4(7,10,13,16)",0.884666667,0.911384444,0.026170211,0.20054128,All,Some,54548.86497,59887.25474,48328.11605,48169.2517,60157.64846,76190.15894,70036.69237,58557.25141,62186.63615,58823.08522
N13754,10.694,851.51784,851.52324,6.341576772,C50H77O9P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_22:6,"PG O-22:6(4,7,10,13,16,19)_22:6(4,7,10,13,16,19)",0.622888889,0.746241111,0.096031307,0.213738046,All,Some,32200,26900,33200,33700,35900,18200,43400,50100,0,43700
N13774,10.7,752.55022,752.55996,12.94249032,C43H80NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-16:0_22:4,"PE O-16:0_22:4(7,10,13,16)",0.7035,0.91303875,0.187710296,0.311822112,All,Some,14300,13400,12700,13000,14000,0,0,17700,15900,0
N13968,10.797,827.51779,827.52324,6.585917756,C48H77O9P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:5_20:5,"PG O-22:5(4,7,10,13,16)_20:5(5,8,11,14,17)",0.560666667,0.765611667,0.390292822,0.444862091,Some,Some,0,0,0,0,4083.701937,0,0,0,0,0
N13968,10.797,827.51779,827.52324,6.585917756,C48H77O9P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:5_20:5,"PG O-22:5(7,10,13,16,19)_20:5(5,8,11,14,17)",0.4594,0.803935,0.387929734,0.436677287,All,Some,0,0,0,0,1376.298063,0,0,0,0,0
N14025,10.852,750.54349,750.54431,1.092540426,C43H78NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_20:4,"PE O-18:1(11)_20:4(8,11,14,17)",0.905,0.956411,0.02350885,0.20494818,All,Some,0,0,470.2641761,0,653.8259526,0,0,0,0,0
N14025,10.852,750.54349,750.54431,1.092540426,C43H78NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_20:4,"PE O-18:1(6)_20:4(8,11,14,17)",0.86675,0.956225,0.022390061,0.200209549,Some,Some,0,0,1286.138037,0,1642.049434,0,0,0,0,0
N14025,10.852,750.54349,750.54431,1.092540426,C43H78NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_20:4,"PE O-18:1(11)_20:4(5,8,11,14)",0.8582,0.914474,0.021155199,0.19419156,All,Some,0,0,1313.597787,0,1614.124614,0,0,0,0,0
N14066,10.872,776.5593,776.55996,0.849902176,C45H80NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:0_22:6,"PE O-18:0_22:6(4,7,10,13,16,19)",0.654727273,0.90264,0.107601684,0.241818074,All,Some,99100,105000,81000,83900,0,120000,119000,109000,126000,116000
N14184,10.919,682.44569,682.44533,0.527514783,C37H66NO8P,CCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:2_16:2,"PE 16:2(6,9)_16:2(6,9)",0.784,0.920803333,0.251525721,0.37170091,All,Some,0,6800,7780,0,3310,4520,5340,0,0,6720
N14224,10.937,752.55902,752.55996,1.249069908,C43H80NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-16:0_22:4,"PE O-16:0_22:4(7,10,13,16)",0.772857143,0.90225,0.237674824,0.357650573,All,Some,32600,34700,29900,0,33300,39300,42300,29300,42800,38200
N14368,11.038,778.57345,778.57561,2.774297027,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:4,"PE O-18:1(9)_22:4(7,10,13,16)",0.778666667,0.88982,0.167447872,0.300806965,Some,Some,9950.800582,8878.787879,6840.965862,8936.652395,8622.603474,10748.42129,10609.95212,8093.059961,9567.51269,9447.366286
N14368,11.038,778.57345,778.57561,2.774297027,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:4,"PE O-18:1(11)_22:4(7,10,13,16)",0.763,0.79240625,0.17821385,0.298111705,All,Some,6396.943231,9209.161381,6311.502319,6303.594543,9341.625563,10106.9873,10045.7716,7360.588008,7147.659334,7204.276525
N14368,11.038,778.57345,778.57561,2.774297027,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:4,"PE O-18:1(6)_22:4(7,10,13,16)",0.828,0.889387143,0.108265865,0.258351406,Some,Some,9352.256186,11212.05074,7647.531819,8359.753062,8435.770963,9444.591416,8944.276281,8946.352031,8084.827975,8648.357188
N14413,11.056,700.52784,700.52866,1.170544543,C39H76NO7P,CCCCCCCCC=CCCCCCCCC(=O)OC(COCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-16:1_18:1,PE O-16:1(7)_18:1(9),0.704,0.918655,0.540606262,0.594750509,All,All,10542.27797,13668.88169,10767.53154,8839.458414,27300,8871.181793,7418.488684,8797.939593,8340.888208,8495.316916
N14413,11.056,700.52784,700.52866,1.170544543,C39H76NO7P,CCCCCCCCC=CCCCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-16:1_18:1,PE O-16:1(6)_18:1(9),0.637,0.91264,0.505313485,0.559214788,All,All,7773.625266,8651.863857,6856.206995,6382.978723,0,8989.964354,7617.951669,8724.514165,8756.202144,9003.936213
N14413,11.056,700.52784,700.52866,1.170544543,C39H76NO7P,CCCCCCCCCCCC=CCCCCC(=O)OC(COCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-16:1_18:1,PE O-16:1(7)_18:1(6),0.5175,0.89918,0.394418689,0.457202951,All,Some,4984.096763,6379.254457,5076.261468,4777.562863,0,4938.853852,4963.559647,4877.546242,5502.909648,5200.746871
N14536,11.1,752.55027,752.55996,12.87605043,C43H80NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-16:0_22:4,"PE O-16:0_22:4(7,10,13,16)",0.82075,0.90462125,0.157841602,0.298810407,All,Some,54100,55100,49700,59600,0,70100,66900,69700,0,0
N14545,11.102,682.44504,682.44533,0.424942464,C37H66NO8P,CCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:2_16:2,"PE 16:2(6,9)_16:2(6,9)",0.376666667,0.884636667,0.503207846,0.52869661,All,Some,24800,30200,22600,24000,27400,34000,35200,29000,30600,31700
N14550,11.102,750.5436,750.54431,0.945980125,C43H78NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_20:4,"PE O-18:1(6)_20:4(8,11,14,17)",0.894,0.94941,0.00434346,0.187815768,Some,Some,164324.8442,339611.091,141513.5437,238617.5614,150201.8329,255787.3641,275307.0577,214731.8229,232216.7356,251640.8219
N14550,11.102,750.5436,750.54431,0.945980125,C43H78NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_20:4,"PE O-18:1(11)_20:4(8,11,14,17)",0.801714286,0.952298571,0.005232162,0.179587015,All,Some,105350.3117,47291.04748,95029.32142,76612.65317,150898.2631,69425.27187,50774.80958,91961.94182,84139.86387,75496.16438
N14550,11.102,750.5436,750.54431,0.945980125,C43H78NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_20:4,"PE O-18:1(6)_20:4(5,8,11,14)",0.839333333,0.924185,0.003090608,0.178824319,Some,Some,164324.8442,111097.8615,173457.1349,117769.7854,187899.904,255787.3641,269918.1327,247306.2353,263643.4005,244863.0137
N14597,11.109,531.28119,531.27284,15.71697134,C26H45O9P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG 20:4,"LPG 20:4(8,11,14,17)",0.55375,0.51829875,0,0.107204875,All,None,11100,16300,0,12300,13100,16500,0,15500,16800,15800
N14653,11.139,776.55933,776.55996,0.811270259,C45H80NO7P,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:5,"PE O-18:1(6)_22:5(4,7,10,13,16)",0.689333333,0.778806,0.091911853,0.220343416,Some,Some,22544.09149,26521.71228,19466.12189,20185.43233,0,32128.8529,30968.14334,28495.49606,29823.31536,28689.023
N14653,11.139,776.55933,776.55996,0.811270259,C45H80NO7P,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:5,"PE O-18:1(9)_22:5(7,10,13,16,19)",0.677111111,0.916035556,0.071648513,0.216633477,Some,Some,19992.1246,23935.29667,17281.52501,18411.05523,0,28138.89886,27149.13492,24086.65,26423.31536,24673.81113
N14653,11.139,776.55933,776.55996,0.811270259,C45H80NO7P,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:5,"PE O-18:1(9)_22:5(4,7,10,13,16)",0.692428571,0.892365,0.072436227,0.216428339,Some,Some,1163.783911,1042.991052,1052.353102,1603.512436,0,1532.248233,1782.721736,1217.853946,1553.369272,1537.165872
N14738,11.239,702.54468,702.54431,0.526657173,C39H78NO7P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_16:0,PE O-18:1(6)_16:0,0.883,0.8992,0.218676807,0.353161446,All,Some,7592.55814,0,6017.504052,0,0,0,463.5625966,0,0,0
N14738,11.239,702.54468,702.54431,0.526657173,C39H78NO7P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_16:0,PE O-18:1(9)_16:0,0.355,0.93835,0.16189491,0.258850928,All,Some,1651.627907,0,1223.338736,0,4491.755725,9175.038052,9620.170015,0,8391.025641,3902.084343
N14738,11.239,702.54468,702.54431,0.526657173,C39H78NO7P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_16:0,PE O-18:1(11)_16:0,0.826,0.92459,0,0.175059,All,None,1355.813953,0,919.1572123,0,3698.244275,4524.961948,2816.267388,0,2608.974359,1097.915657
N14949,11.371,752.55931,752.55996,0.863718553,C43H80NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:0_20:4,"PE O-18:0_20:4(5,8,11,14)",0.502571429,0.918844286,0.241312387,0.335191481,All,Some,52034.0003,58859.85748,45208.25431,47158.44452,52573.54369,70368.69323,64062.03559,61434.29696,73955.15267,63875.86971
N14949,11.371,752.55931,752.55996,0.863718553,C43H80NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:0_20:4,"PE O-18:0_20:4(8,11,14,17)",0.8916,0.94159,0.073543105,0.242153484,All,Some,7965.999699,11140.14252,8791.745695,10641.55548,21226.45631,9731.306769,9937.964415,9365.703042,8544.847328,7924.130289
N15006,11.39,778.57491,778.57561,0.89907774,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:0_22:5,"PE O-18:0_22:5(4,7,10,13,16)",0.764461538,0.894073846,0.206414583,0.330985205,All,Some,13197.33111,13552.19237,11989.52503,11187.95873,14096.05148,18275.82291,14127.7274,13795.01863,17090.70435,17651.489
N15006,11.39,778.57491,778.57561,0.89907774,C45H82NO7P,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:0_22:5,"PE O-18:0_22:5(7,10,13,16,19)",0.58325,0.92346375,0.111067155,0.239525099,All,Some,2102.668891,2847.807625,1810.474968,1712.041272,3103.948523,3724.177094,3672.272601,3204.981365,4209.295654,3248.511002
