id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:cosine_score,spectral_db_matches:n_matching_signals,spectral_db_matches:ccs,datafile:NEG_NIST_2.mzML:area,datafile:NEG_NIST_2.mzML:rt,datafile:NEG_NIST_2.mzML:mz_range:min,datafile:NEG_NIST_2.mzML:mz_range:max,datafile:NEG_NIST_2.mzML:fragment_scans,datafile:NEG_NIST_2.mzML:fwhm,datafile:NEG_NIST_2.mzML:rt_range:min,datafile:NEG_NIST_2.mzML:rt_range:max,datafile:NEG_NIST_2.mzML:feature_state,datafile:NEG_NIST_2.mzML:mz,datafile:NEG_NIST_2.mzML:intensity_range:min,datafile:NEG_NIST_2.mzML:intensity_range:max,datafile:NEG_NIST_2.mzML:asymmetry_factor,datafile:NEG_NIST_2.mzML:tailing_factor,datafile:NEG_NIST_2.mzML:height,datafile:NEG_NIST_2.mzML:rt_ms2_apex_distance,datafile:NEG_NIST_0.mzML:area,datafile:NEG_NIST_0.mzML:rt,datafile:NEG_NIST_0.mzML:mz_range:min,datafile:NEG_NIST_0.mzML:mz_range:max,datafile:NEG_NIST_0.mzML:fragment_scans,datafile:NEG_NIST_0.mzML:fwhm,datafile:NEG_NIST_0.mzML:rt_range:min,datafile:NEG_NIST_0.mzML:rt_range:max,datafile:NEG_NIST_0.mzML:feature_state,datafile:NEG_NIST_0.mzML:mz,datafile:NEG_NIST_0.mzML:intensity_range:min,datafile:NEG_NIST_0.mzML:intensity_range:max,datafile:NEG_NIST_0.mzML:asymmetry_factor,datafile:NEG_NIST_0.mzML:tailing_factor,datafile:NEG_NIST_0.mzML:height,datafile:NEG_NIST_0.mzML:rt_ms2_apex_distance,datafile:NEG_NIST_3.mzML:area,datafile:NEG_NIST_3.mzML:rt,datafile:NEG_NIST_3.mzML:mz_range:min,datafile:NEG_NIST_3.mzML:mz_range:max,datafile:NEG_NIST_3.mzML:fragment_scans,datafile:NEG_NIST_3.mzML:fwhm,datafile:NEG_NIST_3.mzML:rt_range:min,datafile:NEG_NIST_3.mzML:rt_range:max,datafile:NEG_NIST_3.mzML:feature_state,datafile:NEG_NIST_3.mzML:mz,datafile:NEG_NIST_3.mzML:intensity_range:min,datafile:NEG_NIST_3.mzML:intensity_range:max,datafile:NEG_NIST_3.mzML:asymmetry_factor,datafile:NEG_NIST_3.mzML:tailing_factor,datafile:NEG_NIST_3.mzML:height,datafile:NEG_NIST_3.mzML:rt_ms2_apex_distance,datafile:NEG_NIST_1.mzML:area,datafile:NEG_NIST_1.mzML:rt,datafile:NEG_NIST_1.mzML:mz_range:min,datafile:NEG_NIST_1.mzML:mz_range:max,datafile:NEG_NIST_1.mzML:fragment_scans,datafile:NEG_NIST_1.mzML:fwhm,datafile:NEG_NIST_1.mzML:rt_range:min,datafile:NEG_NIST_1.mzML:rt_range:max,datafile:NEG_NIST_1.mzML:feature_state,datafile:NEG_NIST_1.mzML:mz,datafile:NEG_NIST_1.mzML:intensity_range:min,datafile:NEG_NIST_1.mzML:intensity_range:max,datafile:NEG_NIST_1.mzML:asymmetry_factor,datafile:NEG_NIST_1.mzML:tailing_factor,datafile:NEG_NIST_1.mzML:height,datafile:NEG_NIST_1.mzML:rt_ms2_apex_distance
1344,5.938,5.476,6.685,636.34922,636.349,636.34998,7.94E+05,4.01E+05,4.92E+04,7.94E+05,7,0.5,2,0,0.92,0.02,0.00001,0.031,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.96E+05,5.968,636.349,636.34998,4,0.425,5.609,6.297,DETECTED,636.34923,4.98E+04,6.92E+05,0.999,0.921,6.92E+05,-0.158,,,,,,,,,UNKNOWN,,,,,,,,4.01E+05,5.907,636.34888,636.35028,3,0.52,5.476,6.685,DETECTED,636.3492,4.92E+04,7.94E+05,2.477,1.514,7.94E+05,-0.103
1345,5.938,5.859,6.189,788.29834,788.29718,788.2998,6.38E+04,1.17E+04,1.52E+04,6.38E+04,0,0.5,2,1,0.96,0.03,0.00002,0.015,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.17E+04,5.953,788.29718,788.2998,,0.251,5.859,6.187,DETECTED,788.29837,1.59E+04,5.08E+04,2.488,1.744,5.08E+04,,,,,,,,,,UNKNOWN,,,,,,,,1.17E+04,5.923,788.29724,788.30011,,0.24,5.891,6.189,DETECTED,788.29832,1.52E+04,6.38E+04,8.53,4.765,6.38E+04,
1346,5.946,5.264,6.899,568.36176,568.36157,568.36249,1.25E+07,6.79E+06,7.43E+05,1.25E+07,8,0.5,2,0,0.97,0.08,0.00004,0.007,LPC 18:0 (0.988),LPC 18:0,[M+HCOO]-,C26H54NO7P,CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C,568.36199,0.99,3,242.64,,,,,,,,,UNKNOWN,,,,,,,,6.64E+06,5.953,568.36157,568.36249,4,0.437,5.364,6.899,DETECTED,568.3618,8.01E+05,1.22E+07,2.442,1.581,1.22E+07,-0.181,,,,,,,,,UNKNOWN,,,,,,,,6.79E+06,5.938,568.36145,568.3623,4,0.433,5.264,6.861,DETECTED,568.36171,7.43E+05,1.25E+07,2.179,1.533,1.25E+07,-0.199
1347,5.947,5.931,6.134,652.32307,652.32208,652.32367,6.48E+04,8.68E+03,2.42E+04,6.48E+04,1,0.25,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,8.68E+03,5.947,652.32208,652.32367,1,0.19,5.931,6.134,DETECTED,652.32307,2.42E+04,6.48E+04,11.808,6.404,6.48E+04,-0.111,,,,,,,,,UNKNOWN,,,,,,,
1348,5.947,5.915,6.009,721.32545,721.32355,721.32672,4.03E+04,2.56E+03,1.38E+04,4.03E+04,0,0.25,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.56E+03,5.947,721.32355,721.32672,,0.035,5.915,6.009,DETECTED,721.32545,1.38E+04,4.03E+04,1.979,1.489,4.03E+04,,,,,,,,,,UNKNOWN,,,,,,,
1349,5.947,5.869,5.978,698.31963,698.31873,698.32135,3.61E+04,2.78E+03,1.29E+04,3.61E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,2.78E+03,5.947,698.31873,698.32135,,0.051,5.869,5.978,DETECTED,698.31963,1.29E+04,3.61E+04,0.401,0.701,3.61E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
1350,5.95,5.648,6.072,559.3362,559.33545,559.33771,7.16E+04,1.05E+04,8.00E+03,7.16E+04,0,1,4,2,0.89,0.34,0.00019,0.025,,,,,,,,,,9.22E+03,5.9,559.33539,559.33752,,0.108,5.837,6.009,DETECTED,559.33607,3.14E+04,7.16E+04,1.742,1.371,7.16E+04,,1.05E+04,5.953,559.33545,559.33771,,0.177,5.648,5.984,DETECTED,559.33638,8.00E+03,7.12E+04,0.105,0.551,7.12E+04,,6.09E+03,5.962,559.33551,559.33704,,0.122,5.931,6.072,DETECTED,559.3364,2.61E+04,5.71E+04,3.474,2.237,5.71E+04,,3.47E+03,5.986,559.33539,559.33679,,0.176,5.954,6.017,DETECTED,559.33596,3.83E+04,6.82E+04,0.993,0.997,6.82E+04,
1351,5.951,5.743,6.198,594.37758,594.37701,594.3786,1.15E+05,2.93E+04,2.06E+04,1.15E+05,6,0.5,2,1,0.91,0.26,0.00016,0.019,,,,,,,,,,2.93E+04,5.931,594.37567,594.37848,3,0.311,5.743,6.198,DETECTED,594.37743,2.60E+04,9.53E+04,1.416,1.208,9.53E+04,-0.086,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.29E+04,5.97,594.37701,594.3786,3,0.103,5.829,6.017,DETECTED,594.37774,2.06E+04,1.15E+05,0.332,0.666,1.15E+05,-0.068
1352,5.953,5.906,6.031,682.34009,682.33917,682.34125,3.84E+04,3.57E+03,1.78E+04,3.84E+04,0,0.25,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.57E+03,5.953,682.33917,682.34125,,0.059,5.906,6.031,DETECTED,682.34009,1.78E+04,3.84E+04,1.666,1.333,3.84E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
1353,5.956,5.719,6.056,976.28604,976.28436,976.28772,5.08E+04,7.53E+03,1.01E+04,5.08E+04,0,0.75,3,1,0.95,0.04,0.00004,0.018,,,,,,,,,,3.78E+03,5.947,976.28198,976.28864,,0.101,5.915,6.056,DETECTED,976.28599,1.28E+04,5.08E+04,3.512,2.256,5.08E+04,,2.32E+03,5.984,976.28436,976.28772,,0.06,5.937,6.031,DETECTED,976.2861,1.01E+04,3.97E+04,0.998,0.999,3.97E+04,,,,,,,,,,UNKNOWN,,,,,,,,7.53E+03,5.938,976.28143,976.2876,,0.158,5.719,6.001,DETECTED,976.28604,1.12E+04,4.36E+04,0.287,0.644,4.36E+04,
1354,5.958,5.931,5.986,653.33917,653.33685,653.34052,4.54E+04,1.56E+03,1.27E+04,4.54E+04,0,0.5,2,1,0.99,0.02,0.00002,0.004,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.14E+03,5.962,653.33685,653.34052,,0.035,5.931,5.978,DETECTED,653.33915,1.27E+04,3.67E+04,0.495,0.747,3.67E+04,,1.56E+03,5.954,653.33813,653.34222,,0.046,5.938,5.986,DETECTED,653.33918,1.68E+04,4.54E+04,1.958,1.479,4.54E+04,
1355,5.958,5.853,6.08,856.28533,856.28375,856.28796,5.25E+04,6.21E+03,1.54E+04,5.25E+04,0,0.5,2,0,0.89,0.25,0.00022,0.027,,,,,,,,,,6.21E+03,5.931,856.2829,856.28601,,0.079,5.853,6.041,DETECTED,856.28511,1.54E+04,5.25E+04,1.397,1.198,5.25E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.63E+03,5.986,856.28375,856.28796,,0.422,5.923,6.08,DETECTED,856.28555,1.98E+04,5.05E+04,1.493,1.246,5.05E+04,
1356,5.961,5.662,6.078,626.32035,626.31927,626.32172,1.00E+05,1.77E+04,7.06E+03,1.00E+05,3,0.75,3,2,0.86,0.33,0.0002,0.036,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.77E+04,5.984,626.31927,626.32172,,0.199,5.662,6.078,DETECTED,626.32028,7.06E+03,8.17E+04,0.304,0.649,8.17E+04,,4.77E+03,5.993,626.32025,626.32098,1,0.112,5.978,6.056,DETECTED,626.32066,4.13E+04,7.11E+04,4.016,2.508,7.11E+04,-0.142,1.27E+04,5.907,626.31891,626.3208,2,0.13,5.891,6.064,DETECTED,626.32012,4.37E+04,1.00E+05,10.055,5.528,1.00E+05,-0.017
1357,5.962,5.767,6.166,694.30821,694.30701,694.30859,8.50E+04,1.40E+04,1.21E+04,8.50E+04,0,1,4,2,0.89,0.28,0.0002,0.027,,,,,,,,,,3.05E+03,5.994,694.30737,694.30841,,0.054,5.962,6.025,DETECTED,694.30798,3.21E+04,6.64E+04,1.007,1.004,6.64E+04,,8.65E+03,5.968,694.30701,694.30859,,0.093,5.767,5.984,DETECTED,694.30804,1.95E+04,6.52E+04,0.078,0.539,6.52E+04,,9.34E+03,5.978,694.30713,694.31067,,0.153,5.962,6.166,DETECTED,694.30848,1.21E+04,5.97E+04,12.07,6.535,5.97E+04,,1.40E+04,5.907,694.30688,694.30963,,0.167,5.86,6.111,DETECTED,694.30833,3.71E+04,8.50E+04,4.356,2.678,8.50E+04,
1358,5.962,5.852,6.245,389.27119,389.27054,389.2724,4.05E+05,5.08E+04,9.47E+03,4.05E+05,9,1,4,0,0.96,0.1,0.00004,0.011,,,,,,,,,,5.02E+04,5.962,389.27072,389.272,2,0.096,5.853,6.245,DETECTED,389.27116,9.47E+03,4.05E+05,0.484,2.014,4.05E+05,-0.054,3.93E+04,5.984,389.27054,389.2724,2,0.08,5.89,6.234,DETECTED,389.27117,1.00E+04,3.49E+05,2.403,1.67,3.49E+05,-0.054,5.08E+04,5.947,389.27063,389.27176,3,0.106,5.852,6.244,DETECTED,389.27127,9.90E+03,3.86E+05,2.387,2.365,3.86E+05,-0.054,4.99E+04,5.954,389.27042,389.27161,2,0.093,5.876,6.205,DETECTED,389.27115,1.48E+04,4.03E+05,3.006,1.896,4.03E+05,-0.039
1359,5.962,5.884,6.119,388.2751,388.27423,388.2756,1.17E+05,1.16E+04,9.34E+03,1.17E+05,4,1,4,0,0.97,0.07,0.00003,0.008,,,,,,,,,,1.16E+04,5.962,388.27484,388.27548,1,1.083,5.9,6.119,DETECTED,388.2751,1.29E+04,1.17E+05,2.373,1.752,1.17E+05,-0.001,8.68E+03,5.968,388.27423,388.2756,1,0.106,5.906,6.109,DETECTED,388.27515,9.34E+03,8.95E+04,2.64,1.622,8.95E+04,0.015,1.12E+04,5.947,388.27472,388.2753,1,0.102,5.884,6.072,DETECTED,388.27509,1.94E+04,1.04E+05,1.987,1.494,1.04E+05,0.01,9.65E+03,5.97,388.27469,388.27527,1,0.092,5.907,6.048,DETECTED,388.27505,2.83E+04,1.02E+05,1.245,1.123,1.02E+05,-0.017
1360,5.966,5.906,6.103,560.32951,560.32843,560.33051,7.66E+04,6.78E+03,1.85E+04,7.66E+04,0,1,4,4,0.84,0.62,0.00035,0.028,,,,,,,,,,3.57E+03,5.994,560.32831,560.3302,,0.154,5.962,6.041,DETECTED,560.32909,2.46E+04,5.87E+04,1.506,1.253,5.87E+04,,6.78E+03,5.953,560.32843,560.33051,,0.081,5.906,6.031,DETECTED,560.32929,2.69E+04,7.65E+04,1.666,1.333,7.65E+04,,5.04E+03,5.993,560.32874,560.33154,,0.09,5.962,6.103,DETECTED,560.3302,1.85E+04,6.28E+04,3.509,2.254,6.28E+04,,5.23E+03,5.923,560.32812,560.33093,,0.036,5.907,6.001,DETECTED,560.32946,2.99E+04,7.66E+04,5.023,3.011,7.66E+04,
1361,5.966,5.884,6.103,390.27487,390.27435,390.27554,9.43E+04,9.93E+03,9.39E+03,9.43E+04,0,1,4,0,0.94,0.28,0.00011,0.008,,,,,,,,,,9.93E+03,5.962,390.27451,390.27524,,0.096,5.9,6.103,DETECTED,390.27484,9.39E+03,8.82E+04,2.119,1.625,8.82E+04,,5.60E+03,5.953,390.27435,390.27554,,0.071,5.921,6.063,DETECTED,390.27509,1.51E+04,7.14E+04,3.47,2.235,7.14E+04,,9.51E+03,5.978,390.27405,390.27548,,0.235,5.884,6.087,DETECTED,390.27482,1.37E+04,9.43E+04,0.865,1.081,9.43E+04,,8.32E+03,5.97,390.27435,390.27527,,0.111,5.891,6.08,DETECTED,390.27474,1.24E+04,8.17E+04,1.371,1.198,8.17E+04,
1362,5.969,5.535,6.203,637.35263,637.35229,637.35406,2.70E+05,9.29E+04,1.44E+04,2.70E+05,0,0.5,2,1,0.87,0.1,0.00006,0.046,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,8.33E+04,6.015,637.35229,637.35406,,0.388,5.545,6.203,DETECTED,637.3527,1.44E+04,2.58E+05,0.495,0.713,2.58E+05,,,,,,,,,,UNKNOWN,,,,,,,,9.29E+04,5.923,637.35156,637.3548,,0.346,5.535,6.189,DETECTED,637.35257,1.86E+04,2.70E+05,0.719,0.676,2.70E+05,
1363,5.969,5.937,6.047,509.34343,509.34125,509.34412,3.88E+04,3.16E+03,1.52E+04,3.88E+04,0,0.5,2,3,0.89,0.45,0.00023,0.016,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.16E+03,5.953,509.34125,509.34412,,0.055,5.937,6.047,DETECTED,509.34319,1.52E+04,3.63E+04,5.884,3.442,3.63E+04,,,,,,,,,,UNKNOWN,,,,,,,,1.79E+03,5.986,509.34259,509.3447,,0.067,5.954,6.017,DETECTED,509.34366,1.53E+04,3.88E+04,0.993,0.997,3.88E+04,
1364,5.969,5.724,6.187,720.31088,720.30902,720.31342,8.69E+04,1.92E+04,8.85E+03,8.69E+04,0,0.5,2,2,0.95,0.34,0.00024,0.001,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.92E+04,5.968,720.30902,720.31342,,0.089,5.724,6.187,DETECTED,720.31112,8.85E+03,8.69E+04,0.923,0.947,8.69E+04,,,,,,,,,,UNKNOWN,,,,,,,,4.88E+03,5.97,720.30969,720.31128,,0.082,5.954,6.033,DETECTED,720.31064,3.03E+04,8.65E+04,3.993,2.497,8.65E+04,
1365,5.97,5.813,6.033,447.34777,447.34729,447.34848,5.23E+04,6.58E+03,1.29E+04,5.23E+04,0,0.75,3,0,0.92,0.13,0.00006,0.026,,,,,,,,,,4.45E+03,5.931,447.34698,447.34814,,0.105,5.853,5.994,DETECTED,447.34769,1.85E+04,4.02E+04,0.797,0.899,4.02E+04,,,,,,,,,,UNKNOWN,,,,,,,,6.58E+03,5.978,447.34729,447.34848,,0.605,5.821,6.025,DETECTED,447.34785,1.29E+04,4.38E+04,0.299,0.65,4.38E+04,,6.22E+03,6.001,447.34732,447.34869,,0.095,5.813,6.033,DETECTED,447.34779,1.37E+04,5.23E+04,0.167,0.584,5.23E+04,
1366,5.974,5.9,6.048,379.24257,379.24234,379.24341,5.28E+04,4.11E+03,1.29E+04,5.28E+04,0,0.5,2,0,0.91,0.12,0.00005,0.027,,,,,,,,,,4.11E+03,5.947,379.24176,379.24301,,0.07,5.9,6.025,DETECTED,379.24252,1.29E+04,5.15E+04,1.674,1.337,5.15E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.85E+03,6.001,379.24234,379.24341,,0.088,5.923,6.048,DETECTED,379.24261,1.35E+04,5.28E+04,0.6,0.8,5.28E+04,
1367,5.981,5.751,6.015,841.31578,841.31323,841.31714,4.26E+04,6.05E+03,9.95E+03,4.26E+04,0,0.5,2,1,0.94,0.33,0.00028,0.003,,,,,,,,,,2.19E+03,5.978,841.31549,841.32031,,0.103,5.915,5.994,DETECTED,841.31606,1.19E+04,3.87E+04,0.251,0.625,3.87E+04,,6.05E+03,5.984,841.31323,841.31714,,0.226,5.751,6.015,DETECTED,841.3155,9.95E+03,4.26E+04,0.134,0.567,4.26E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
1368,5.983,5.798,6.063,830.28279,830.28119,830.28552,5.15E+04,5.99E+03,1.08E+04,5.15E+04,0,0.75,3,1,0.94,0.26,0.00021,0.008,,,,,,,,,,3.02E+03,5.994,830.28186,830.28424,,0.048,5.931,6.041,DETECTED,830.28311,1.62E+04,4.26E+04,0.752,0.876,4.26E+04,,4.10E+03,5.984,830.28119,830.28552,,0.092,5.874,6.063,DETECTED,830.28268,1.08E+04,3.71E+04,0.714,0.857,3.71E+04,,,,,,,,,,UNKNOWN,,,,,,,,5.99E+03,5.97,830.28076,830.28406,,0.111,5.798,6.001,DETECTED,830.28257,1.47E+04,5.15E+04,0.181,0.591,5.15E+04,
1369,5.986,5.954,6.08,377.26939,377.26917,377.26971,3.38E+04,2.80E+03,1.17E+04,3.38E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.80E+03,5.986,377.26917,377.26971,,0.141,5.954,6.08,DETECTED,377.26939,1.17E+04,3.38E+04,2.995,1.997,3.38E+04,
1370,5.986,5.923,6.033,406.26126,406.26053,406.26147,3.61E+04,2.26E+03,1.28E+04,3.61E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.26E+03,5.986,406.26053,406.26147,,0.04,5.923,6.033,DETECTED,406.26126,1.28E+04,3.61E+04,0.748,0.874,3.61E+04,
1371,5.986,5.923,6.048,457.25866,457.2579,457.25949,3.89E+04,2.81E+03,1.08E+04,3.89E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.81E+03,5.986,457.2579,457.25949,,0.06,5.923,6.048,DETECTED,457.25866,1.08E+04,3.89E+04,0.996,0.998,3.89E+04,
1372,5.993,5.906,6.094,444.18165,444.18082,444.18192,9.68E+04,9.84E+03,1.04E+04,9.68E+04,1,0.5,2,0,0.95,0.24,0.00011,0.007,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,9.84E+03,6,444.18082,444.18192,1,0.107,5.906,6.094,DETECTED,444.18154,1.14E+04,9.68E+04,0.864,1,9.68E+04,0.01,,,,,,,,,UNKNOWN,,,,,,,,3.69E+03,5.986,444.18073,444.18225,,0.134,5.907,6.048,DETECTED,444.18175,1.04E+04,3.81E+04,0.798,0.899,3.81E+04,
1373,5.993,5.596,6.331,705.34,705.33905,705.3418,1.21E+05,4.71E+04,8.47E+03,1.21E+05,0,0.5,2,0,0.88,0.18,0.00013,0.038,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.00E+04,6.031,705.33905,705.3418,,0.353,5.648,6.125,DETECTED,705.34013,1.21E+04,1.08E+05,0.267,0.622,1.08E+05,,,,,,,,,,UNKNOWN,,,,,,,,4.71E+04,5.954,705.33862,705.34125,,0.405,5.596,6.331,DETECTED,705.33987,8.47E+03,1.21E+05,1.123,1.025,1.21E+05,
1374,5.993,5.868,6.266,331.26405,331.26337,331.2644,1.89E+05,2.39E+04,7.04E+03,1.89E+05,8,1,4,0,0.89,0.09,0.00003,0.039,,,,,,,,,,2.21E+04,5.962,331.26367,331.26434,2,0.105,5.9,6.182,DETECTED,331.26405,1.28E+04,1.87E+05,2.973,2.204,1.87E+05,-0.023,2.20E+04,6.031,331.26337,331.2644,2,0.123,5.953,6.266,DETECTED,331.26401,7.04E+03,1.55E+05,2.524,1.88,1.55E+05,-0.039,2.39E+04,5.947,331.26382,331.2644,2,0.11,5.868,6.166,DETECTED,331.26411,9.70E+03,1.89E+05,2.726,1.796,1.89E+05,-0.023,2.33E+04,6.033,331.26385,331.26471,2,0.104,5.923,6.221,DETECTED,331.26404,2.09E+04,1.64E+05,4.39,1.354,1.64E+05,-0.054
1375,5.998,5.549,6.182,508.33963,508.33841,508.34149,1.56E+05,5.30E+04,8.25E+03,1.56E+05,9,0.75,3,1,0.76,0.68,0.00034,0.055,LNAPE 7:0/N-12:0 (0.524),LNAPE 7:0/N-12:0,[M-H]-,C24H48NO8P,CCCCCCCCCCCC(=O)NCCOP(O)(=O)OCC(O)COC(=O)CCCCCC,508.30448,0.52,2,219.64,5.30E+04,5.915,508.33807,508.34167,3,0.391,5.549,6.182,DETECTED,508.33981,8.25E+03,1.56E+05,0.802,0.879,1.56E+05,-0.105,4.03E+04,6.015,508.33841,508.34149,3,0.303,5.625,6.125,DETECTED,508.33996,1.06E+04,1.48E+05,0.294,0.653,1.48E+05,-0.09,,,,,,,,,UNKNOWN,,,,,,,,1.08E+04,6.064,508.3381,508.34155,3,0.09,6.048,6.174,DETECTED,508.33911,4.74E+04,1.28E+05,7.011,4.006,1.28E+05,-0.103
1376,6,5.921,6.063,424.32992,424.32944,424.33051,4.08E+04,4.13E+03,2.19E+04,4.08E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.13E+03,6,424.32944,424.33051,,0.11,5.921,6.063,DETECTED,424.32992,2.19E+04,4.08E+04,0.799,0.9,4.08E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
1377,6.001,5.97,6.064,628.31757,628.31702,628.31824,3.32E+04,2.07E+03,1.01E+04,3.32E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.07E+03,6.001,628.31702,628.31824,,0.058,5.97,6.064,DETECTED,628.31757,1.01E+04,3.32E+04,2.008,1.504,3.32E+04,
1378,6.017,5.938,6.08,332.26731,332.26694,332.26749,4.52E+04,4.35E+03,1.22E+04,4.52E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.35E+03,6.017,332.26694,332.26749,,0.097,5.938,6.08,DETECTED,332.26731,1.22E+04,4.52E+04,0.799,0.9,4.52E+04,
1379,6.017,6.001,6.048,924.27314,924.27161,924.27625,3.92E+04,1.10E+03,1.30E+04,3.92E+04,0,0.25,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.10E+03,6.017,924.27161,924.27625,,0.029,6.001,6.048,DETECTED,924.27314,1.30E+04,3.92E+04,2.025,1.513,3.92E+04,
1380,6.021,5.9,6.127,505.33534,505.33401,505.33603,3.77E+04,5.09E+03,1.19E+04,3.77E+04,0,0.5,2,0,0.88,0.11,0.00006,0.043,,,,,,,,,,4.52E+03,5.978,505.33472,505.336,,0.144,5.9,6.103,DETECTED,505.3354,1.19E+04,3.43E+04,1.603,1.301,3.43E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.09E+03,6.064,505.33401,505.33603,,0.151,5.938,6.127,DETECTED,505.33528,1.20E+04,3.77E+04,0.5,0.75,3.77E+04,
1381,6.021,5.962,6.08,447.30722,447.30664,447.30768,5.24E+04,3.76E+03,1.36E+04,5.24E+04,0,0.5,2,0,0.9,0.34,0.00015,0.02,,,,,,,,,,3.44E+03,6.041,447.30707,447.30777,,0.118,5.962,6.072,DETECTED,447.30738,1.36E+04,5.24E+04,0.399,0.7,5.24E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.76E+03,6.001,447.30664,447.30768,,0.086,5.97,6.08,DETECTED,447.30707,1.88E+04,4.81E+04,2.508,1.754,4.81E+04,
1382,6.028,5.978,6.094,638.35564,638.35474,638.35596,5.01E+04,4.39E+03,1.46E+04,5.01E+04,0,0.5,2,3,0.91,0.58,0.00037,0.003,,,,,,,,,,3.21E+03,6.025,638.35529,638.35663,,0.072,5.978,6.072,DETECTED,638.35601,1.46E+04,4.50E+04,0.993,0.997,4.50E+04,,4.39E+03,6.031,638.35474,638.35596,,0.226,5.984,6.094,DETECTED,638.35527,2.84E+04,5.01E+04,1.323,1.162,5.01E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
