id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:cosine_score,spectral_db_matches:n_matching_signals,spectral_db_matches:ccs,datafile:POS_NIST_2.mzML:area,datafile:POS_NIST_2.mzML:rt,datafile:POS_NIST_2.mzML:mz_range:min,datafile:POS_NIST_2.mzML:mz_range:max,datafile:POS_NIST_2.mzML:fragment_scans,datafile:POS_NIST_2.mzML:fwhm,datafile:POS_NIST_2.mzML:rt_range:min,datafile:POS_NIST_2.mzML:rt_range:max,datafile:POS_NIST_2.mzML:feature_state,datafile:POS_NIST_2.mzML:mz,datafile:POS_NIST_2.mzML:intensity_range:min,datafile:POS_NIST_2.mzML:intensity_range:max,datafile:POS_NIST_2.mzML:asymmetry_factor,datafile:POS_NIST_2.mzML:tailing_factor,datafile:POS_NIST_2.mzML:height,datafile:POS_NIST_2.mzML:rt_ms2_apex_distance,datafile:POS_NIST_3.mzML:area,datafile:POS_NIST_3.mzML:rt,datafile:POS_NIST_3.mzML:mz_range:min,datafile:POS_NIST_3.mzML:mz_range:max,datafile:POS_NIST_3.mzML:fragment_scans,datafile:POS_NIST_3.mzML:fwhm,datafile:POS_NIST_3.mzML:rt_range:min,datafile:POS_NIST_3.mzML:rt_range:max,datafile:POS_NIST_3.mzML:feature_state,datafile:POS_NIST_3.mzML:mz,datafile:POS_NIST_3.mzML:intensity_range:min,datafile:POS_NIST_3.mzML:intensity_range:max,datafile:POS_NIST_3.mzML:asymmetry_factor,datafile:POS_NIST_3.mzML:tailing_factor,datafile:POS_NIST_3.mzML:height,datafile:POS_NIST_3.mzML:rt_ms2_apex_distance,datafile:POS_NIST_1.mzML:area,datafile:POS_NIST_1.mzML:rt,datafile:POS_NIST_1.mzML:mz_range:min,datafile:POS_NIST_1.mzML:mz_range:max,datafile:POS_NIST_1.mzML:fragment_scans,datafile:POS_NIST_1.mzML:fwhm,datafile:POS_NIST_1.mzML:rt_range:min,datafile:POS_NIST_1.mzML:rt_range:max,datafile:POS_NIST_1.mzML:feature_state,datafile:POS_NIST_1.mzML:mz,datafile:POS_NIST_1.mzML:intensity_range:min,datafile:POS_NIST_1.mzML:intensity_range:max,datafile:POS_NIST_1.mzML:asymmetry_factor,datafile:POS_NIST_1.mzML:tailing_factor,datafile:POS_NIST_1.mzML:height,datafile:POS_NIST_1.mzML:rt_ms2_apex_distance,datafile:POS_NIST_0.mzML:area,datafile:POS_NIST_0.mzML:rt,datafile:POS_NIST_0.mzML:mz_range:min,datafile:POS_NIST_0.mzML:mz_range:max,datafile:POS_NIST_0.mzML:fragment_scans,datafile:POS_NIST_0.mzML:fwhm,datafile:POS_NIST_0.mzML:rt_range:min,datafile:POS_NIST_0.mzML:rt_range:max,datafile:POS_NIST_0.mzML:feature_state,datafile:POS_NIST_0.mzML:mz,datafile:POS_NIST_0.mzML:intensity_range:min,datafile:POS_NIST_0.mzML:intensity_range:max,datafile:POS_NIST_0.mzML:asymmetry_factor,datafile:POS_NIST_0.mzML:tailing_factor,datafile:POS_NIST_0.mzML:height,datafile:POS_NIST_0.mzML:rt_ms2_apex_distance
1801,2.546,2.437,2.607,306.29089,306.2905,306.29166,5.82E+05,3.45E+04,4.21E+04,5.82E+05,0,0.75,3,3,0.9,0.16,0.00005,0.03,,,,,,,,,,2.76E+04,2.561,306.2905,306.29166,,0.054,2.469,2.577,DETECTED,306.29096,5.46E+04,5.82E+05,0.17,0.585,5.82E+05,,,,,,,,,,UNKNOWN,,,,,,,,3.45E+04,2.575,306.28952,306.29202,,0.189,2.437,2.607,DETECTED,306.29081,4.21E+04,3.55E+05,0.228,0.614,3.55E+05,,1.88E+04,2.501,306.28976,306.29166,,0.102,2.455,2.548,DETECTED,306.29089,7.26E+04,2.87E+05,1.018,1.009,2.87E+05,
1802,2.548,2.237,2.816,388.3226,388.32233,388.32327,7.65E+05,1.40E+05,3.32E+04,7.65E+05,0,1,4,2,0.92,0.2,0.00008,0.022,,,,,,,,,,5.43E+04,2.561,388.32248,388.32318,,0.032,2.469,2.592,DETECTED,388.3227,1.01E+05,7.53E+05,0.339,0.67,7.53E+05,,1.16E+05,2.541,388.32181,388.32355,,0.134,2.237,2.816,DETECTED,388.32259,3.32E+04,5.62E+05,1.029,1.025,5.62E+05,,5.90E+04,2.513,388.32193,388.32309,,0.089,2.406,2.575,DETECTED,388.32247,1.05E+05,6.17E+05,0.587,0.793,6.17E+05,,1.40E+05,2.579,388.32233,388.32327,,0.139,2.318,2.717,DETECTED,388.32266,6.91E+04,7.65E+05,0.776,0.765,7.65E+05,
1803,2.549,2.447,2.586,404.3174,404.3168,404.31778,2.27E+05,1.29E+04,3.75E+04,2.27E+05,0,0.5,2,2,0.93,0.15,0.00006,0.021,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.29E+04,2.57,404.31686,404.3179,,0.028,2.447,2.586,DETECTED,404.31734,4.93E+04,1.68E+05,0.127,0.564,1.68E+05,,1.09E+04,2.528,404.3168,404.31778,,0.076,2.452,2.544,DETECTED,404.31746,3.75E+04,2.27E+05,0.205,0.603,2.27E+05,,,,,,,,,,UNKNOWN,,,,,,,
1804,2.551,2.387,2.577,304.28449,304.28448,304.28458,2.57E+07,1.58E+06,3.41E+06,2.57E+07,1,0.5,2,4,0.96,0.08,0.00002,0.01,,,,,,,,,,1.58E+06,2.561,304.28448,304.28458,,0.034,2.469,2.577,DETECTED,304.28451,4.85E+06,2.57E+07,0.17,0.585,2.57E+07,,1.23E+06,2.541,304.28439,304.28461,1,0.054,2.387,2.556,DETECTED,304.28446,3.41E+06,1.73E+07,0.102,0.551,1.73E+07,0.028,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
1805,2.551,2.463,2.577,305.2879,305.28784,305.28806,4.97E+06,2.81E+05,6.76E+05,4.97E+06,0,0.5,2,4,0.96,0.08,0.00002,0.01,,,,,,,,,,2.81E+05,2.561,305.28784,305.28806,,0.068,2.469,2.577,DETECTED,305.28792,7.82E+05,4.97E+06,0.17,0.585,4.97E+06,,1.54E+05,2.541,305.28778,305.28806,,0.05,2.463,2.556,DETECTED,305.28787,6.76E+05,3.33E+06,0.2,0.6,3.33E+06,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
1806,2.552,2.178,2.862,288.27294,288.27274,288.27319,3.50E+06,5.96E+05,3.06E+04,3.50E+06,0,1,4,1,0.94,0.19,0.00006,0.014,,,,,,,,,,3.58E+05,2.561,288.27258,288.27316,,0.075,2.228,2.577,DETECTED,288.273,1.09E+05,3.31E+06,0.053,0.524,3.31E+06,,5.21E+05,2.57,288.27252,288.27316,,0.668,2.237,2.862,DETECTED,288.27283,1.12E+05,2.75E+06,0.767,0.873,2.75E+06,,5.96E+05,2.544,288.27264,288.27328,,0.124,2.178,2.73,DETECTED,288.273,3.06E+04,3.14E+06,0.772,0.797,3.14E+06,,3.52E+05,2.532,288.27274,288.27319,,0.094,2.181,2.548,DETECTED,288.27294,4.98E+04,3.50E+06,0.054,0.525,3.50E+06,
1807,2.553,2.151,2.669,320.27987,320.27924,320.28027,6.03E+05,6.97E+04,2.90E+04,6.03E+05,6,0.5,2,3,0.97,0.06,0.00002,0.008,,,,,,,,,,6.93E+04,2.561,320.27924,320.28027,3,0.059,2.151,2.577,DETECTED,320.27985,2.90E+04,6.03E+05,0.05,0.523,6.03E+05,-0.163,,,,,,,,,UNKNOWN,,,,,,,,6.97E+04,2.544,320.27945,320.28018,3,0.209,2.452,2.669,DETECTED,320.27988,9.42E+04,5.54E+05,1.356,1.178,5.54E+05,-0.099,,,,,,,,,UNKNOWN,,,,,,,
1808,2.556,2.103,2.763,242.24803,242.24779,242.24843,8.72E+05,1.41E+05,1.74E+04,8.72E+05,0,1,4,1,0.94,0.04,0.00001,0.02,,,,,,,,,,1.23E+05,2.561,242.2476,242.2484,,0.12,2.104,2.623,DETECTED,242.24805,1.74E+04,8.72E+05,0.193,0.578,8.72E+05,,3.55E+04,2.541,242.24779,242.24843,,0.091,2.447,2.556,DETECTED,242.24803,7.19E+04,6.09E+05,0.167,0.583,6.09E+05,,5.44E+04,2.591,242.24782,242.24828,,0.052,2.528,2.715,DETECTED,242.24802,1.09E+05,4.92E+05,1.981,1.491,4.92E+05,,1.41E+05,2.532,242.24774,242.24843,,0.26,2.103,2.763,DETECTED,242.24802,2.61E+04,5.37E+05,0.621,0.815,5.37E+05,
1809,2.558,2.497,2.669,304.2992,304.29919,304.29935,5.83E+05,5.33E+04,9.98E+04,5.83E+05,0,0.75,3,2,0.95,0.14,0.00004,0.01,,,,,,,,,,2.58E+04,2.561,304.29919,304.29935,,0.039,2.514,2.577,DETECTED,304.29926,1.99E+05,5.83E+05,0.333,0.666,5.83E+05,,3.76E+04,2.57,304.29889,304.29941,,0.074,2.509,2.632,DETECTED,304.29914,2.03E+05,5.07E+05,1.022,1.011,5.07E+05,,5.33E+04,2.544,304.29898,304.29962,,0.133,2.497,2.669,DETECTED,304.29921,9.98E+04,5.35E+05,2.661,1.83,5.35E+05,,,,,,,,,,UNKNOWN,,,,,,,
1810,2.561,2.303,2.577,258.27937,258.27911,258.27963,9.00E+05,8.39E+04,1.12E+05,9.00E+05,0,0.25,1,4,1,0,0,0,,,,,,,,,,8.39E+04,2.561,258.27911,258.27963,,0.032,2.303,2.577,DETECTED,258.27937,1.12E+05,9.00E+05,0.051,0.53,9.00E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
1811,2.561,2.333,2.592,388.34203,388.34122,388.34265,1.61E+05,2.38E+04,5.32E+04,1.61E+05,3,0.25,1,1,1,0,0,0,,,,,,,,,,2.38E+04,2.561,388.34122,388.34265,3,0.079,2.333,2.592,DETECTED,388.34203,5.32E+04,1.61E+05,0.138,0.569,1.61E+05,-0.155,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
1812,2.566,2.228,2.877,302.26883,302.26874,302.26904,4.19E+06,5.57E+05,1.74E+05,4.19E+06,0,0.5,2,3,0.97,0.14,0.00004,0.005,,,,,,,,,,4.19E+05,2.561,302.26874,302.26904,,0.069,2.228,2.577,DETECTED,302.26888,2.23E+05,4.19E+06,0.052,0.523,4.19E+06,,5.57E+05,2.57,302.26855,302.26901,,0.234,2.387,2.877,DETECTED,302.26879,1.74E+05,2.46E+06,1.57,1.339,2.46E+06,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
1813,2.567,2.227,2.73,288.2765,288.27646,288.27667,3.70E+06,5.42E+05,1.89E+05,3.70E+06,0,1,4,0,0.94,0.18,0.00005,0.015,,,,,,,,,,5.06E+05,2.561,288.27637,288.27664,,0.119,2.347,2.701,DETECTED,288.27652,4.37E+05,3.53E+06,0.704,0.827,3.53E+06,,1.30E+05,2.57,288.27646,288.27667,,0.048,2.556,2.632,DETECTED,288.27658,1.13E+06,2.80E+06,4.452,2.726,2.80E+06,,5.20E+05,2.544,288.27628,288.27667,,0.129,2.364,2.73,DETECTED,288.27647,3.03E+05,2.90E+06,1.103,1.016,2.90E+06,,5.42E+05,2.595,288.27615,288.27655,,0.062,2.227,2.657,DETECTED,288.27642,1.89E+05,3.70E+06,0.227,0.581,3.70E+06,
1814,2.567,2.119,3.156,288.28964,288.28946,288.28979,4.69E+08,1.07E+08,1.11E+06,4.69E+08,15,1,4,0,0.95,0.09,0.00003,0.015,,,,,,,,,,5.40E+07,2.561,288.28955,288.28979,4,0.075,2.135,2.577,DETECTED,288.28965,1.15E+06,4.69E+08,0.057,0.524,4.69E+08,-0.134,8.67E+07,2.57,288.28946,288.28979,4,0.172,2.143,3.076,DETECTED,288.28959,1.73E+06,3.79E+08,0.853,1.064,3.79E+08,-0.133,9.78E+07,2.544,288.28934,288.28979,3,0.163,2.131,3.156,DETECTED,288.28963,1.34E+06,4.08E+08,1.266,1.098,4.08E+08,-0.118,1.07E+08,2.595,288.28943,288.28986,4,0.201,2.119,3.111,DETECTED,288.28967,1.11E+06,4.57E+08,0.722,0.902,4.57E+08,-0.182
1815,2.567,2.119,3.156,289.29254,289.29205,289.29318,8.91E+07,1.96E+07,1.87E+05,8.91E+07,0,1,4,0,0.95,0.08,0.00002,0.015,,,,,,,,,,1.01E+07,2.561,289.2923,289.29318,,0.074,2.135,2.577,DETECTED,289.29255,1.87E+05,8.91E+07,0.058,0.524,8.91E+07,,1.61E+07,2.57,289.29205,289.29318,,0.181,2.143,3.076,DETECTED,289.2925,3.02E+05,7.00E+07,0.847,1.074,7.00E+07,,1.81E+07,2.544,289.29224,289.29315,,0.167,2.131,3.156,DETECTED,289.29254,2.58E+05,7.41E+07,1.287,1.096,7.41E+07,,1.96E+07,2.595,289.29227,289.29327,,0.139,2.119,3.021,DETECTED,289.29258,2.53E+05,8.33E+07,0.805,0.906,8.33E+07,
1816,2.569,2.469,2.648,470.31456,470.31339,470.31564,2.14E+05,1.99E+04,4.23E+04,2.14E+05,0,0.75,3,3,0.94,0.2,0.00009,0.011,,,,,,,,,,1.99E+04,2.561,470.31339,470.31564,,0.258,2.469,2.608,DETECTED,470.31452,4.23E+04,2.11E+05,0.512,0.756,2.11E+05,,1.98E+04,2.586,470.31387,470.31528,,0.066,2.478,2.648,DETECTED,470.31446,6.19E+04,1.73E+05,0.576,0.788,1.73E+05,,1.26E+04,2.56,470.31393,470.31564,,0.062,2.483,2.575,DETECTED,470.31471,7.61E+04,2.14E+05,0.202,0.601,2.14E+05,,,,,,,,,,UNKNOWN,,,,,,,
1817,2.571,2.119,3.029,290.29576,290.29474,290.29633,7.78E+06,1.73E+06,2.35E+04,7.78E+06,0,1,4,0,0.94,0.1,0.00003,0.019,,,,,,,,,,8.85E+05,2.561,290.29553,290.29633,,0.076,2.151,2.577,DETECTED,290.29575,2.96E+04,7.78E+06,0.057,0.525,7.78E+06,,1.42E+06,2.586,290.29474,290.29633,,0.169,2.143,3.029,DETECTED,290.29573,2.64E+04,6.21E+06,0.656,0.988,6.21E+06,,1.59E+06,2.544,290.29514,290.29626,,0.162,2.146,3.003,DETECTED,290.29575,2.52E+04,6.59E+06,1.025,1.101,6.59E+06,,1.73E+06,2.595,290.29556,290.29639,,0.191,2.119,2.976,DETECTED,290.29582,2.35E+04,7.63E+06,0.661,0.91,7.63E+06,
1818,2.574,2.387,2.669,318.26369,318.26346,318.26416,7.13E+05,5.60E+04,8.66E+04,7.13E+05,6,0.75,3,4,0.96,0.15,0.00005,0.009,,,,,,,,,,5.60E+04,2.561,318.26346,318.26416,2,0.072,2.454,2.592,DETECTED,318.26376,1.17E+05,7.13E+05,0.311,0.646,7.13E+05,-0.101,5.41E+04,2.586,318.26328,318.26398,2,0.189,2.387,2.617,DETECTED,318.26362,8.66E+04,4.72E+05,0.159,0.579,4.72E+05,0.006,3.56E+04,2.575,318.26358,318.26395,2,0.092,2.56,2.669,DETECTED,318.2637,1.11E+05,4.91E+05,5.965,3.483,4.91E+05,-0.088,,,,,,,,,UNKNOWN,,,,,,,
1819,2.575,2.513,2.686,490.29022,490.28851,490.29126,2.45E+05,1.76E+04,5.25E+04,2.45E+05,4,0.75,3,1,0.93,0.1,0.00005,0.02,LPC 14:0 (0.874),LPC 14:0,[M+Na]+,C22H46NO7P,CCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C,490.29041,0.87,2,225.6,,,,,,,,,UNKNOWN,,,,,,,,1.01E+04,2.586,490.28931,490.29077,1,0.1,2.57,2.679,DETECTED,490.29018,5.86E+04,1.36E+05,5.927,3.464,1.36E+05,-0.033,1.44E+04,2.544,490.28851,490.29126,2,0.034,2.513,2.622,DETECTED,490.29019,6.17E+04,2.45E+05,2.49,1.745,2.45E+05,-0.005,1.76E+04,2.595,490.28931,490.2908,1,0.104,2.548,2.686,DETECTED,490.2903,5.25E+04,1.77E+05,1.95,1.475,1.77E+05,-0.017
1820,2.575,2.298,2.877,372.31073,372.3103,372.31155,8.63E+05,1.45E+05,4.15E+04,8.63E+05,13,1,4,0,0.96,0.07,0.00003,0.01,CAR 14:0 (0.898),CAR 14:0,[M]+,C21H42NO4,CCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C,372.31084,0.9,2,206.17,1.35E+05,2.561,372.31039,372.31165,4,0.125,2.347,2.717,DETECTED,372.31078,4.15E+04,8.63E+05,1.151,0.919,8.63E+05,-0.157,1.45E+05,2.57,372.3103,372.31155,3,0.182,2.298,2.877,DETECTED,372.3107,4.74E+04,6.19E+05,2.074,1.094,6.19E+05,-0.14,1.06E+05,2.575,372.31049,372.31161,3,0.131,2.376,2.669,DETECTED,372.31071,6.23E+04,6.41E+05,0.553,0.765,6.41E+05,-0.189,1.02E+05,2.595,372.31012,372.31125,3,0.136,2.423,2.672,DETECTED,372.31072,8.88E+04,8.18E+05,0.492,0.727,8.18E+05,-0.114
1821,2.575,2.209,2.929,288.30651,288.30624,288.3067,3.10E+06,5.90E+05,7.11E+04,3.10E+06,0,1,4,0,0.95,0.06,0.00002,0.015,,,,,,,,,,5.90E+05,2.561,288.30621,288.30667,,0.194,2.241,2.929,DETECTED,288.30654,1.33E+05,2.87E+06,0.926,1.053,2.87E+06,,3.67E+05,2.586,288.30624,288.3067,,0.175,2.478,2.847,DETECTED,288.30651,1.36E+05,2.02E+06,2.086,1.714,2.02E+06,,4.87E+05,2.56,288.3063,288.30661,,0.138,2.209,2.669,DETECTED,288.3065,7.11E+04,2.52E+06,0.419,0.661,2.52E+06,,5.84E+05,2.595,288.30634,288.30664,,0.153,2.212,2.672,DETECTED,288.30648,1.63E+05,3.10E+06,0.23,0.604,3.10E+06,
1822,2.575,2.423,2.761,527.29637,527.29578,527.29724,5.24E+05,6.34E+04,3.67E+04,5.24E+05,0,1,4,0,0.93,0.23,0.00012,0.015,,,,,,,,,,6.34E+04,2.545,527.29541,527.29755,,0.136,2.423,2.761,DETECTED,527.29653,4.19E+04,5.24E+05,2.049,1.623,5.24E+05,,5.77E+04,2.586,527.29559,527.29712,,0.27,2.432,2.756,DETECTED,527.29624,3.67E+04,4.10E+05,1.173,1.099,4.10E+05,,6.06E+04,2.591,527.29578,527.297,,0.063,2.437,2.746,DETECTED,527.29626,6.95E+04,4.90E+05,0.916,1.003,4.90E+05,,6.15E+04,2.579,527.29578,527.29724,,0.072,2.455,2.748,DETECTED,527.29646,6.13E+04,4.71E+05,3.445,1.181,4.71E+05,
1823,2.575,2.56,2.622,246.27024,246.27013,246.27045,2.83E+05,1.33E+04,9.20E+04,2.83E+05,0,0.25,1,7,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.33E+04,2.575,246.27013,246.27045,,0.043,2.56,2.622,DETECTED,246.27024,9.20E+04,2.83E+05,2.97,1.985,2.83E+05,,,,,,,,,,UNKNOWN,,,,,,,
1824,2.579,2.333,2.868,526.29298,526.29175,526.29468,1.44E+06,2.32E+05,2.59E+04,1.44E+06,13,1,4,0,0.97,0.11,0.00006,0.007,,,,,,,,,,2.13E+05,2.592,526.29236,526.2948,3,0.113,2.361,2.868,DETECTED,526.29305,2.59E+04,1.44E+06,1.057,1.11,1.44E+06,-0.19,1.89E+05,2.57,526.29218,526.29443,4,0.138,2.387,2.816,DETECTED,526.29291,3.70E+04,1.10E+06,1.355,1.339,1.10E+06,-0.174,2.32E+05,2.575,526.29169,526.29535,2,0.143,2.348,2.867,DETECTED,526.29294,4.69E+04,1.28E+06,1.765,1.217,1.28E+06,-0.146,2.25E+05,2.579,526.29175,526.29468,4,0.139,2.333,2.807,DETECTED,526.29303,3.44E+04,1.36E+06,1.41,1.008,1.36E+06,-0.172
1825,2.582,2.494,2.648,452.27691,452.27625,452.27786,2.47E+05,2.01E+04,5.17E+04,2.47E+05,4,0.5,2,0,0.91,0.18,0.00008,0.025,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.84E+04,2.556,452.27576,452.27734,2,0.12,2.494,2.648,DETECTED,452.27683,5.17E+04,1.69E+05,1.469,1.235,1.69E+05,-0.05,2.01E+04,2.607,452.27625,452.27786,2,0.087,2.497,2.622,DETECTED,452.27699,9.14E+04,2.47E+05,0.135,0.568,2.47E+05,-0.099,,,,,,,,,UNKNOWN,,,,,,,
1826,2.582,2.516,2.74,274.2742,274.27383,274.27469,3.27E+05,4.00E+04,7.92E+04,3.27E+05,0,0.5,2,0,0.95,0.13,0.00003,0.012,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.77E+04,2.57,274.27383,274.27469,,0.122,2.556,2.74,DETECTED,274.27417,7.92E+04,2.62E+05,12.22,6.61,2.62E+05,,,,,,,,,,UNKNOWN,,,,,,,,4.00E+04,2.595,274.27396,274.27481,,0.07,2.516,2.702,DETECTED,274.27424,1.36E+05,3.27E+05,1.371,1.185,3.27E+05,
1827,2.584,2.387,2.685,300.25342,300.25308,300.25363,5.22E+05,6.12E+04,1.00E+05,5.22E+05,0,1,4,2,0.92,0.21,0.00006,0.022,,,,,,,,,,2.70E+04,2.608,300.25323,300.25366,,0.043,2.577,2.685,DETECTED,300.25353,1.18E+05,3.63E+05,2.442,1.721,3.63E+05,,3.48E+04,2.541,300.25308,300.25345,,0.074,2.387,2.556,DETECTED,300.25331,1.00E+05,3.34E+05,0.102,0.551,3.34E+05,,3.84E+04,2.591,300.25317,300.25391,,0.075,2.528,2.669,DETECTED,300.2534,1.11E+05,5.22E+05,1.241,1.12,5.22E+05,,6.12E+04,2.595,300.25308,300.25363,,0.084,2.485,2.672,DETECTED,300.25344,1.18E+05,4.95E+05,0.709,0.855,4.95E+05,
1828,2.585,2.317,2.793,288.26808,288.26782,288.26843,1.10E+06,1.95E+05,9.59E+04,1.10E+06,0,0.5,2,0,0.97,0.08,0.00002,0.006,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.58E+05,2.591,288.26782,288.26843,,0.134,2.317,2.653,DETECTED,288.26806,1.42E+05,9.21E+05,0.124,0.613,9.21E+05,,1.95E+05,2.579,288.26785,288.26843,,0.172,2.423,2.793,DETECTED,288.2681,9.59E+04,1.10E+06,1.185,1.103,1.10E+06,
1829,2.591,2.556,2.763,285.26227,285.26187,285.26257,6.48E+05,5.09E+04,4.94E+04,6.48E+05,0,1,4,4,0.94,0.22,0.00006,0.01,,,,,,,,,,4.62E+04,2.608,285.26187,285.26263,,0.032,2.577,2.761,DETECTED,285.26236,8.77E+04,6.01E+05,3.549,2.919,6.01E+05,,4.92E+04,2.586,285.26193,285.26245,,0.101,2.556,2.71,DETECTED,285.26222,7.97E+04,6.27E+05,4.192,2.596,6.27E+05,,4.49E+04,2.575,285.26169,285.26236,,0.059,2.56,2.73,DETECTED,285.26219,5.80E+04,5.04E+05,9.929,5.465,5.04E+05,,5.09E+04,2.595,285.26187,285.26257,,0.072,2.563,2.763,DETECTED,285.2623,4.94E+04,6.48E+05,4.047,3.189,6.48E+05,
1830,2.595,2.563,2.657,259.28279,259.28247,259.28323,2.73E+05,1.48E+04,7.41E+04,2.73E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.48E+04,2.595,259.28247,259.28323,,0.059,2.563,2.657,DETECTED,259.28279,7.41E+04,2.73E+05,1.98,1.49,2.73E+05,
1831,2.595,2.563,2.625,373.31409,373.31381,373.3143,2.11E+05,9.85E+03,8.06E+04,2.11E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,9.85E+03,2.595,373.31381,373.3143,,0.069,2.563,2.625,DETECTED,373.31409,8.06E+04,2.11E+05,0.982,0.991,2.11E+05,
1832,2.595,2.241,3.049,468.30857,468.30737,468.30988,5.41E+06,1.27E+06,7.13E+04,5.41E+06,15,1,4,0,0.94,0.11,0.00005,0.019,LPC 14:0-SN1 (0.951),LPC 14:0-SN1,[M+H]+,C22H46NO7P,CCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C,468.30847,0.95,4,224.43,1.19E+06,2.561,468.30814,468.30951,4,0.505,2.241,2.945,DETECTED,468.30862,7.13E+04,4.57E+06,2.215,1.208,4.57E+06,-0.165,1.14E+06,2.617,468.3075,468.30945,4,0.203,2.253,3.029,DETECTED,468.30849,9.08E+04,4.55E+06,1.357,1.131,4.55E+06,-0.135,1.23E+06,2.591,468.30798,468.30923,4,0.198,2.255,3.049,DETECTED,468.30853,7.22E+04,4.94E+06,2.284,1.324,4.94E+06,-0.195,1.27E+06,2.61,468.30737,468.30988,3,0.236,2.272,2.991,DETECTED,468.30862,1.29E+05,5.41E+06,1.31,1.198,5.41E+06,-0.104
1833,2.595,2.452,2.793,318.26366,318.26328,318.26385,6.53E+05,9.49E+04,9.37E+04,6.53E+05,13,1,4,4,0.92,0.11,0.00004,0.025,,,,,,,,,,3.97E+04,2.608,318.26361,318.26398,3,0.078,2.592,2.717,DETECTED,318.2637,9.37E+04,4.91E+05,6.794,3.897,4.91E+05,-0.148,3.50E+04,2.632,318.26328,318.26385,3,0.077,2.617,2.74,DETECTED,318.26364,1.04E+05,4.36E+05,7.307,4.153,4.36E+05,-0.04,2.77E+04,2.544,318.26346,318.26395,3,0.075,2.452,2.56,DETECTED,318.26361,1.34E+05,3.47E+05,0.171,0.585,3.47E+05,-0.174,9.49E+04,2.595,318.26328,318.26385,4,0.119,2.485,2.793,DETECTED,318.26371,1.05E+05,6.53E+05,1.677,1.408,6.53E+05,-0.166
1834,2.595,2.364,3.088,304.28448,304.28442,304.28461,2.49E+07,3.77E+06,2.35E+05,2.49E+07,1,1,4,3,0.96,0.13,0.00004,0.007,,,,,,,,,,2.02E+06,2.608,304.28445,304.28458,,0.114,2.577,2.717,DETECTED,304.28453,5.11E+06,2.45E+07,3.433,2.217,2.45E+07,,2.91E+06,2.586,304.28403,304.28473,1,0.123,2.556,3.088,DETECTED,304.28443,2.35E+05,2.02E+07,10.367,6.698,2.02E+07,-0.017,2.73E+06,2.591,304.28436,304.28458,,0.133,2.452,2.669,DETECTED,304.28445,5.61E+06,1.99E+07,0.559,0.78,1.99E+07,,3.77E+06,2.595,304.28442,304.28461,,0.112,2.364,2.672,DETECTED,304.28451,5.41E+06,2.49E+07,0.336,0.668,2.49E+07,
