id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:cosine_score,spectral_db_matches:n_matching_signals,spectral_db_matches:ccs,datafile:POS_NIST_3.mzML:area,datafile:POS_NIST_3.mzML:rt,datafile:POS_NIST_3.mzML:mz_range:min,datafile:POS_NIST_3.mzML:mz_range:max,datafile:POS_NIST_3.mzML:fragment_scans,datafile:POS_NIST_3.mzML:fwhm,datafile:POS_NIST_3.mzML:rt_range:min,datafile:POS_NIST_3.mzML:rt_range:max,datafile:POS_NIST_3.mzML:feature_state,datafile:POS_NIST_3.mzML:mz,datafile:POS_NIST_3.mzML:intensity_range:min,datafile:POS_NIST_3.mzML:intensity_range:max,datafile:POS_NIST_3.mzML:asymmetry_factor,datafile:POS_NIST_3.mzML:tailing_factor,datafile:POS_NIST_3.mzML:height,datafile:POS_NIST_3.mzML:rt_ms2_apex_distance,datafile:POS_NIST_2.mzML:area,datafile:POS_NIST_2.mzML:rt,datafile:POS_NIST_2.mzML:mz_range:min,datafile:POS_NIST_2.mzML:mz_range:max,datafile:POS_NIST_2.mzML:fragment_scans,datafile:POS_NIST_2.mzML:fwhm,datafile:POS_NIST_2.mzML:rt_range:min,datafile:POS_NIST_2.mzML:rt_range:max,datafile:POS_NIST_2.mzML:feature_state,datafile:POS_NIST_2.mzML:mz,datafile:POS_NIST_2.mzML:intensity_range:min,datafile:POS_NIST_2.mzML:intensity_range:max,datafile:POS_NIST_2.mzML:asymmetry_factor,datafile:POS_NIST_2.mzML:tailing_factor,datafile:POS_NIST_2.mzML:height,datafile:POS_NIST_2.mzML:rt_ms2_apex_distance,datafile:POS_NIST_0.mzML:area,datafile:POS_NIST_0.mzML:rt,datafile:POS_NIST_0.mzML:mz_range:min,datafile:POS_NIST_0.mzML:mz_range:max,datafile:POS_NIST_0.mzML:fragment_scans,datafile:POS_NIST_0.mzML:fwhm,datafile:POS_NIST_0.mzML:rt_range:min,datafile:POS_NIST_0.mzML:rt_range:max,datafile:POS_NIST_0.mzML:feature_state,datafile:POS_NIST_0.mzML:mz,datafile:POS_NIST_0.mzML:intensity_range:min,datafile:POS_NIST_0.mzML:intensity_range:max,datafile:POS_NIST_0.mzML:asymmetry_factor,datafile:POS_NIST_0.mzML:tailing_factor,datafile:POS_NIST_0.mzML:height,datafile:POS_NIST_0.mzML:rt_ms2_apex_distance,datafile:POS_NIST_1.mzML:area,datafile:POS_NIST_1.mzML:rt,datafile:POS_NIST_1.mzML:mz_range:min,datafile:POS_NIST_1.mzML:mz_range:max,datafile:POS_NIST_1.mzML:fragment_scans,datafile:POS_NIST_1.mzML:fwhm,datafile:POS_NIST_1.mzML:rt_range:min,datafile:POS_NIST_1.mzML:rt_range:max,datafile:POS_NIST_1.mzML:feature_state,datafile:POS_NIST_1.mzML:mz,datafile:POS_NIST_1.mzML:intensity_range:min,datafile:POS_NIST_1.mzML:intensity_range:max,datafile:POS_NIST_1.mzML:asymmetry_factor,datafile:POS_NIST_1.mzML:tailing_factor,datafile:POS_NIST_1.mzML:height,datafile:POS_NIST_1.mzML:rt_ms2_apex_distance
14688,23.206,23.13,23.348,885.73054,885.72968,885.73315,4.90E+05,4.41E+04,4.01E+04,4.90E+05,4,1,4,0,0.96,0.22,0.00019,0.005,,,,,,,,,,4.28E+04,23.198,885.72968,885.73315,1,0.072,23.136,23.291,DETECTED,885.73073,7.16E+04,4.90E+05,1.504,1.252,4.90E+05,-0.001,4.41E+04,23.207,885.72772,885.73407,1,0.121,23.13,23.348,DETECTED,885.73038,4.19E+04,4.15E+05,1.63,1.409,4.15E+05,-0.005,2.92E+04,23.204,885.72894,885.73126,1,0.14,23.157,23.299,DETECTED,885.73031,9.46E+04,3.88E+05,2.018,1.509,3.88E+05,0.012,3.90E+04,23.215,885.729,885.73523,1,0.156,23.153,23.341,DETECTED,885.73074,4.01E+04,4.59E+05,1.56,1.531,4.59E+05,-0.001
14689,23.206,22.869,23.315,954.84675,954.84045,954.84894,2.52E+06,4.34E+05,3.09E+05,2.52E+06,13,1,4,0,0.93,0.33,0.00031,0.007,TG 18:0_18:1_22:4 (0.749),TG 18:0_18:1_22:4,[M+NH4]+,C61H108O6,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCCCC,954.84842,0.75,3,325.2,3.94E+05,23.198,954.84045,954.84894,4,0.183,22.937,23.307,DETECTED,954.84676,3.09E+05,2.19E+06,0.406,0.71,2.19E+06,-0.186,4.34E+05,23.207,954.83832,954.84845,3,0.162,22.869,23.301,DETECTED,954.84613,3.39E+05,2.17E+06,0.349,0.639,2.17E+06,-0.115,4.15E+05,23.22,954.84253,954.84918,4,0.109,22.987,23.315,DETECTED,954.84711,4.28E+05,2.52E+06,0.406,0.704,2.52E+06,-0.193,4.18E+05,23.199,954.8399,954.84888,2,0.172,22.954,23.309,DETECTED,954.847,3.39E+05,2.13E+06,0.498,0.725,2.13E+06,0.022
14690,23.206,22.967,23.315,955.85107,955.84357,955.85236,1.58E+06,2.61E+05,2.44E+05,1.58E+06,0,1,4,0,0.96,0.1,0.00009,0.011,,,,,,,,,,2.39E+05,23.214,955.84357,955.85236,,0.109,22.967,23.291,DETECTED,955.85094,2.44E+05,1.43E+06,0.324,0.657,1.43E+06,,2.45E+05,23.207,955.84839,955.85236,,0.164,23.022,23.301,DETECTED,955.85101,3.83E+05,1.58E+06,0.506,0.753,1.58E+06,,2.61E+05,23.22,955.84723,955.85236,,0.183,23.018,23.315,DETECTED,955.85125,3.65E+05,1.55E+06,0.47,0.735,1.55E+06,,2.32E+05,23.184,955.84766,955.85266,,0.106,23.015,23.294,DETECTED,955.85109,2.83E+05,1.52E+06,0.646,0.823,1.52E+06,
14691,23.207,23.191,23.253,341.93026,341.92905,341.93121,7.19E+04,3.26E+03,3.83E+04,7.19E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.26E+03,23.207,341.92905,341.93121,,0.048,23.191,23.253,DETECTED,341.93026,3.83E+04,7.19E+04,2.904,1.952,7.19E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
14692,23.207,23.177,23.301,969.86173,969.85864,969.86353,1.36E+05,1.12E+04,6.39E+04,1.36E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.12E+04,23.207,969.85864,969.86353,,0.091,23.177,23.301,DETECTED,969.86173,6.39E+04,1.36E+05,3.107,2.053,1.36E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
14693,23.207,23.177,23.285,1353.2086,1353.20422,1353.2124,1.49E+05,8.70E+03,3.73E+04,1.49E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,8.70E+03,23.207,1353.20422,1353.2124,,0.073,23.177,23.285,DETECTED,1353.2086,3.73E+04,1.49E+05,2.58,1.79,1.49E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
14694,23.207,23.191,23.269,1556.34804,1556.34558,1556.35242,1.36E+05,7.03E+03,3.89E+04,1.36E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,7.03E+03,23.207,1556.34558,1556.35242,,0.055,23.191,23.269,DETECTED,1556.34804,3.89E+04,1.36E+05,3.907,2.453,1.36E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
14695,23.21,23.145,23.355,949.8989,949.89722,949.901,3.96E+05,2.94E+04,4.73E+04,3.96E+05,0,1,4,1,0.96,0.12,0.00011,0.007,,,,,,,,,,2.87E+04,23.198,949.89722,949.901,,0.109,23.152,23.355,DETECTED,949.89906,4.73E+04,2.86E+05,3.173,2.199,2.86E+05,,2.94E+04,23.207,949.89673,949.90076,,0.064,23.145,23.348,DETECTED,949.89872,5.63E+04,3.96E+05,2.902,1.637,3.96E+05,,2.94E+04,23.22,949.89728,949.90375,,0.082,23.189,23.346,DETECTED,949.89887,9.78E+04,3.85E+05,4.152,2.576,3.85E+05,,2.09E+04,23.215,949.89771,949.90051,,0.095,23.153,23.247,DETECTED,949.89897,7.42E+04,2.90E+05,0.517,0.759,2.90E+05,
14696,23.211,23.13,23.291,1542.34148,1542.33411,1542.34473,2.94E+05,2.59E+04,2.78E+04,2.94E+05,0,0.5,2,0,0.98,0.1,0.00016,0.003,,,,,,,,,,2.59E+04,23.214,1542.33411,1542.34473,,0.107,23.136,23.291,DETECTED,1542.34133,2.78E+04,2.94E+05,0.828,0.997,2.94E+05,,2.31E+04,23.207,1542.33716,1542.34875,,0.092,23.13,23.269,DETECTED,1542.34164,5.55E+04,2.57E+05,0.8,0.9,2.57E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
14697,23.213,23.141,23.317,1351.20265,1351.20056,1351.20789,2.80E+05,1.45E+04,4.76E+04,2.80E+05,0,0.5,2,0,0.87,0.47,0.00064,0.024,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,7.38E+03,23.237,1351.19946,1351.20398,,0.059,23.223,23.317,DETECTED,1351.20202,4.76E+04,1.16E+05,5.424,3.212,1.16E+05,,1.45E+04,23.189,1351.20056,1351.20789,,0.027,23.141,23.251,DETECTED,1351.20329,8.61E+04,2.80E+05,1.302,1.151,2.80E+05,,,,,,,,,,UNKNOWN,,,,,,,
14698,23.214,23.198,23.26,976.7686,976.76581,976.77075,9.82E+04,3.84E+03,4.34E+04,9.82E+04,1,0.25,1,0,1,0,0,0,,,,,,,,,,3.84E+03,23.214,976.76581,976.77075,1,0.041,23.198,23.26,DETECTED,976.7686,4.34E+04,9.82E+04,2.887,1.943,9.82E+04,-0.095,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
14699,23.217,23.161,23.294,844.74446,844.74292,844.74579,8.73E+05,6.65E+04,2.33E+05,8.73E+05,0,0.75,3,0,0.98,0.06,0.00005,0.004,,,,,,,,,,6.65E+04,23.214,844.74292,844.74579,,0.079,23.167,23.291,DETECTED,844.74443,2.33E+05,8.73E+05,1.645,1.323,8.73E+05,,5.90E+04,23.223,844.74402,844.74524,,0.086,23.161,23.285,DETECTED,844.74441,2.39E+05,7.54E+05,1.013,1.006,7.54E+05,,,,,,,,,,UNKNOWN,,,,,,,,5.22E+04,23.215,844.74384,844.74512,,0.092,23.184,23.294,DETECTED,844.74453,2.59E+05,6.62E+05,2.589,1.794,6.62E+05,
14700,23.217,23.153,23.299,956.85673,956.85522,956.85767,7.17E+05,5.50E+04,2.76E+05,7.17E+05,1,0.5,2,0,0.94,0.37,0.00036,0.002,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.50E+04,23.22,956.85522,956.85767,,0.105,23.189,23.299,DETECTED,956.85637,2.76E+05,7.17E+05,2.592,1.796,7.17E+05,,5.49E+04,23.215,956.85559,956.85876,1,0.098,23.153,23.278,DETECTED,956.85709,2.95E+05,6.48E+05,1.025,1.012,6.48E+05,-0.111
14701,23.218,22.991,23.512,610.67702,610.67499,610.67865,7.98E+05,2.74E+05,1.44E+05,7.98E+05,0,1,4,0,0.91,0.16,0.0001,0.025,,,,,,,,,,2.74E+05,23.228,610.67499,610.67865,,0.436,22.997,23.512,DETECTED,610.67712,1.44E+05,7.98E+05,1.232,1.116,7.98E+05,,2.56E+05,23.223,610.67578,610.67816,,0.275,22.991,23.456,DETECTED,610.67692,1.78E+05,7.20E+05,1.005,1.003,7.20E+05,,2.13E+05,23.251,610.67603,610.67944,,0.342,23.034,23.472,DETECTED,610.67694,1.80E+05,6.76E+05,1.017,1.009,6.76E+05,,2.21E+05,23.168,610.6759,610.6795,,0.284,23.015,23.42,DETECTED,610.67712,1.89E+05,7.06E+05,1.644,1.322,7.06E+05,
14702,23.218,23.12,23.301,959.80424,959.80109,959.80664,6.00E+05,5.68E+04,7.65E+04,6.00E+05,5,1,4,1,0.92,0.38,0.00037,0.009,,,,,,,,,,5.65E+04,23.214,959.80109,959.80664,2,0.083,23.12,23.291,DETECTED,959.80442,9.82E+04,6.00E+05,1.146,0.915,6.00E+05,-0.019,5.68E+04,23.207,959.80212,959.80548,2,0.102,23.13,23.301,DETECTED,959.80431,1.31E+05,5.61E+05,1.21,1.105,5.61E+05,-0.007,2.55E+04,23.235,959.80127,959.80566,,0.086,23.173,23.299,DETECTED,959.80351,7.65E+04,3.02E+05,1.023,1.011,3.02E+05,,5.06E+04,23.215,959.80273,959.80695,1,0.11,23.137,23.294,DETECTED,959.80473,9.93E+04,5.02E+05,1.02,1.01,5.02E+05,-0.047
14703,23.22,23.204,23.267,887.82486,887.82416,887.82574,1.62E+05,8.21E+03,7.63E+04,1.62E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,8.21E+03,23.22,887.82416,887.82574,,0.067,23.204,23.267,DETECTED,887.82486,7.63E+04,1.62E+05,3.066,2.033,1.62E+05,,,,,,,,,,UNKNOWN,,,,,,,
14704,23.222,23.145,23.41,840.79215,840.79083,840.79303,1.02E+06,1.06E+05,7.19E+04,1.02E+06,0,1,4,1,0.93,0.24,0.0002,0.015,,,,,,,,,,8.10E+04,23.214,840.79083,840.79303,,0.069,23.152,23.355,DETECTED,840.79186,7.68E+04,8.64E+05,1.824,1.637,8.64E+05,,9.61E+04,23.207,840.79108,840.79401,,0.093,23.145,23.379,DETECTED,840.79203,7.86E+04,9.25E+05,2.214,2.775,9.25E+05,,1.06E+05,23.251,840.79034,840.79401,,0.093,23.189,23.41,DETECTED,840.79244,7.19E+04,1.02E+06,2.229,1.575,1.02E+06,,8.82E+04,23.215,840.78784,840.7934,,0.08,23.168,23.389,DETECTED,840.79227,8.16E+04,9.30E+05,3.01,2.168,9.30E+05,
14705,23.223,23.207,23.253,867.74016,867.73761,867.74237,1.01E+05,3.43E+03,5.76E+04,1.01E+05,0,0.25,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.43E+03,23.223,867.73761,867.74237,,0.036,23.207,23.253,DETECTED,867.74016,5.76E+04,1.01E+05,1.968,1.484,1.01E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
14706,23.223,23.145,23.301,942.84788,942.8446,942.85175,2.63E+05,2.73E+04,1.03E+05,2.63E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.73E+04,23.223,942.8446,942.85175,,0.125,23.145,23.301,DETECTED,942.84788,1.03E+05,2.63E+05,1.01,1.005,2.63E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
14707,23.224,23.161,23.299,952.83185,952.83136,952.83417,4.02E+05,2.31E+04,1.10E+05,4.02E+05,4,0.75,3,0,0.92,0.4,0.00038,0.008,,,,,,,,,,2.10E+04,23.214,952.83136,952.83417,1,0.092,23.183,23.291,DETECTED,952.83236,1.10E+05,2.97E+05,2.481,1.74,2.97E+05,0.045,2.15E+04,23.223,952.82886,952.83258,2,0.09,23.161,23.253,DETECTED,952.83129,1.17E+05,3.51E+05,0.496,0.748,3.51E+05,-0.125,2.31E+04,23.235,952.83063,952.83276,1,0.056,23.204,23.299,DETECTED,952.83191,1.45E+05,4.02E+05,2.041,1.52,4.02E+05,0.015,,,,,,,,,UNKNOWN,,,,,,,
14708,23.224,23.189,23.371,565.64796,565.64746,565.64874,1.44E+05,1.26E+04,4.82E+04,1.44E+05,0,0.5,2,0,0.92,0.19,0.00011,0.02,,,,,,,,,,1.26E+04,23.244,565.64746,565.64874,,0.127,23.228,23.371,DETECTED,565.64807,5.01E+04,1.34E+05,8.029,4.515,1.34E+05,,,,,,,,,,UNKNOWN,,,,,,,,7.71E+03,23.204,565.64648,565.6488,,0.034,23.189,23.283,DETECTED,565.64785,4.82E+04,1.44E+05,5.238,3.119,1.44E+05,,,,,,,,,,UNKNOWN,,,,,,,
14709,23.225,23.062,23.346,948.89467,948.89178,948.89661,5.52E+05,5.75E+04,1.02E+05,5.52E+05,3,0.5,2,0,0.9,0.49,0.00047,0.01,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.29E+04,23.235,948.89178,948.89661,2,0.067,23.157,23.346,DETECTED,948.89513,1.02E+05,5.52E+05,0.93,1.212,5.52E+05,-0.021,5.75E+04,23.215,948.88715,948.89807,1,0.078,23.062,23.309,DETECTED,948.8942,1.14E+05,4.72E+05,0.62,0.81,4.72E+05,-0.036
14710,23.226,23.136,23.41,839.78896,839.78613,839.78955,3.69E+06,3.63E+05,8.12E+04,3.69E+06,0,1,4,0,0.96,0.13,0.00011,0.007,,,,,,,,,,2.96E+05,23.214,839.78613,839.78955,,0.089,23.136,23.387,DETECTED,839.78891,8.12E+04,2.83E+06,1.456,1.493,2.83E+06,,2.83E+05,23.223,839.78699,839.78961,,0.083,23.161,23.395,DETECTED,839.78878,1.87E+05,3.01E+06,2.088,1.733,3.01E+06,,3.63E+05,23.235,839.78638,839.78955,,0.085,23.173,23.41,DETECTED,839.78904,1.50E+05,3.69E+06,2.295,1.814,3.69E+06,,2.95E+05,23.231,839.78876,839.79004,,0.099,23.168,23.405,DETECTED,839.7891,1.30E+05,2.89E+06,2.097,1.657,2.89E+06,
14711,23.226,23.095,23.389,843.74098,843.73639,843.74268,1.31E+06,1.35E+05,4.81E+04,1.31E+06,8,1,4,0,0.96,0.11,0.0001,0.007,,,,,,,,,,1.35E+05,23.214,843.73639,843.74268,2,0.088,23.136,23.387,DETECTED,843.74104,8.48E+04,1.28E+06,2.231,1.61,1.28E+06,-0.101,1.34E+05,23.223,843.7392,843.74213,2,0.077,23.13,23.379,DETECTED,843.74097,7.55E+04,1.31E+06,2.089,1.341,1.31E+06,-0.098,8.69E+04,23.235,843.73816,843.74249,2,0.174,23.095,23.33,DETECTED,843.74079,4.81E+04,7.59E+05,0.866,0.84,7.59E+05,-0.111,1.20E+05,23.231,843.7395,843.74274,2,0.089,23.137,23.389,DETECTED,843.7411,7.07E+04,1.08E+06,1.629,1.35,1.08E+06,-0.112
14712,23.226,23.153,23.456,838.78565,838.78418,838.78638,6.32E+06,6.49E+05,1.12E+05,6.32E+06,14,1,4,0,0.95,0.1,0.00009,0.013,TG O-16:0_16:0_18:0 (0.802),TG O-16:0_16:0_18:0,[M+NH4]+,C53H104O5,CCCCCCCCCCCCCCCCCC(=O)OCC(COCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,838.8222,0.8,3,312.4,4.53E+05,23.214,838.78418,838.78638,3,0.08,23.167,23.418,DETECTED,838.78562,1.12E+05,5.08E+06,2.607,2.298,5.08E+06,-0.173,5.06E+05,23.223,838.7829,838.78705,3,0.094,23.161,23.456,DETECTED,838.78552,1.41E+05,4.79E+06,2.137,1.926,4.79E+06,-0.116,6.49E+05,23.251,838.78522,838.78656,4,0.088,23.173,23.456,DETECTED,838.78576,2.21E+05,6.32E+06,1.566,1.526,6.32E+06,-0.19,5.60E+05,23.215,838.78345,838.78693,4,0.097,23.153,23.436,DETECTED,838.78572,1.72E+05,5.12E+06,2.276,2.303,5.12E+06,-0.185
14713,23.228,23.183,23.244,732.63957,732.63885,732.64093,1.45E+05,6.27E+03,5.88E+04,1.45E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,6.27E+03,23.228,732.63885,732.64093,,0.036,23.183,23.244,DETECTED,732.63957,5.88E+04,1.45E+05,0.349,0.675,1.45E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
14714,23.228,23.183,23.244,922.87736,922.87225,922.88312,1.03E+05,5.16E+03,3.78E+04,1.03E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,5.16E+03,23.228,922.87225,922.88312,,0.24,23.183,23.244,DETECTED,922.87736,3.78E+04,1.03E+05,0.349,0.675,1.03E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
14715,23.228,23.183,23.307,934.79259,934.79126,934.79602,7.29E+05,6.29E+04,1.85E+05,7.29E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,6.29E+04,23.228,934.79126,934.79602,,0.1,23.183,23.307,DETECTED,934.79259,1.85E+05,7.29E+05,1.752,1.376,7.29E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
14716,23.228,23.198,23.307,1405.22586,1405.22046,1405.22998,1.61E+05,1.10E+04,3.24E+04,1.61E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,1.10E+04,23.228,1405.22046,1405.22998,,0.082,23.198,23.307,DETECTED,1405.22586,3.24E+04,1.61E+05,2.651,1.826,1.61E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
14717,23.229,23.161,23.394,808.77591,808.77423,808.7774,2.97E+05,3.27E+04,4.36E+04,2.97E+05,1,1,4,0,0.93,0.43,0.00035,0.004,,,,,,,,,,2.44E+04,23.228,808.77423,808.7774,1,0.106,23.167,23.371,DETECTED,808.77612,4.36E+04,2.19E+05,2.137,1.668,2.19E+05,0.015,2.48E+04,23.223,808.77325,808.77844,,0.097,23.161,23.348,DETECTED,808.77566,5.03E+04,2.80E+05,2.036,1.518,2.80E+05,,3.27E+04,23.235,808.77393,808.77667,,0.096,23.189,23.394,DETECTED,808.77546,6.25E+04,2.97E+05,3.441,2.221,2.97E+05,,2.73E+04,23.231,808.77417,808.77948,,0.051,23.168,23.374,DETECTED,808.77639,6.69E+04,2.37E+05,2.3,1.65,2.37E+05,
14718,23.229,23.161,23.299,953.83591,953.83331,953.83722,2.46E+05,1.99E+04,7.47E+04,2.46E+05,0,0.75,3,0,0.92,0.27,0.00025,0.015,,,,,,,,,,1.43E+04,23.214,953.83331,953.83722,,0.068,23.183,23.276,DETECTED,953.83588,8.25E+04,2.43E+05,1.973,1.486,2.43E+05,,1.74E+04,23.223,953.8349,953.83685,,0.075,23.161,23.285,DETECTED,953.83629,7.47E+04,2.29E+05,1.013,1.006,2.29E+05,,1.99E+04,23.251,953.83252,953.83722,,0.075,23.189,23.299,DETECTED,953.83557,8.57E+04,2.46E+05,0.766,0.883,2.46E+05,,,,,,,,,,UNKNOWN,,,,,,,
14719,23.232,23.167,23.323,886.82204,886.81775,886.82397,2.60E+05,2.00E+04,5.56E+04,2.60E+05,0,0.75,3,0,0.96,0.11,0.00009,0.011,,,,,,,,,,2.00E+04,23.244,886.81775,886.82397,,0.099,23.167,23.323,DETECTED,886.82196,5.56E+04,1.89E+05,1.032,1.016,1.89E+05,,1.84E+04,23.237,886.82068,886.82312,,0.075,23.177,23.285,DETECTED,886.82218,7.65E+04,2.60E+05,0.79,0.895,2.60E+05,,,,,,,,,,UNKNOWN,,,,,,,,1.68E+04,23.215,886.82007,886.82349,,0.769,23.168,23.294,DETECTED,886.82198,7.69E+04,1.97E+05,1.701,1.351,1.97E+05,
14720,23.233,23.152,23.307,845.74728,845.74628,845.74866,3.05E+05,2.24E+04,5.80E+04,3.05E+05,0,0.5,2,0,0.91,0.27,0.00023,0.019,,,,,,,,,,2.24E+04,23.214,845.74628,845.74866,,0.054,23.152,23.307,DETECTED,845.74751,5.80E+04,3.05E+05,1.47,1.253,3.05E+05,,,,,,,,,,UNKNOWN,,,,,,,,8.89E+03,23.251,845.74567,845.74866,,0.145,23.204,23.299,DETECTED,845.74705,7.40E+04,1.27E+05,1.012,1.006,1.27E+05,,,,,,,,,,UNKNOWN,,,,,,,
14721,23.234,23.137,23.333,593.67894,593.67822,593.67938,3.14E+05,3.80E+04,9.83E+04,3.14E+05,0,0.5,2,0,0.98,0.04,0.00003,0.003,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.80E+04,23.237,593.67773,593.6795,,0.211,23.145,23.333,DETECTED,593.67892,9.83E+04,3.14E+05,1.036,1.018,3.14E+05,,,,,,,,,,UNKNOWN,,,,,,,,3.25E+04,23.231,593.67822,593.67938,,0.112,23.137,23.294,DETECTED,593.67897,1.14E+05,2.95E+05,0.677,0.838,2.95E+05,
14722,23.235,23.095,23.346,841.795,841.78809,841.79755,2.40E+05,2.98E+04,2.82E+04,2.40E+05,0,0.75,3,0,0.83,0.75,0.00063,0.022,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.68E+04,23.223,841.79236,841.79663,,0.056,23.161,23.333,DETECTED,841.79432,2.82E+04,1.96E+05,1.681,1.394,1.96E+05,,2.98E+04,23.267,841.78809,841.79755,,0.264,23.095,23.346,DETECTED,841.79474,4.28E+04,2.40E+05,0.58,0.731,2.40E+05,,1.46E+04,23.215,841.79144,841.7981,,0.028,23.184,23.325,DETECTED,841.79595,3.08E+04,2.12E+05,3.265,2.317,2.12E+05,
14723,23.237,23.223,23.301,975.76403,975.75977,975.76709,9.68E+04,5.39E+03,3.81E+04,9.68E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.39E+03,23.237,975.75977,975.76709,,0.074,23.223,23.301,DETECTED,975.76403,3.81E+04,9.68E+04,4.336,2.668,9.68E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
14724,23.244,23.183,23.291,676.69725,676.69458,676.69818,1.12E+05,8.06E+03,3.43E+04,1.12E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,8.06E+03,23.244,676.69458,676.69818,,0.076,23.183,23.291,DETECTED,676.69725,3.43E+04,1.12E+05,0.778,0.889,1.12E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
14725,23.245,22.922,23.566,609.67355,609.672,609.67456,3.45E+06,1.37E+06,2.55E+05,3.45E+06,0,1,4,0,0.94,0.06,0.00004,0.019,,,,,,,,,,1.33E+06,23.214,609.672,609.67456,,0.47,22.922,23.512,DETECTED,609.67353,2.55E+05,3.45E+06,1.187,1.051,3.45E+06,,1.37E+06,23.237,609.67279,609.67456,,0.445,22.945,23.535,DETECTED,609.67349,3.93E+05,3.32E+06,1.079,1.009,3.32E+06,,1.15E+06,23.251,609.67261,609.67529,,0.657,22.987,23.566,DETECTED,609.67353,3.07E+05,2.87E+06,1.223,1.095,2.87E+06,,1.30E+06,23.278,609.67267,609.67493,,0.468,22.954,23.546,DETECTED,609.67363,3.58E+05,2.95E+06,0.901,0.914,2.95E+06,
