feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:NEG_NIST_2.mzML:area,datafile:NEG_NIST_0.mzML:area,datafile:NEG_NIST_1.mzML:area,datafile:NEG_NIST_3.mzML:area
507,2.511,407.21996,407.22041,1.1050526666890974,C19H37O7P,CCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 16:1,LPA 16:1(6),0.4980000000000002,0.6898600000000101,0.0,0.11878600000000104,Some,None,0.0,0.0,0.0,0.0
507,2.511,407.21996,407.22041,1.1050526666890974,C19H37O7P,CCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 16:1,LPA 16:1(9),0.2450000000000001,0.9270150000000115,0.0,0.11720150000000117,All,None,0.0,0.0,0.0,0.0
507,2.511,407.21996,407.22041,1.1050526666890974,C19H37O7P,CCCCCCCCC=CCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 16:1,LPA 16:1(7),0.7360000000000007,0.10935999999998103,0.0,0.08453599999999817,Some,None,0.0,0.0,0.0,13000.0
533,2.571,524.27818,524.27826,0.15259072543918395,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.6991111111111111,0.8537588888889331,0.08364093193392982,0.2221997455471483,Some,Some,165000.0,120000.0,167000.0,182000.0
595,2.716,500.27814,500.27826,0.23986650945265184,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.8880000000000001,0.7937714285714362,0.2245835232749942,0.34784396147713903,All,Some,345274.85956080834,263212.1771217712,352254.67160430766,348207.05077611154
595,2.716,500.27814,500.27826,0.23986650945265184,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.534857142857143,0.9052771428571467,0.11233072854047599,0.23387801140380976,All,Some,109725.14043919166,67787.82287822878,96745.32839569234,111792.94922388844
648,2.762,538.31525,538.31504,0.3901061356900509,C24H48NO7P,CCCCCCCCC=CCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 16:1,LPC 16:1(7),0.8730000000000002,0.9198300000000188,0.0,0.1792830000000019,All,None,8498.092383158468,,0.0,0.0
648,2.762,538.31525,538.31504,0.3901061356900509,C24H48NO7P,CCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 16:1,LPC 16:1(9),0.8120000000000003,0.9277250000000095,0.0,0.17397250000000097,All,None,27455.375391742746,,0.0,0.0
648,2.762,538.31525,538.31504,0.3901061356900509,C24H48NO7P,CCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 16:1,LPC 16:1(6),0.601,0.881764999999973,0.0,0.1482764999999973,All,None,14546.532225098787,,0.0,0.0
691,2.815,457.15919,457.23606,168.11884871894253,C23H39O7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(8,11,14,17)",0.7439999999999998,0.8404983333333765,0.0,0.15844983333333765,Some,None,0.0,,0.0,70308.10574339103
691,2.815,457.15919,457.23606,168.11884871894253,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.48599999999999993,0.6217666666667014,0.011283986918197037,0.11980385620122778,Some,Some,0.0,,0.0,29691.894256608964
706,2.826,588.33043,588.33069,0.44192833120040725,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.8797142857142858,0.8993100000000059,0.0,0.17790242857142918,Some,Some,52846.86276985229,0.0,15985.813308687613,34116.087726467784
706,2.826,588.33043,588.33069,0.44192833120040725,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.9290000000000002,0.8208625000000112,0.0,0.17498625000000115,All,None,52153.13723014771,0.0,18214.186691312385,29483.912273532216
717,2.831,476.27809,476.27826,0.35693420054212677,C23H44NO7P,CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:2,"LPE 18:2(9,12)",0.9409999999999998,0.9750450000000228,0.0,0.1916045000000023,All,None,360890.3820310999,,550319.2771084338,331005.6925996205
717,2.831,476.27809,476.27826,0.35693420054212677,C23H44NO7P,CCCCCCCCC=CCC=CCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:2,"LPE 18:2(6,9)",0.8609999999999998,0.510202499999977,0.0,0.1371202499999977,All,None,497109.6179689,,272680.7228915663,558994.3074003794
718,2.831,520.23146,520.26809,70.4060093327254,C24H44NO9P,CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(N)C(=O)O,[M-H]-,LPS 18:2,"LPS 18:2(9,12)",0.8509999999999998,0.8694974999999658,0.0,0.1720497499999966,All,None,38496.21020717534,99500.0,76066.68444918646,60720.7458563536
718,2.831,520.23146,520.26809,70.4060093327254,C24H44NO9P,CCCCCCCCC=CCC=CCCCCC(=O)OCC(O)COP(=O)(O)OCC(N)C(=O)O,[M-H]-,LPS 18:2,"LPS 18:2(6,9)",0.8815,0.805877499999994,0.0,0.1687377499999994,All,None,68503.78979282465,0.0,31933.315550813553,19079.25414364641
729,2.836,457.23591,457.23606,0.3280581151433908,C23H39O7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(8,11,14,17)",0.7766666666666664,0.9135216666666585,0.0,0.16901883333333248,Some,None,51079.006554427455,,60597.66536964981,80151.24054746579
729,2.836,457.23591,457.23606,0.3280581151433908,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.49999999999999983,0.672913333333355,0.04123254773534585,0.15027737152161216,Some,Some,33420.993445572545,,21802.334630350193,33848.75945253422
773,2.862,457.15891,457.23606,168.73122386720192,C23H39O7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(8,11,14,17)",0.8146666666666668,0.8402116666666662,0.0,0.1654878333333333,Some,None,94217.37914055506,0.0,100000.0,51808.66062437059
773,2.862,457.15891,457.23606,168.73122386720192,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.6212,0.6134980000000155,0.0,0.12346980000000156,Some,None,84782.62085944494,0.0,100000.0,36891.3393756294
975,2.973,433.23586,433.23606,0.4616420895496079,C21H39O7P,CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:2,"LPA 18:2(9,12)",0.9449999999999996,0.9159224999999935,0.0,0.18609224999999932,All,None,11581.333862119109,0.0,17459.793396799676,0.0
975,2.973,433.23586,433.23606,0.4616420895496079,C21H39O7P,CCCCCCCCC=CCC=CCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:2,"LPA 18:2(6,9)",0.4800000000000004,0.3886100000000283,0.0,0.08686100000000288,Some,None,574418.6661378809,126000.0,469540.2066032003,596000.0
1026,2.987,457.23593,457.23606,0.28431703311598405,C23H39O7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(8,11,14,17)",0.963,0.9135433333333461,0.0,0.18765433333333462,Some,None,9108.066256862654,0.0,0.0,0.0
1026,2.987,457.23593,457.23606,0.28431703311598405,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.9185000000000001,0.6388375000000082,0.0,0.15573375000000084,Some,None,3091.9337431373474,0.0,0.0,0.0
1048,2.992,500.27811,500.27826,0.2998331367874089,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.64975,0.8073125000000374,0.24362088256621917,0.34060295605297913,All,Some,0.0,1940.2724014336918,0.0,0.0
1048,2.992,500.27811,500.27826,0.2998331367874089,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.81675,0.9144537500000354,0.12137378396259198,0.2702194021700771,All,Some,0.0,7479.727598566308,0.0,0.0
1067,2.995,564.33063,564.33069,0.10632063969833254,C26H50NO7P,CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 18:2,"LPC 18:2(9,12)",0.9360000000000002,0.9310625000000528,0.0,0.1867062500000053,All,None,126116.70908429856,0.0,102908.037653874,113484.9149753154
1067,2.995,564.33063,564.33069,0.10632063969833254,C26H50NO7P,CCCCCCCCC=CCC=CCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 18:2,"LPC 18:2(6,9)",0.8779999999999999,0.8728450000000691,0.0,0.17508450000000692,All,None,428883.2909157015,0.0,248091.96234612603,429515.08502468455
1319,3.188,457.23591,457.23606,0.3280581151433908,C23H39O7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(8,11,14,17)",0.7456666666666666,0.8890483333333444,0.0,0.16347150000000113,Some,None,0.0,0.0,0.0,2639.3402853211674
1319,3.188,457.23591,457.23606,0.3280581151433908,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.4554285714285714,0.7410928571428842,0.0,0.11965214285714557,Some,None,0.0,0.0,0.0,1310.6597146788326
1328,3.216,459.17467,459.25171,167.7511445738784,C23H41O7P,CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:3,"LPA 20:3(8,11,14)",0.4363333333333334,0.8201433333333341,0.0,0.12564766666666674,All,None,0.0,0.0,5442.319749216301,0.0
1328,3.216,459.17467,459.25171,167.7511445738784,C23H41O7P,CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:3,"LPA 20:3(5,8,11)",0.48599999999999993,0.7441916666667225,0.0,0.12301916666667224,All,None,0.0,0.0,5205.329153605016,0.0
1328,3.216,459.17467,459.25171,167.7511445738784,C23H41O7P,CCC=CCC=CCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:3,"LPA 20:3(11,14,17)",0.3479999999999997,0.875144999999994,0.0,0.12231449999999937,All,None,0.0,0.0,16352.351097178684,0.0
1345,3.263,564.33067,564.33069,0.03544021316562609,C26H50NO7P,CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 18:2,"LPC 18:2(9,12)",0.7515000000000001,0.8854875000000675,0.0,0.16369875000000678,All,Some,0.0,0.0,0.0,
1345,3.263,564.33067,564.33069,0.03544021316562609,C26H50NO7P,CCCCCCCCC=CCC=CCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 18:2,"LPC 18:2(6,9)",0.4146666666666666,0.8673433333334325,0.0,0.12820100000000992,All,None,0.0,0.0,0.0,
1362,3.285,433.23597,433.23606,0.20773894029076323,C21H39O7P,CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:2,"LPA 18:2(9,12)",0.6314999999999995,0.9161075000000096,0.0,0.15476075000000092,All,None,0.0,0.0,0.0,0.0
1362,3.285,433.23597,433.23606,0.20773894029076323,C21H39O7P,CCCCCCCCC=CCC=CCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:2,"LPA 18:2(6,9)",0.22866666666666724,0.86913000000006,0.0,0.10977966666667273,Some,None,0.0,8370.0,0.0,0.0
1377,3.318,459.17477,459.25171,167.5333990590457,C23H41O7P,CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:3,"LPA 20:3(5,8,11)",0.5296666666666665,0.7442066666667415,0.0,0.12738733333334082,All,None,57842.02289761964,67190.37682582546,47372.985613339435,32954.4214084966
1377,3.318,459.17477,459.25171,167.5333990590457,C23H41O7P,CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:3,"LPA 20:3(8,11,14)",0.36833333333333346,0.8202433333333753,0.0,0.1188576666666709,All,None,9458.858413639733,5066.404811587087,7915.926999135783,5664.404708565842
1377,3.318,459.17477,459.25171,167.5333990590457,C23H41O7P,CCC=CCC=CCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:3,"LPA 20:3(11,14,17)",0.2623333333333335,0.7335800000000271,0.0,0.09959133333333607,All,None,32699.11868874063,63743.21836258745,26911.08738752478,22581.173882937557
1466,3.438,435.25161,435.25171,0.22975211280593924,C21H41O7P,CCCCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:1,LPA 18:1(6),0.5500000000000007,0.8447100000000773,0.0,0.1394710000000078,Some,None,56617.86476868327,0.0,0.0,0.0
1466,3.438,435.25161,435.25171,0.22975211280593924,C21H41O7P,CCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:1,LPA 18:1(11),0.4730000000000003,0.8962550000000533,0.0,0.13692550000000536,All,None,7482.135231316725,0.0,0.0,0.0
1466,3.438,435.25161,435.25171,0.22975211280593924,C21H41O7P,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:1,LPA 18:1(9),0.24799999999999978,0.904620000000051,0.0,0.11526200000000508,All,None,0.0,0.0,0.0,0.0
1487,3.509,433.23592,433.23606,0.32314946264536354,C21H39O7P,CCCCCCCCC=CCC=CCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:2,"LPA 18:2(6,9)",0.6766666666666667,0.8690800000000726,0.0,0.15457466666667394,Some,None,2910.862262038074,,0.0,5689.902830587242
1487,3.509,433.23592,433.23606,0.32314946264536354,C21H39O7P,CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:2,"LPA 18:2(9,12)",0.4474999999999998,0.9190450000000254,0.0,0.13665450000000254,All,None,3429.137737961926,,0.0,9110.097169412758
1595,3.663,435.25135,435.25171,0.8271076063103395,C21H41O7P,CCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:1,LPA 18:1(11),0.9229999999999996,0.8959950000000276,0.0,0.1818995000000027,All,None,1182539.256475641,,0.0,0.0
1595,3.663,435.25135,435.25171,0.8271076063103395,C21H41O7P,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:1,LPA 18:1(9),0.6209999999999996,0.9043150000000253,0.0,0.15253150000000248,All,None,156274.32559388003,,0.0,0.0
1595,3.663,435.25135,435.25171,0.8271076063103395,C21H41O7P,CCCCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:1,LPA 18:1(6),0.5340000000000003,0.7557000000000187,0.0,0.12897000000000192,All,None,81186.41793047913,,0.0,0.0
1688,3.688,538.31519,538.35143,67.31662252670286,C24H50NO6P,CCCCCCC=CCCCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+CH3COO]-,LPC O-16:1,LPC O-16:1(9),0.8620000000000001,0.9094550000000368,0.24503444331225627,0.37317305464980877,All,Some,7042.219541616405,0.0,3917.329093799682,7716.601621134794
1688,3.688,538.31519,538.35143,67.31662252670286,C24H50NO6P,CCCCCCCCCC=CCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+CH3COO]-,LPC O-16:1,LPC O-16:1(6),0.9540000000000006,0.8205899999999815,0.0,0.17745899999999823,All,None,0.0,244.6590852383936,0.0,0.0
1688,3.688,538.31519,538.35143,67.31662252670286,C24H50NO6P,CCCCCCCCC=CCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+CH3COO]-,LPC O-16:1,LPC O-16:1(7),0.7600000000000007,0.08540999999996757,0.0,0.08454099999999683,Some,None,538957.7804583836,124755.3409147616,412082.6709062003,451283.3983788652
1839,3.702,435.22147,435.25171,69.47703892993793,C21H41O7P,CCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:1,LPA 18:1(11),0.9910000000000001,0.8661150000000362,0.0,0.18571150000000364,All,None,2390189.125295508,,2116951.7487873374,2082416.192283365
1839,3.702,435.22147,435.25171,69.47703892993793,C21H41O7P,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:1,LPA 18:1(9),0.6989999999999998,0.8744350000000622,0.0,0.15734350000000621,All,None,215714.087053261,,796757.7227470003,586093.1899641578
1839,3.702,435.22147,435.25171,69.47703892993793,C21H41O7P,CCCCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:1,LPA 18:1(6),0.5640000000000005,0.7257900000000461,0.0,0.12897900000000467,All,None,164096.78765123073,,116290.5284656625,251490.61775247732
1971,3.716,435.2514,435.25171,0.7122315499073699,C21H41O7P,CCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:1,LPA 18:1(11),0.9709999999999996,0.8960450000000151,0.0,0.1867045000000015,All,None,0.0,,1166768.785635265,1126786.843769766
1971,3.716,435.2514,435.25171,0.7122315499073699,C21H41O7P,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:1,LPA 18:1(9),0.7270000000000003,0.9043650000000127,0.0,0.1631365000000013,All,None,0.0,,439137.0947153434,317132.6164874552
1971,3.716,435.2514,435.25171,0.7122315499073699,C21H41O7P,CCCCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:1,LPA 18:1(6),0.5820000000000003,0.7557199999999966,0.0,0.1337719999999997,All,None,0.0,,64094.11964939154,136080.53974277884
2106,3.758,478.29382,478.29391,0.18816881862481905,C23H46NO7P,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(9),0.9390000000000001,0.9111599999999953,0.0,0.18501599999999957,All,None,37718.36007130126,0.0,0.0,24923.56687898089
2106,3.758,478.29382,478.29391,0.18816881862481905,C23H46NO7P,CCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(11),0.8420000000000001,0.9273399999999867,0.0,0.1769339999999987,All,None,491281.6399286988,331000.0,442000.0,577076.4331210192
2141,3.783,566.34664,566.34634,0.529711200967051,C26H52NO7P,CCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 18:1,LPC 18:1(11),0.8960000000000004,0.9585399999999709,0.0,0.18545399999999715,All,None,0.0,0.0,0.0,0.0
2141,3.783,566.34664,566.34634,0.529711200967051,C26H52NO7P,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 18:1,LPC 18:1(9),0.8879999999999999,0.8869049999999845,0.00490391781645126,0.18141363425315946,All,Some,0.0,0.0,1637.822607911642,0.0
2141,3.783,566.34664,566.34634,0.529711200967051,C26H52NO7P,CCCCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 18:1,LPC 18:1(6),0.8410000000000002,0.795819999999992,0.0,0.16368199999999924,All,None,0.0,0.0,17162.177392088357,0.0
2316,3.917,566.34623,566.34634,0.1942274405151752,C26H52NO7P,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 18:1,LPC 18:1(9),0.9979999999999998,0.9044350000000065,0.0,0.19024350000000065,All,None,13407.217369179883,0.0,0.0,0.0
2316,3.917,566.34623,566.34634,0.1942274405151752,C26H52NO7P,CCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 18:1,LPC 18:1(11),0.7810000000000001,0.9204450000000008,0.0,0.1701445000000001,All,None,188961.70808243574,0.0,165414.1739530603,234340.27055150885
2316,3.917,566.34623,566.34634,0.1942274405151752,C26H52NO7P,CCCCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 18:1,LPC 18:1(6),0.5730000000000004,0.795410000000004,0.0,0.13684100000000043,All,None,14631.074548384362,0.0,20585.826046939717,42659.729448491154
2690,4.264,478.294,478.29391,0.18816881862481905,C23H46NO7P,CCCCCCC=CCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(11),0.5999999999999996,0.9278099999999938,0.0,0.15278099999999936,All,None,0.0,0.0,0.0,0.0
2690,4.264,478.294,478.29391,0.18816881862481905,C23H46NO7P,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(9),0.3359999999999994,0.9029499999999757,0.0,0.12389499999999751,All,None,20700.0,12300.0,0.0,0.0
2690,4.264,478.294,478.29391,0.18816881862481905,C23H46NO7P,CCCCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:1,LPE 18:1(6),0.6229999999999993,0.48237499999999045,0.0,0.11053749999999898,All,None,0.0,0.0,0.0,0.0
3253,5.635,463.2831,463.28301,0.19426570380844643,C23H45O7P,CCCCCCC=CCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:1,LPA 20:1(13),0.0860000000000003,0.9243099999999913,0.0,0.10103099999999916,All,None,,,391000.0,
3267,5.653,495.27314,495.30923,72.86357252014365,C24H49O8P,CCCCCCCCCCCC=CCCCCCOCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG O-18:1,LPG O-18:1(6),0.16600000000000037,0.8047000000000253,0.0,0.09707000000000257,Some,None,0.0,,1622.7818674932198,1234.2035928143712
3267,5.653,495.27314,495.30923,72.86357252014365,C24H49O8P,CCCCCCCCC=CCCCCCCCCOCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG O-18:1,LPG O-18:1(9),0.3039999999999994,0.1423549999999807,0.0,0.04463549999999801,All,None,0.0,,1984.0371948857035,1731.1616766467066
3267,5.653,495.27314,495.30923,72.86357252014365,C24H49O8P,CCCCCCC=CCCCCCCCCCCOCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG O-18:1,LPG O-18:1(11),0.027999999999998693,0.11336999999997488,0.0,0.014136999999997357,Some,None,0.0,,3793.180937621077,1594.6347305389222
4233,10.224,807.50343,807.5029,0.6563443921082149,C41H77O13P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 16:0_16:1,PI 16:0_16:1(9),0.6189999999999998,0.9273999999999774,0.0,0.15463999999999772,All,Some,0.0,18826.14742698192,0.0,0.0
4233,10.224,807.50343,807.5029,0.6563443921082149,C41H77O13P,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 16:0_16:1,PI 16:0_16:1(7),0.28200000000000003,0.9074100000000271,0.0,0.11894100000000273,Some,None,140000.0,125173.85257301807,139000.0,149000.0
4263,10.416,857.5188,857.51855,0.29153888280426316,C45H79O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 16:0_20:4,"PI 16:0_20:4(5,8,11,14)",0.9731428571428563,0.8802685714286521,0.02338736323641791,0.2040510334462852,Some,Some,573376.0744008367,527307.2703932781,504577.54533107765,562160.0340095888
4263,10.416,857.5188,857.51855,0.29153888280426316,C45H79O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 16:0_20:4,"PI 16:0_20:4(8,11,14,17)",0.730500000000001,0.5197699999999372,0.0,0.12502699999999384,Some,None,159623.92559916322,146692.7296067219,130422.45466892229,155839.96599041118
4285,10.526,883.53468,883.5342,0.543272688170967,C47H81O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:4,"PI 18:1(6)_20:4(5,8,11,14)",0.8379999999999995,0.8708840000000009,0.0,0.17088840000000005,Some,None,68524.85021117768,72076.38783654089,59520.45223577236,56214.56100522675
4285,10.526,883.53468,883.5342,0.543272688170967,C47H81O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:4,"PI 18:1(9)_20:4(5,8,11,14)",0.831428571428571,0.8754242857142864,0.0,0.17068528571428576,Some,Some,9690.182693252136,3851.303227761782,8873.221544715449,2852.8588775671824
4285,10.526,883.53468,883.5342,0.543272688170967,C47H81O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:4,"PI 18:1(11)_20:4(5,8,11,14)",0.8462222222222222,0.7155944444444281,0.0,0.15618166666666503,Some,None,42598.49228955898,46785.81350709704,30322.662601626012,40385.40731745948
