feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,fragment_mz_delta,fragment_fatty_acid_pos,fragment_types,datafile:NEG_NIST_2.mzML:area,datafile:NEG_NIST_0.mzML:area,datafile:NEG_NIST_1.mzML:area,datafile:NEG_NIST_3.mzML:area
507,2.511,407.21996,407.22041,1.1050526666890974,C19H37O7P,CCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 16:1,LPA 16:1(6),0.4980000000000002,0.6898600000000101,0.0,0.11878600000000104,Some,None,0.0,0,substrate,0.0,0.0,0.0,0.0
507,2.511,407.21996,407.22041,1.1050526666890974,C19H37O7P,CCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 16:1,LPA 16:1(9),0.2450000000000001,0.9270150000000115,0.0,0.11720150000000117,All,None,0.0,0,substrate,0.0,0.0,0.0,0.0
507,2.511,407.21996,407.22041,1.1050526666890974,C19H37O7P,CCCCCCCCC=CCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 16:1,LPA 16:1(7),0.7360000000000007,0.10935999999998103,0.0,0.08453599999999817,Some,None,0.0,0,substrate,0.0,0.0,0.0,13000.0
643,2.762,299.2589,298.94921,1035.928477616613,C19H37O7P,CCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 16:1,LPA 16:1(6),0.4980000000000002,0.6898600000000101,0.0,0.11878600000000104,Some,None,-108.27120000000002,10,criegee,2990.0,0.0,0.0,0.0
558,2.643,312.08512,312.97621000000004,2847.149308888428,C19H37O7P,CCCCCCCCC=CCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 16:1,LPA 16:1(7),0.7360000000000007,0.10935999999998103,0.0,0.08453599999999817,Some,None,-94.24419999999999,9,criegee,0.0,17400.0,0.0,0.0
848,2.934,325.10568,325.03081000000003,230.34739383622056,C19H37O7P,CCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 16:1,LPA 16:1(9),0.15399999999999991,0.9246800000000235,0.0,0.10786800000000235,All,None,-82.1896,7,aldehyde,0.0,0.0,17300.0,0.0
742,2.843,341.10041,341.03021,205.84686617645932,C19H37O7P,CCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 16:1,LPA 16:1(9),0.3360000000000003,0.9293499999999995,0.0,0.12653499999999998,All,None,-66.1902,7,criegee,0.0,0.0,0.0,3900.0
533,2.571,524.27818,524.27826,0.15259072543918395,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.6991111111111111,0.8537588888889331,0.08364093193392982,0.2221997455471483,Some,Some,0.0,0,substrate,165000.0,120000.0,167000.0,182000.0
529,2.566,298.06953,297.87166000000013,664.2793745462475,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9899999999999993,0.802050000000122,0.0,0.17920500000001216,Some,Some,-226.40659999999988,3,aldehyde,4.333333333333334,0.0,9.341317365269461,5.604395604395605
535,2.572,338.10097,337.93666000000013,486.21537538983387,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.9980000000000002,0.8356100000000879,0.0,0.18336100000000882,Some,Some,-186.34159999999991,6,aldehyde,7.030303030303029,0.0,9.281437125748502,12.307692307692308
1179,3.053,354.13215,353.9360600000001,554.0266227745,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.036000000000000476,0.8038300000000618,0.0,0.08398300000000623,Some,Some,-170.3421999999999,6,criegee,0.0,0.0,0.0,1.1868131868131868
541,2.587,378.13208,378.0016600000001,345.0249398373049,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.968,0.8695000000000732,0.0,0.18375000000000732,Some,Some,-146.27659999999997,9,aldehyde,6.848484848484848,0.0,10.658682634730539,6.978021978021978
857,2.938,394.16296,394.00106000000005,410.91260008271536,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.266,0.8380200000000286,0.0,0.11040200000000287,Some,Some,-130.27719999999997,9,criegee,1.9757575757575758,0.0,0.0,2.82967032967033
539,2.579,418.16358,418.06666000000007,231.8290580740272,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.984,0.90300000000002,0.0,0.188700000000002,Some,Some,-106.21159999999999,12,aldehyde,6.787878787878789,0.0,10.359281437125748,0.0
630,2.742,434.23921,434.06606000000005,398.90241591329243,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.6580000000000004,0.8267700000000104,0.0,0.14847700000000108,Some,Some,-90.2122,12,criegee,5.0606060606060606,0.0,0.0,2.6923076923076925
532,2.571,458.1947,458.13166,137.6023652240076,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",1.0,0.9368799999999737,0.0,0.1936879999999974,Some,Some,-66.1466,15,aldehyde,0.0,6.5,0.0,0.0
475,2.267,474.26281,474.13106000000005,277.8767541615056,C27H44NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:6,"LPE 22:6(4,7,10,13,16,19)",0.39199999999999946,0.8681700000000205,0.7527683874053684,0.7282317099242969,Some,Some,-50.147200000000005,15,criegee,0.0,0.0,0.0,6.373626373626373
595,2.716,500.27814,500.27826,0.23986650945265184,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.8880000000000001,0.7937714285714362,0.2245835232749942,0.34784396147713903,All,Some,0.0,0,substrate,345274.85956080834,263212.1771217712,352254.67160430766,348207.05077611154
595,2.716,500.27814,500.27826,0.23986650945265184,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.534857142857143,0.9052771428571467,0.11233072854047599,0.23387801140380976,All,Some,0.0,0,substrate,109725.14043919166,67787.82287822878,96745.32839569234,111792.94922388844
611,2.728,312.08534,311.92066000000005,527.9547690105518,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.976,0.8352000000000999,0.0,0.18112000000001,All,Some,-188.35759999999993,6,aldehyde,7.2967032967032965,5.226586102719033,8.062360801781738,8.608695652173912
1071,2.998,327.08474,327.92006000000003,2547.328150647521,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.43599999999999994,0.16479999999990014,0.0,0.060079999999990016,All,Some,-172.35819999999993,6,criegee,2.241758241758242,0.0,0.0,1.7108695652173913
598,2.717,352.1164,351.98566000000005,371.43558632458524,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.9980000000000002,0.8691400000000158,0.0,0.1867140000000016,All,Some,-148.29259999999996,9,aldehyde,12.505494505494505,5.6797583081570995,9.955456570155901,12.021739130434783
585,2.702,392.1479,392.05066,248.0291705158699,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.9719999999999995,0.9026400000000194,0.773868044173499,0.8065584353388011,All,Some,-108.2276,12,aldehyde,8.285714285714285,5.166163141993958,8.797327394209354,12.369565217391305
626,2.738,408.1426,408.05006,226.78589974975685,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.9560000000000004,0.9073399999999765,0.0,0.1863339999999977,All,Some,-92.2282,12,criegee,0.0,0.0,0.0,1.1978260869565218
623,2.735,432.17895,432.11566,146.4654162267458,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.9620000000000006,0.9365900000000238,0.7982166187514604,0.8284322950011709,All,Some,-68.1626,15,aldehyde,14.263736263736263,9.969788519637463,13.674832962138083,14.130434782608695
641,2.758,448.17425,448.11505999999997,132.08661186258942,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.9160000000000004,0.9406900000000178,0.0,0.18566900000000183,All,Some,-52.163199999999996,15,criegee,1.1274725274725275,0.0,0.5590200445434299,0.0
1179,3.053,354.13215,354.00166,368.61409067971283,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.3260000000000005,0.8693900000000099,0.0,0.11953900000000103,All,Some,-146.27659999999997,3,aldehyde,0.0,0.0,0.0,0.46956521739130436
743,2.843,370.12674,370.00106000000005,339.67470255337,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.7460000000000004,0.8742000000000303,0.0,0.16202000000000308,All,Some,-130.27719999999997,3,criegee,0.0,0.0,0.0,0.932608695652174
857,2.938,394.16296,394.06666,244.37489839913167,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.556,0.9035800000000336,0.0,0.14595800000000336,All,Some,-106.21159999999999,6,aldehyde,0.7164835164835165,0.0,0.0,1.1195652173913044
847,2.933,410.19481,410.06606,313.97380217232563,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.5660000000000007,0.8711299999999937,0.0,0.14371299999999945,All,Some,-90.2122,6,criegee,0.0,0.0,1.0957683741648108,2.5434782608695654
630,2.742,434.23921,434.13166,247.73590573883362,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.9480000000000004,0.8923299999999585,0.0,0.1840329999999959,All,Some,-66.1466,9,aldehyde,1.835164835164835,0.0,0.0,1.065217391304348
475,2.267,474.26281,474.19666,139.49908462027815,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.10199999999999942,0.9337300000000255,0.7863150997833319,0.732625079826668,All,Some,-26.081599999999995,12,aldehyde,0.0,0.0,0.0,2.5217391304347827
945,2.966,490.18852,490.19606,15.381600578360166,C25H44NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(8,11,14,17)",0.5,0.9925799999999754,0.0,0.14925799999999756,All,Some,-10.082199999999995,12,criegee,11.978021978021978,6.706948640483383,10.178173719376392,7.413043478260869
648,2.762,538.31525,538.31504,0.3901061356900509,C24H48NO7P,CCCCCCCCC=CCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 16:1,LPC 16:1(7),0.8730000000000002,0.9198300000000188,0.0,0.1792830000000019,All,None,0.0,0,substrate,8498.092383158468,,0.0,0.0
648,2.762,538.31525,538.31504,0.3901061356900509,C24H48NO7P,CCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 16:1,LPC 16:1(9),0.8120000000000003,0.9277250000000095,0.0,0.17397250000000097,All,None,0.0,0,substrate,27455.375391742746,,0.0,0.0
648,2.762,538.31525,538.31504,0.3901061356900509,C24H48NO7P,CCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 16:1,LPC 16:1(6),0.601,0.881764999999973,0.0,0.1482764999999973,All,None,0.0,0,substrate,14546.532225098787,,0.0,0.0
897,2.957,414.15341,414.04443999999995,263.18430939455726,C24H48NO7P,CCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 16:1,LPC 16:1(6),0.6100000000000003,0.891239999999982,0.0,0.15012399999999823,All,None,-124.27060000000002,10,aldehyde,5910.0,0.0,0.0,0.0
951,2.966,430.17176,430.04383999999993,297.4580452078426,C24H48NO7P,CCCCCCCCCC=CCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 16:1,LPC 16:1(6),0.5919999999999996,0.872289999999964,0.0,0.14642899999999637,All,None,-108.27120000000002,10,criegee,6440.0,0.0,5640.0,13900.0
789,2.883,428.1561,428.07143999999994,197.7707272413272,C24H48NO7P,CCCCCCCCC=CCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 16:1,LPC 16:1(7),0.758,0.9155499999999961,0.0,0.16735499999999962,All,None,-110.24359999999999,9,aldehyde,39900.0,0.0,0.0,0.0
651,2.768,444.14694,444.07084,171.3690545409303,C24H48NO7P,CCCCCCCCC=CCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 16:1,LPC 16:1(7),0.9880000000000004,0.9241100000000415,0.0,0.1912110000000042,All,None,-94.24419999999999,9,criegee,0.0,0.0,0.0,6220.0
664,2.796,456.20013,456.12543999999997,163.7488143613133,C24H48NO7P,CCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 16:1,LPC 16:1(9),0.9320000000000004,0.9255200000000059,0.0,0.18575200000000064,All,None,-82.1896,7,aldehyde,16100.0,0.0,14100.0,26100.0
824,2.916,472.19512,472.12483999999995,148.85893315849515,C24H48NO7P,CCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 16:1,LPC 16:1(9),0.6920000000000002,0.929930000000013,0.0,0.16219300000000134,All,None,-66.1902,7,criegee,5040.0,0.0,3610.0,0.0
691,2.815,457.15919,457.23606,168.11884871894253,C23H39O7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(8,11,14,17)",0.7439999999999998,0.8404983333333765,0.0,0.15844983333333765,Some,None,0.0,0,substrate,0.0,,0.0,70308.10574339103
691,2.815,457.15919,457.23606,168.11884871894253,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.48599999999999993,0.6217666666667014,0.011283986918197037,0.11980385620122778,Some,Some,0.0,0,substrate,0.0,,0.0,29691.894256608964
489,2.361,269.13932,268.8784600000001,970.1781243463041,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.09200000000000053,0.6622700000000918,0.06770392150918222,0.12959013720735502,Some,Some,-188.35759999999993,6,aldehyde,0.0,0.0,5450.0,13900.0
492,2.396,285.1345,284.87786000000006,900.8773093140602,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.16199999999999992,0.6664900000000671,0.0,0.08284900000000671,Some,Some,-172.35819999999993,6,criegee,8880.0,0.0,0.0,10900.0
848,2.934,325.10568,324.94286000000005,501.07271167599663,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.7619999999999996,0.7603100000000609,0.0,0.15223100000000606,Some,Some,-132.29319999999996,9,criegee,0.0,0.0,17300.0,0.0
1170,3.051,349.16557,349.00846,450.16100755835186,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.5279999999999996,0.7660200000000259,0.0,0.12940200000000257,Some,Some,-108.2276,12,aldehyde,47200.0,0.0,35700.0,49000.0
1161,3.045,365.16019,365.00786,417.33347879140547,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.54,0.7708000000000084,0.0,0.13108000000000086,Some,Some,-92.2282,12,criegee,31400.0,0.0,26600.0,38700.0
799,2.899,388.1013,389.07346,2498.6541102033293,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.8319999999999999,0.10470999999995456,0.0,0.09367099999999545,Some,Some,-68.1626,15,aldehyde,6590.0,0.0,0.0,0.0
994,2.978,311.0903,310.95946000000004,420.76224341262315,C23H39O7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(8,11,14,17)",0.6739999999999995,0.7922900000000368,0.0,0.14662900000000362,Some,None,-146.27659999999997,3,aldehyde,0.0,0.0,0.0,14300.0
1071,2.998,327.08474,326.9588600000001,385.00256576603624,C23H39O7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(8,11,14,17)",0.6339999999999995,0.7972500000000764,0.0,0.1431250000000076,Some,None,-130.27719999999997,3,criegee,10200.0,0.0,0.0,7870.0
902,2.957,351.12128,351.02446000000003,275.8212347936656,C23H39O7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(8,11,14,17)",0.7160000000000002,0.826310000000035,0.0,0.15423100000000353,Some,None,-106.21159999999999,6,aldehyde,22900.0,0.0,30600.0,17500.0
1024,2.987,367.11617,367.02386,251.50953401230552,C23H39O7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(8,11,14,17)",0.6559999999999997,0.830820000000017,0.0,0.1486820000000017,Some,None,-90.2122,6,criegee,12300.0,0.0,0.0,0.0
702,2.822,431.14322,431.15446000000003,26.069543615630085,C23H39O7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(8,11,14,17)",0.9859999999999998,0.9343700000000581,0.0,0.1920370000000058,Some,None,-26.081599999999995,12,aldehyde,12400.0,0.0,0.0,0.0
823,2.916,447.21504,447.15386,136.82091439393795,C23H39O7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(8,11,14,17)",0.798,0.8619500000000357,0.0,0.16599500000000358,Some,None,-10.082199999999995,12,criegee,3750.0,0.0,0.0,7840.0
706,2.826,588.33043,588.33069,0.44192833120040725,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.8797142857142858,0.8993100000000059,0.0,0.17790242857142918,Some,Some,0.0,0,substrate,52846.86276985229,0.0,15985.813308687613,34116.087726467784
706,2.826,588.33043,588.33069,0.44192833120040725,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.9290000000000002,0.8208625000000112,0.0,0.17498625000000115,All,None,0.0,0,substrate,52153.13723014771,0.0,18214.186691312385,29483.912273532216
734,2.84,400.13752,399.97309000000007,411.10265693105697,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.9720000000000004,0.8353100000000495,0.0,0.18073100000000503,Some,Some,-188.35759999999993,6,aldehyde,11.142857142857142,0.0,0.0,23.58490566037736
842,2.933,440.16885,440.03809,297.1560939190726,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.7860000000000005,0.868979999999965,0.0,0.16549799999999656,Some,Some,-148.29259999999996,9,aldehyde,150.47619047619048,398000000.0,426.9005847953216,221.69811320754715
664,2.796,456.20013,456.03749000000005,356.63734575846706,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.9399999999999995,0.8371000000000208,0.0,0.17771000000000203,Some,Some,-132.29319999999996,9,criegee,15.333333333333332,0.0,41.228070175438596,41.0377358490566
646,2.762,480.20019,480.10309,202.24822964586988,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.8719999999999999,0.9026399999999626,0.0,0.17746399999999626,Some,Some,-108.2276,12,aldehyde,9.619047619047619,0.0,0.0,0.0
698,2.82,496.1185,496.10249,32.2715574356305,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.9879999999999995,0.98372999999998,0.0,0.19717299999999796,Some,Some,-92.2282,12,criegee,0.0,843000000.0,0.0,0.0
883,2.951,520.16742,520.16809,1.2880451778841626,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.75,0.999590000000012,0.0,0.1749590000000012,Some,Some,-68.1626,15,aldehyde,23.809523809523807,0.0,123.39181286549707,71.0691823899371
805,2.901,536.29941,536.16749,246.04251928799854,C28H50NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(5,8,11,14)",0.8500000000000005,0.8678200000000516,0.0,0.1717820000000052,Some,Some,-52.163199999999996,15,criegee,17.42857142857143,0.0,0.0,14.10377358490566
726,2.835,442.18453,442.05409000000003,295.07701195562873,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.9820000000000002,0.8693000000000097,0.0,0.18513000000000102,All,None,-146.27659999999997,3,aldehyde,72.66666666666667,2710000000.0,208.4795321637427,98.89937106918238
697,2.82,458.16285,458.05349,238.74940893907615,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.9879999999999995,0.8903799999999933,0.0,0.18783799999999928,All,None,-130.27719999999997,3,criegee,15.333333333333332,1670000000.0,73.9766081871345,41.82389937106918
803,2.899,482.21643,482.11909,201.9003230093507,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.8540000000000001,0.9024000000000001,0.0,0.17564000000000002,All,None,-106.21159999999999,6,aldehyde,5.771428571428571,0.0,0.0,0.0
727,2.836,498.19397,498.11849,151.5302112153485,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.9800000000000004,0.9242600000000039,0.0,0.19042600000000043,All,None,-90.2122,6,criegee,0.0,0.0,63.74269005847953,10.20440251572327
755,2.85,521.23465,522.18409,1818.209359844689,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.952,0.050820000000044274,0.0,0.10028200000000444,All,None,-66.1466,9,aldehyde,18.476190476190478,1930000000.0,50.877192982456144,30.81761006289308
674,2.805,538.22505,538.18349,77.22273308682145,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.9580000000000002,0.9581799999999703,0.0,0.19161799999999707,All,None,-50.147200000000005,9,criegee,39.904761904761905,4000000000.0,121.63742690058479,59.74842767295597
625,2.736,562.26546,562.24909,29.115209417125147,C28H50NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,LPC 20:4,"LPC 20:4(8,11,14,17)",0.8200000000000003,0.9833700000000363,0.0,0.18033700000000366,All,None,-26.081599999999995,12,aldehyde,72.66666666666667,0.0,155.26315789473685,79.55974842767296
