feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:POS_NIST_2.mzML:area,datafile:POS_NIST_3.mzML:area,datafile:POS_NIST_1.mzML:area,datafile:POS_NIST_0.mzML:area
27115,23.092,916.83261,916.86915,39.853015013042366,C59H110O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(13)_18:1(11)_18:1(9),0.5670000000000002,0.9585550000000467,0.29942566239282664,0.39209602991426606,Some,Some,140434.6349745331,0.0,0.0,0.0
27115,23.092,916.83261,916.86915,39.853015013042366,C59H110O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COCCCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(11)_18:1(11)_18:1(11),0.6500000000000009,0.6662500000000288,0.3028121247400561,0.3738746997920479,All,Some,55473.37552091373,0.0,0.0,0.0
27115,23.092,916.83261,916.86915,39.853015013042366,C59H110O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(11)_18:1(11)_18:1(9),0.6500000000000009,0.6662500000000288,0.3028121247400561,0.3738746997920479,All,Some,104732.82914029945,0.0,0.0,0.0
27115,23.092,916.83261,916.86915,39.853015013042366,C59H110O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(13)_18:1(9)_18:1(9),0.6500000000000009,0.6662500000000288,0.3028121247400561,0.3738746997920479,All,Some,104732.82914029945,0.0,0.0,0.0
27115,23.092,916.83261,916.86915,39.853015013042366,C59H110O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COCCCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(13)_18:1(11)_18:1(11),0.8160000000000025,0.08163999999999305,0.309585049434515,0.3374320395476116,All,Some,19771.569686680043,0.0,0.0,0.0
27115,23.092,916.83261,916.86915,39.853015013042366,C59H110O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COCCCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(11)_18:1(11)_18:1(6),0.6067999999999998,0.6082540000000108,0.22192718856995305,0.2990471508559635,All,Some,35701.80583423368,0.0,0.0,0.0
27115,23.092,916.83261,916.86915,39.853015013042366,C59H110O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(13)_18:1(6)_18:1(9),0.6067999999999998,0.6082540000000108,0.22192718856995305,0.2990471508559635,All,Some,19771.569686680043,0.0,0.0,0.0
27115,23.092,916.83261,916.86915,39.853015013042366,C59H110O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COCCCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(11)_18:1(6)_18:1(6),0.5544999999999991,0.7399075000000153,0.20001272335381254,0.2894509286830515,All,Some,140434.6349745331,0.0,0.0,0.0
27115,23.092,916.83261,916.86915,39.853015013042366,C59H110O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(11)_18:1(6)_18:1(9),0.5544999999999991,0.7399075000000153,0.20001272335381254,0.2894509286830515,All,Some,55473.37552091373,0.0,0.0,0.0
27213,23.131,890.81686,890.8535,41.129096983997904,C57H108O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_18:1_18:1,TG O-18:0_18:1(6)_18:1(6),0.3240000000000016,0.9585099999999898,0.3685432991708185,0.42308563933665394,All,All,296196.2144726432,236152.26337448557,369689.4409937888,291440.4432132964
27213,23.131,890.81686,890.8535,41.129096983997904,C57H108O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_18:1_18:1,TG O-18:0_18:1(11)_18:1(6),0.38400000000000034,0.6705899999999853,0.3868673219911734,0.41495285759293726,All,All,1266346.1343395612,1282409.465020576,2036092.6030491248,1566274.238227147
27213,23.131,890.81686,890.8535,41.129096983997904,C57H108O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_18:1_18:1,TG O-18:0_18:1(11)_18:1(11),0.5039999999999978,0.09474999999997635,0.4235153676318832,0.39868729410550396,All,All,793183.4134664153,617076.1316872427,813596.8379446641,615166.2049861496
27213,23.131,890.81686,890.8535,41.129096983997904,C57H108O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_18:1_18:1,TG O-18:0_18:1(6)_18:1(9),0.4905000000000008,0.7191050000000132,0.3192143601592291,0.3763319881273847,All,Some,970149.9198669182,1046257.2016460905,1666403.1620553362,1274833.7950138506
27213,23.131,890.81686,890.8535,41.129096983997904,C57H108O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_18:1_18:1,TG O-18:0_18:1(11)_18:1(9),0.6059999999999993,0.35138333333334987,0.3210954033090541,0.3526146559805783,All,Some,1467137.1188606902,1427181.0699588477,2110310.5590062113,1598559.5567867034
27213,23.131,890.81686,890.8535,41.129096983997904,C57H108O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_18:1_18:1,TG O-18:0_18:1(9)_18:1(9),0.657,0.47970000000003665,0.26988542114763964,0.32957833691811544,All,Some,496987.198993772,380923.8683127572,443907.39695087523,323725.76177285326
27271,23.159,864.80124,864.83785,42.33163476829331,C55H106O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_16:0_18:1,TG O-18:0_16:0_18:1(11),0.600000000000005,0.9563049999999862,0.25139069281423115,0.3567430542513841,All,Some,3132203.3898305083,2975713.184271396,3091641.8650793657,3115049.763356251
27271,23.159,864.80124,864.83785,42.33163476829331,C55H106O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_16:0_18:1,TG O-18:0_16:0_18:1(9),0.6129999999999995,0.9332900000000564,0.21929013452541357,0.33006110762033647,All,All,555254.2372881356,290105.3713698279,422235.44973544974,545133.7085873439
27271,23.159,864.80124,864.83785,42.33163476829331,C55H106O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_16:0_18:1,TG O-18:0_16:0_18:1(6),0.8680000000000021,0.903440000000046,0.15686880807022888,0.30263904645618794,All,Some,722542.3728813559,884181.4443587768,1146122.6851851852,1099816.528056405
27299,23.174,954.84818,954.84842,0.25134879531578347,C61H108O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_22:4,"TG 18:0_18:1(6)_22:4(7,10,13,16)",0.5665714285714287,0.7693214285714346,0.328061868239739,0.39603878030607753,Some,Some,147308.23580358055,137592.93609452422,154642.1052631579,122670.8941027267
27299,23.174,954.84818,954.84842,0.25134879531578347,C61H108O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_22:4,"TG 18:0_18:1(9)_22:4(7,10,13,16)",0.607666666666668,0.7602449999999786,0.2676232266996427,0.35088974802637884,Some,Some,145644.28895397202,109414.0515817558,155039.57894736846,131122.38427393785
27299,23.174,954.84818,954.84842,0.25134879531578347,C61H108O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_22:4,"TG 18:0_18:1(11)_22:4(7,10,13,16)",0.6105000000000009,0.7860262499999919,0.2543447154775902,0.34312839738207146,Some,Some,116047.47524244737,118993.01232371997,103318.31578947368,40206.72162333545
27346,23.216,916.83286,916.86915,39.58034797005456,C59H110O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COCCCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(13)_18:1(11)_18:1(11),0.5679999999999978,0.0813900000000558,0.6497028160517746,0.5847012528414252,All,Some,0.0,63272.464187527126,0.0,40747.48153122902
27346,23.216,916.83286,916.86915,39.58034797005456,C59H110O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(13)_18:1(11)_18:1(9),0.5339999999999989,0.513005000000021,0.5420738738061314,0.5383595990449072,Some,Some,0.0,133731.15323397482,0.0,131815.64808596377
27346,23.216,916.83286,916.86915,39.58034797005456,C59H110O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COCCCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(11)_18:1(11)_18:1(11),0.5673333333333327,0.6663333333333412,0.47491131566314776,0.5032957191971857,All,Some,0.0,63272.464187527126,0.0,40747.48153122902
27346,23.216,916.83286,916.86915,39.58034797005456,C59H110O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(11)_18:1(11)_18:1(9),0.5673333333333327,0.6663333333333412,0.47491131566314776,0.5032957191971857,All,Some,0.0,25095.644624511646,0.0,0.0
27346,23.216,916.83286,916.86915,39.58034797005456,C59H110O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(13)_18:1(9)_18:1(9),0.5673333333333327,0.6663333333333412,0.47491131566314776,0.5032957191971857,All,Some,0.0,38176.81956301548,0.0,40747.48153122902
27346,23.216,916.83286,916.86915,39.58034797005456,C59H110O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COCCCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(13)_18:1(11)_18:1(6),0.3609999999999971,0.11629500000003645,0.5496893517721706,0.48748098141773993,Some,Some,0.0,108635.50860946317,0.0,131815.64808596377
27346,23.216,916.83286,916.86915,39.58034797005456,C59H110O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(11)_18:1(9)_18:1(9),0.5670000000000002,0.9588049999999839,0.38751556546883437,0.4625929523750659,All,All,0.0,38176.81956301548,0.0,40747.48153122902
27346,23.216,916.83286,916.86915,39.58034797005456,C59H110O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COCCCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(11)_18:1(11)_18:1(6),0.5571999999999988,0.608304000000021,0.374881966896402,0.41645597351712366,All,Some,0.0,108635.50860946317,0.0,131815.64808596377
27346,23.216,916.83286,916.86915,39.58034797005456,C59H110O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(13)_18:1(6)_18:1(9),0.5571999999999988,0.608304000000021,0.374881966896402,0.41645597351712366,All,Some,0.0,133731.1532339748,0.0,131815.64808596377
27346,23.216,916.83286,916.86915,39.58034797005456,C59H110O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COCCCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-20:1_18:1_18:1,TG O-20:1(13)_18:1(6)_18:1(6),0.5506666666666646,0.3746366666667124,0.36645956784811373,0.3856979876118287,All,Some,0.0,63272.464187527126,0.0,40747.48153122902
27369,23.23,860.80671,860.80655,0.18587219153606505,C55H102O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_16:0_18:2,"TG O-18:1(9)_16:0_18:2(6,9)",0.5710000000000015,0.9586799999999585,0.36827805010869175,0.4475904400869495,Some,Some,25742.10357910134,35413.28989157813,28621.941795884726,27976.6720180812
27369,23.23,860.80671,860.80655,0.18587219153606505,C55H102O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_16:0_18:2,"TG O-18:1(6)_16:0_18:2(6,9)",0.761000000000001,0.9292424999999582,0.2994066472567239,0.4085495678053751,Some,Some,52141.10294331531,50729.68459095389,51128.215688056785,56197.790075069286
27369,23.23,860.80671,860.80655,0.18587219153606505,C55H102O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_16:0_18:2,"TG O-18:1(9)_16:0_18:2(9,12)",0.7025000000000006,0.9406324999999356,0.2761958270795408,0.38526991166362634,Some,Some,3191.945048141053,4771.691216734201,3404.6261410427396,3207.5571540041433
27369,23.23,860.80671,860.80655,0.18587219153606505,C55H102O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_16:0_18:2,"TG O-18:1(11)_16:0_18:2(6,9)",0.5423333333333341,0.792259999999961,0.23336486342654725,0.3201512240745673,All,Some,33308.09027330488,23200.69680210273,29784.383587748587,34195.520955720785
27369,23.23,860.80671,860.80655,0.18587219153606505,C55H102O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_16:0_18:2,"TG O-18:1(6)_16:0_18:2(9,12)",0.7436666666666673,0.9250933333332606,0.10402317455889874,0.25009453964711176,All,Some,3518.1822337282406,4473.154638046216,4284.635440210566,2766.8457447285573
27369,23.23,860.80671,860.80655,0.18587219153606505,C55H102O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_16:0_18:2,"TG O-18:1(11)_16:0_18:2(9,12)",0.6350000000000003,0.7842366666665915,0.13205682747190503,0.2475691286441832,All,Some,34098.57592240917,24411.482860584823,30776.19734705659,33655.61405239603
27427,23.264,834.79052,834.7909,0.4552038120565125,C53H100O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:0_18:2,"TG O-16:0_16:0_18:2(9,12)",0.4120000000000026,0.9596474999999884,0.4616914527624712,0.5065179122099761,All,All,69090.53327821415,55999.99999999999,67230.7030746076,62132.2190078217
27427,23.264,834.79052,834.7909,0.4552038120565125,C53H100O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:0_18:2,"TG O-16:0_16:0_18:2(6,9)",0.567499999999999,0.9404925000000617,0.36317628529683055,0.4413402782374706,All,All,65909.46672178587,59999.99999999999,72769.2969253924,70867.78099217829
27480,23.347,930.84775,930.84842,0.7197734729073453,C59H108O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:1_20:1,TG 18:1(11)_18:1(11)_20:1(11),0.6080000000000005,0.9415950000000066,0.20960797097482006,0.3226458767798568,Some,Some,23294.27731282515,17652.62457208064,25280.119517660867,25179.624440634016
27480,23.347,930.84775,930.84842,0.7197734729073453,C59H108O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:1_20:1,TG 18:1(9)_18:1(9)_20:1(13),0.6080000000000005,0.9415950000000066,0.20960797097482006,0.3226458767798568,Some,Some,2394.0285003392896,0.0,0.0,0.0
27480,23.347,930.84775,930.84842,0.7197734729073453,C59H108O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:1_20:1,TG 18:1(6)_18:1(6)_20:1(11),0.6179999999999986,0.9295099999999934,0.20960797097482006,0.3224373767798553,Some,Some,432198.1452160145,387576.074553062,486106.42763134494,515761.3650621053
27480,23.347,930.84775,930.84842,0.7197734729073453,C59H108O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:1_20:1,TG 18:1(9)_18:1(9)_20:1(11),0.6179999999999986,0.9295099999999934,0.20960797097482006,0.3224373767798553,All,Some,50401.266681746216,42991.63179916318,25280.119517660867,58089.163983104016
27480,23.347,930.84775,930.84842,0.7197734729073453,C59H108O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:1_20:1,TG 18:1(11)_18:1(9)_20:1(11),0.7359999999999994,0.9281933333333351,0.1397386473165467,0.27821025118657083,All,Some,50401.266681746216,42991.63179916318,25280.119517660867,58089.163983104016
27480,23.347,930.84775,930.84842,0.7197734729073453,C59H108O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:1_20:1,TG 18:1(11)_18:1(9)_20:1(13),0.7359999999999994,0.9281933333333351,0.1397386473165467,0.27821025118657083,All,Some,48007.23818140692,42991.63179916318,25280.119517660867,58089.163983104016
27480,23.347,930.84775,930.84842,0.7197734729073453,C59H108O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:1_20:1,TG 18:1(6)_18:1(9)_20:1(11),0.7805,0.7078875000000266,0.10480398548741003,0.2326819383899307,All,Some,429804.1167156752,387576.074553062,486106.42763134494,515761.36506210535
27480,23.347,930.84775,930.84842,0.7197734729073453,C59H108O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:1_20:1,TG 18:1(11)_18:1(6)_20:1(11),0.8188000000000002,0.751422000000025,0.08384318838992802,0.22409675071194496,All,Some,432198.1452160145,387576.074553062,486106.42763134494,515761.36506210535
27480,23.347,930.84775,930.84842,0.7197734729073453,C59H108O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:1_20:1,TG 18:1(6)_18:1(9)_20:1(13),0.8188000000000002,0.751422000000025,0.08384318838992802,0.22409675071194496,All,Some,48007.23818140692,42991.63179916318,25280.119517660867,58089.163983104016
27480,23.347,930.84775,930.84842,0.7197734729073453,C59H108O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:1_20:1,TG 18:1(11)_18:1(11)_20:1(13),0.9720000000000013,0.9255600000000186,0.0,0.18975600000000198,All,None,23294.27731282515,17652.62457208064,25280.119517660867,25179.624440634016
27522,23.376,909.78762,909.78816,0.5935447654109646,C57H106O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+Na]+,TG 18:0_18:1_18:1,TG 18:0_18:1(11)_18:1(6),0.5110000000000028,0.8508899999999358,0.0,0.13618899999999384,All,None,22030.327584211136,0.0,0.0,314000.00000000006
27522,23.376,909.78762,909.78816,0.5935447654109646,C57H106O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+Na]+,TG 18:0_18:1_18:1,TG 18:0_18:1(6)_18:1(6),0.5110000000000028,0.8508899999999358,0.0,0.13618899999999384,All,None,324636.3390824555,275000.00000000006,284666.6666666667,0.0
27522,23.376,909.78762,909.78816,0.5935447654109646,C57H106O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+Na]+,TG 18:0_18:1_18:1,TG 18:0_18:1(6)_18:1(9),0.3879999999999999,0.6780174999999531,0.032060661865001505,0.1322502794919965,All,Some,22030.327584211136,0.0,0.0,314000.00000000006
27522,23.376,909.78762,909.78816,0.5935447654109646,C57H106O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+Na]+,TG 18:0_18:1_18:1,TG 18:0_18:1(11)_18:1(9),0.264999999999997,0.5051449999999704,0.06412132373000301,0.12831155898399915,All,Some,346666.6666666666,275000.00000000006,284666.6666666667,314000.00000000006
27522,23.376,909.78762,909.78816,0.5935447654109646,C57H106O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+Na]+,TG 18:0_18:1_18:1,TG 18:0_18:1(9)_18:1(9),0.264999999999997,0.5051449999999704,0.06412132373000301,0.12831155898399915,All,All,324636.3390824555,275000.00000000006,284666.6666666667,0.0
27537,23.38,904.83215,904.83277,0.6852094890708548,C57H106O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_18:1,TG 18:0_18:1(11)_18:1(11),0.8279999999999959,0.9985099999998965,0.6487399924908327,0.7016429939926554,All,Some,46450.38971982304,0.0,0.0,0.0
27537,23.38,904.83215,904.83277,0.6852094890708548,C57H106O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_18:1,TG 18:0_18:1(11)_18:1(9),0.9359999999999999,0.9357499999999467,0.3141622197555534,0.4385047758044374,All,Some,3013966.7158205183,2625811.047499542,3228823.9581719153,3114741.233323696
27537,23.38,904.83215,904.83277,0.6852094890708548,C57H106O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_18:1,TG 18:0_18:1(11)_18:1(6),0.7359999999999971,0.8886199999999462,0.2162466641636109,0.33545933133088307,All,Some,3332483.673899305,3007522.285833791,3237842.7084947512,3218592.100009638
27537,23.38,904.83215,904.83277,0.6852094890708548,C57H106O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_18:1,TG 18:0_18:1(9)_18:1(9),0.990000000000002,0.9043699999999717,0.14687333338791383,0.30693566671032846,All,Some,2967516.3261006954,2625811.047499542,3228823.9581719153,3114741.233323696
27537,23.38,904.83215,904.83277,0.6852094890708548,C57H106O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_18:1,TG 18:0_18:1(6)_18:1(9),0.8399999999999999,0.8690224999999714,0.07343666669395692,0.22965158335516267,All,Some,6253549.610280177,5633333.333333333,6466666.666666666,6333333.333333333
27537,23.38,904.83215,904.83277,0.6852094890708548,C57H106O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_18:1,TG 18:0_18:1(6)_18:1(6),0.6899999999999977,0.8336749999999711,0.0,0.1523674999999969,All,None,3286033.284179482,3007522.285833791,3237842.7084947512,3218592.100009638
27599,23.399,892.83207,892.86915,41.529041517389494,C57H110O5,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_18:0_18:1,TG O-18:0_18:0_18:1(11),0.9739999999999966,0.9612399999999752,0.49764794238404564,0.5916423539072337,All,All,24442.899484064543,21956.41406636949,31079.69707897584,40494.649227110596
27599,23.399,892.83207,892.86915,41.529041517389494,C57H110O5,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COCCCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-18:0_18:0_18:1,TG O-18:0_18:0_18:1(6),0.6730000000000018,0.8924150000000282,0.17798143961400745,0.29892665169120897,All,All,108037.61571956529,106516.75747069507,130505.95023440321,153738.4066587396
