id,rt,mz,compound_name,adduct,cosine_score,mol_formula,smiles,datafile:neg_hela_LG1_O3.mzML:area,datafile:neg_hela_LG5_O3.mzML:area,datafile:neg_hela_HG3_O3.mzML:area,datafile:neg_hela_HG6_O3.mzML:area,datafile:neg_hela_LG2_O3.mzML:area,datafile:neg_hela_LG3_O3.mzML:area,datafile:neg_hela_LG6_O3.mzML:area,datafile:neg_hela_S4_O3.mzML:area,datafile:neg_hela_LG4_O3.mzML:area,datafile:neg_hela_HG1_O3.mzML:area,datafile:neg_hela_HG5_O3.mzML:area,datafile:neg_hela_HG2_O3.mzML:area,datafile:neg_hela_S2_O3.mzML:area,datafile:neg_hela_S1_O3.mzML:area,datafile:neg_hela_HG4_O3.mzML:area,datafile:neg_hela_S3_O3.mzML:area,datafile:neg_hela_S6_O3.mzML:area,datafile:neg_hela_S5_O3.mzML:area,chain_shorthand,db_shorthand,lipid_name,name,score
6761,7.45,803.57983,PG 20:0_18:1,[M-H]-,0.98,C44H85O10P,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,21530.0,0.0,0.0,18330.0,22230.0,23130.0,0.0,20090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(20:0_18:1),PG(20:0_18:1(9)),PG(20:0_18:1(9)),PG(20:0_18:1(9)),1.6340000000000003
6804,7.466,909.54954,PI 18:0_22:6,[M-H]-,0.95,C49H83O13P,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,133400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI(18:0_22:6),"PI(18:0_22:6(4,7,10,13,16,19))","PI(18:0_22:6(4,7,10,13,16,19))","PI(18:0_22:6(4,7,10,13,16,19))",2.4530769230769223
6980,7.512,799.54882,PG 18:1_20:2,[M-H]-,0.99,C44H81O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,44860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:1_20:2),"PG(18:1(9)_20:2(11,14))","PG(18:1(9)_20:2(11,14))","PG(18:1(9)_20:2(11,14))",2.1010714285714287
7106,7.545,817.50115,PG 18:2_22:6,[M-H]-,0.73,C46H75O10P,CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,0.0,96250.0,86420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74150.0,0.0,0.0,94060.0,0.0,0.0,0.0,PG(18:2_22:6),"PG(18:2(9,12)_22:6(4,7,10,13,16,19))","PG(18:2(9,12)_22:6(4,7,10,13,16,19))","PG(18:2(9,12)_22:6(4,7,10,13,16,19))",2.2465294117647066
7167,7.559,775.54136,PG 18:0_18:1,[M-H]-,0.89,C42H81O10P,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,2414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:0_18:1),PG(18:0_18:1(9)),PG(18:0_18:1(9)),PG(18:0_18:1(9)),1.2941666666666667
7190,7.569,909.54967,PI 18:0_22:6,[M-H]-,0.95,C49H83O13P,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI(18:0_22:6),"PI(18:0_22:6(4,7,10,13,16,19))","PI(18:0_22:6(4,7,10,13,16,19))","PI(18:0_22:6(4,7,10,13,16,19))",2.526038461538464
7248,7.587,835.53395,PI 16:0_18:1,[M-H]-,0.95,C43H81O13P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/CCCCCCCC,158400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI(16:0_18:1),PI(16:0_18:1(9)),PI(16:0_18:1(9)),PI(16:0_18:1(9)),2.3431666666666677
7281,7.599,759.51832,PG 17:1_18:1,[M-H]-,0.9,C41H77O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCCCCC)COP(O)(=O)OCC(O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(17:1_18:1),PG(17:1(9)_18:1(9)),PG(17:1(9)_18:1(9)),PG(17:1(9)_18:1(9)),1.4250000000000003
7470,7.639,817.50096,PG 18:2_22:6,[M-H]-,0.73,C46H75O10P,CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59000.0,0.0,0.0,84920.0,0.0,64600.0,65780.0,0.0,66690.0,58340.0,59800.0,PG(18:2_22:6),"PG(18:2(9,12)_22:6(4,7,10,13,16,19))","PG(18:2(9,12)_22:6(4,7,10,13,16,19))","PG(18:2(9,12)_22:6(4,7,10,13,16,19))",2.3353529411764695
7491,7.646,799.54981,PG 18:1_20:2,[M-H]-,0.98,C44H81O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:1_20:2),"PG(18:1(9)_20:2(11,14))","PG(18:1(9)_20:2(11,14))","PG(18:1(9)_20:2(11,14))",2.1385
7638,7.693,835.53429,PI 16:0_18:1,[M-H]-,0.95,C43H81O13P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI(16:0_18:1),PI(16:0_18:1(9)),PI(16:0_18:1(9)),PI(16:0_18:1(9)),2.2408333333333337
7805,7.747,786.53049,PS 18:1_18:1,[M-H]-,0.84,C42H78NO10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24930.0,0.0,0.0,0.0,0.0,0.0,0.0,PS(18:1_18:1),PS(18:1(9)_18:1(9)),PS(18:1(9)_18:1(9)),PS(18:1(9)_18:1(9)),1.2959999999999998
7893,7.771,719.48669,PG 16:0_16:1,[M-H]-,0.72,C38H73O10P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCC,70220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(16:0_16:1),PG(16:0_16:1(9)),PG(16:0_16:1(9)),PG(16:0_16:1(9)),1.496666666666668
8131,7.831,747.51802,PG 16:0_18:1,[M-H]-,0.9,C40H77O10P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,745400.0,8252.0,0.0,0.0,13710.0,8983.0,5179.0,1065.0,7901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2807.0,0.0,PG(16:0_18:1),PG(16:0_18:1(11)),PG(16:0_18:1(11)),PG(16:0_18:1(11)),1.8806666666666665
8141,7.835,745.5022,PG 16:0_18:2,[M-H]-,0.74,C40H75O10P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,64660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(16:0_18:2),"PG(16:0_18:2(9,12))","PG(16:0_18:2(9,12))","PG(16:0_18:2(9,12))",1.1724000000000003
8183,7.851,835.53485,PI 16:0_18:1,[M-H]-,0.92,C43H81O13P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCC\C=C/CCCCCCCC,4685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI(16:0_18:1),PI(16:0_18:1(9)),PI(16:0_18:1(9)),PI(16:0_18:1(9)),2.092166666666666
8329,7.898,748.52107,PC 14:0_16:1,[M+HCOO]-,0.77,C38H74NO8P,CCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC,342100.0,0.0,0.0,0.0,6063.0,0.0,0.0,0.0,0.0,545000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PC(14:0_16:1),PC(14:0_16:1(9)),PC(14:0_16:1(9)),PC(14:0_16:1(9)),2.095
8365,7.908,774.50583,PE 17:1_22:6,[M-H]-,0.99,C44H74NO8P,CCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12530.0,0.0,0.0,11150.0,0.0,15520.0,13740.0,0.0,14120.0,12670.0,11880.0,PE(17:1_22:6),"PE(17:1(9)_22:6(4,7,10,13,16,19))","PE(17:1(9)_22:6(4,7,10,13,16,19))","PE(17:1(9)_22:6(4,7,10,13,16,19))",1.6574999999999989
8425,7.922,786.52895,PS 18:1_18:1,[M-H]-,0.84,C42H78NO10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13240.0,0.0,0.0,0.0,0.0,0.0,0.0,PS(18:1_18:1),PS(18:1(9)_18:1(9)),PS(18:1(9)_18:1(9)),PS(18:1(9)_18:1(9)),1.5164999999999995
8559,7.96,775.54774,PG 18:0_18:1,[M-H]-,0.94,C42H81O10P,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,76110.0,133900.0,191600.0,111300.0,74960.0,85430.0,137100.0,80620.0,0.0,142100.0,130900.0,162400.0,155200.0,184100.0,155000.0,138700.0,160500.0,PG(18:0_18:1),PG(18:0_18:1(9)),PG(18:0_18:1(9)),PG(18:0_18:1(9)),1.848166666666667
8610,7.972,747.51788,PG 16:0_18:1,[M-H]-,0.93,C40H77O10P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(16:0_18:1),PG(16:0_18:1(11)),PG(16:0_18:1(11)),PG(16:0_18:1(11)),2.1778333333333353
8778,8.005,773.5333,PG 18:1_18:1,[M-H]-,0.97,C42H79O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,162100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:1_18:1),PG(18:1(9)_18:1(9)),PG(18:1(9)_18:1(9)),PG(18:1(9)_18:1(9)),1.9234999999999982
8943,8.052,734.47579,PE 14:0_22:6,[M-H]-,0.99,C41H70NO8P,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,12580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PE(14:0_22:6),"PE(14:0_22:6(4,7,10,13,16,19))","PE(14:0_22:6(4,7,10,13,16,19))","PE(14:0_22:6(4,7,10,13,16,19))",1.226153846153846
9554,8.223,700.49171,PE 16:1_17:1,[M-H]-,0.98,C38H72NO8P,CCCCCCC\C=C/CCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OCCN,0.0,11950.0,11710.0,0.0,6728.0,9134.0,14320.0,11000.0,9292.0,0.0,0.0,0.0,15350.0,0.0,0.0,0.0,19330.0,0.0,PE(16:1_17:1),PE(16:1(9)_17:1(9)),PE(16:1(9)_17:1(9)),PE(16:1(9)_17:1(9)),1.0182
9608,8.242,775.55091,PG 18:0_18:1,[M-H]-,0.98,C42H81O10P,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:0_18:1),PG(18:0_18:1(9)),PG(18:0_18:1(9)),PG(18:0_18:1(9)),2.0238333333333345
9910,8.314,762.507,PE 16:0_22:6,[M-H]-,0.99,C43H74NO8P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308400.0,0.0,0.0,0.0,PE(16:0_22:6),"PE(16:0_22:6(4,7,10,13,16,19))","PE(16:0_22:6(4,7,10,13,16,19))","PE(16:0_22:6(4,7,10,13,16,19))",2.0428076923076928
9956,8.32,801.56722,PG 18:1_20:1,[M-H]-,0.95,C44H83O10P,CCCCCCCC\C=C/CCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OCC(O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:1_20:1),PG(18:1(9)_20:1(11)),PG(18:1(9)_20:1(11)),PG(18:1(9)_20:1(11)),2.177333333333334
9962,8.321,712.49122,PE 16:1_18:2,[M-H]-,1.0,C39H72NO8P,CCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,0.0,11790.0,0.0,0.0,0.0,0.0,11430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PE(16:1_18:2),"PE(16:1(9)_18:2(9,12))","PE(16:1(9)_18:2(9,12))","PE(16:1(9)_18:2(9,12))",1.1664999999999996
9967,8.325,834.52708,PS 18:0_22:6,[M-H]-,0.74,C46H78NO10P,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,0.0,0.0,0.0,0.0,0.0,7835.0,0.0,10020.0,152000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PS(18:0_22:6),"PS(18:0_22:6(4,7,10,13,16,19))","PS(18:0_22:6(4,7,10,13,16,19))","PS(18:0_22:6(4,7,10,13,16,19))",2.2705769230769217
10193,8.386,762.50673,PE 16:0_22:6,[M-H]-,0.99,C43H74NO8P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,126300.0,231800.0,264100.0,143900.0,119300.0,126700.0,398500.0,114400.0,0.0,273300.0,261300.0,392700.0,400600.0,0.0,372600.0,407700.0,359700.0,PE(16:0_22:6),"PE(16:0_22:6(4,7,10,13,16,19))","PE(16:0_22:6(4,7,10,13,16,19))","PE(16:0_22:6(4,7,10,13,16,19))",2.145384615384616
10231,8.394,803.57967,PG 20:0_18:1,[M-H]-,0.98,C44H85O10P,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,15610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(20:0_18:1),PG(20:0_18:1(9)),PG(20:0_18:1(9)),PG(20:0_18:1(9)),1.5211666666666661
10448,8.428,788.52244,PE 18:1_22:6,[M-H]-,0.99,C45H76NO8P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,0.0,256700.0,245200.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0,290900.0,0.0,0.0,331200.0,0.0,0.0,0.0,PE(18:1_22:6),"PE(18:1(9)_22:6(4,7,10,13,16,19))","PE(18:1(9)_22:6(4,7,10,13,16,19))","PE(18:1(9)_22:6(4,7,10,13,16,19))",2.350500000000001
10713,8.48,801.56638,PG 18:1_20:1,[M-H]-,0.95,C44H83O10P,CCCCCCCC\C=C/CCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OCC(O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:1_20:1),PG(18:1(9)_20:1(11)),PG(18:1(9)_20:1(11)),PG(18:1(9)_20:1(11)),2.5076666666666676
10951,8.53,788.52222,PE 18:1_22:6,[M-H]-,0.99,C45H76NO8P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,230900.0,0.0,0.0,289200.0,216300.0,228200.0,413500.0,205500.0,0.0,0.0,0.0,431400.0,433400.0,0.0,399000.0,418700.0,390700.0,PE(18:1_22:6),"PE(18:1(9)_22:6(4,7,10,13,16,19))","PE(18:1(9)_22:6(4,7,10,13,16,19))","PE(18:1(9)_22:6(4,7,10,13,16,19))",2.4188333333333314
10978,8.537,736.49124,PE 16:0_20:5,[M-H]-,0.99,C41H72NO8P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,60160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PE(16:0_20:5),"PE(16:0_20:5(5,8,11,14,17))","PE(16:0_20:5(5,8,11,14,17))","PE(16:0_20:5(5,8,11,14,17))",1.6299545454545485
11103,8.559,817.50167,PG 18:2_22:6,[M-H]-,0.73,C46H75O10P,CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:2_22:6),"PG(18:2(9,12)_22:6(4,7,10,13,16,19))","PG(18:2(9,12)_22:6(4,7,10,13,16,19))","PG(18:2(9,12)_22:6(4,7,10,13,16,19))",2.6618529411764675
11510,8.671,786.50504,PE 18:2_22:6,[M-H]-,0.99,C45H74NO8P,CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PE(18:2_22:6),"PE(18:2(9,12)_22:6(4,7,10,13,16,19))","PE(18:2(9,12)_22:6(4,7,10,13,16,19))","PE(18:2(9,12)_22:6(4,7,10,13,16,19))",2.4150294117647064
11618,8.69,740.51685,PE 16:0_20:3,[M-H]-,0.91,C41H76NO8P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCC\C=C/C\C=C/C\C=C/CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5369.0,0.0,0.0,0.0,7230.0,0.0,0.0,0.0,PE(16:0_20:3),"PE(16:0_20:3(8,11,14))","PE(16:0_20:3(8,11,14))","PE(16:0_20:3(8,11,14))",2.238142857142857
11812,8.729,712.49097,PE 16:1_18:2,[M-H]-,0.98,C39H72NO8P,CCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,112800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PE(16:1_18:2),"PE(16:1(9)_18:2(9,12))","PE(16:1(9)_18:2(9,12))","PE(16:1(9)_18:2(9,12))",2.063285714285713
11947,8.75,748.49181,PE 15:0_22:6,[M-H]-,0.99,C42H72NO8P,CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PE(15:0_22:6),"PE(15:0_22:6(4,7,10,13,16,19))","PE(15:0_22:6(4,7,10,13,16,19))","PE(15:0_22:6(4,7,10,13,16,19))",2.4243461538461535
12768,8.881,819.51587,PG 18:1_22:6,[M-H]-,0.74,C46H77O10P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,32250.0,0.0,0.0,0.0,25520.0,31820.0,0.0,23450.0,0.0,0.0,0.0,0.0,20310.0,0.0,21550.0,22960.0,0.0,PG(18:1_22:6),"PG(18:1(9)_22:6(4,7,10,13,16,19))","PG(18:1(9)_22:6(4,7,10,13,16,19))","PG(18:1(9)_22:6(4,7,10,13,16,19))",2.7854666666666668
12833,8.894,774.50649,PE 17:1_22:6,[M-H]-,0.99,C44H74NO8P,CCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PE(17:1_22:6),"PE(17:1(9)_22:6(4,7,10,13,16,19))","PE(17:1(9)_22:6(4,7,10,13,16,19))","PE(17:1(9)_22:6(4,7,10,13,16,19))",2.113366666666666
12937,8.907,775.54761,PG 18:0_18:1,[M-H]-,0.96,C42H81O10P,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,68120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG(18:0_18:1),PG(18:0_18:1(9)),PG(18:0_18:1(9)),PG(18:0_18:1(9)),2.321833333333333
13917,9.127,712.49087,PE 16:1_18:2,[M-H]-,0.99,C39H72NO8P,CCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,8689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PE(16:1_18:2),"PE(16:1(9)_18:2(9,12))","PE(16:1(9)_18:2(9,12))","PE(16:1(9)_18:2(9,12))",1.9315714285714276
14588,9.312,762.50668,PE 16:0_22:6,[M-H]-,0.99,C43H74NO8P,CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PE(16:0_22:6),"PE(16:0_22:6(4,7,10,13,16,19))","PE(16:0_22:6(4,7,10,13,16,19))","PE(16:0_22:6(4,7,10,13,16,19))",2.3856923076923073
14727,9.35,788.52217,PE 18:1_22:6,[M-H]-,0.99,C45H76NO8P,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,228700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PE(18:1_22:6),"PE(18:1(9)_22:6(4,7,10,13,16,19))","PE(18:1(9)_22:6(4,7,10,13,16,19))","PE(18:1(9)_22:6(4,7,10,13,16,19))",2.040400000000001
14944,9.402,802.55929,PC 16:1_18:1,[M+HCOO]-,0.91,C42H80NO8P,CCCCCCCC\C=C/CCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PC(16:1_18:1),PC(16:1(2)_18:1(9)),PC(16:1(2)_18:1(9)),PC(16:1(9)_18:1(11)),1.8741666666666676
15152,9.448,802.55963,PC 16:1_18:1,[M+HCOO]-,0.91,C42H80NO8P,CCCCCCCC\C=C/CCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PC(16:1_18:1),PC(16:1(2)_18:1(9)),PC(16:1(2)_18:1(9)),PC(16:1(9)_18:1(11)),1.9005000000000007
