id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:ccs,datafile:POS_liver1_0.mzML:feature_state,datafile:POS_liver1_0.mzML:mz,datafile:POS_liver1_0.mzML:mz_range:min,datafile:POS_liver1_0.mzML:mz_range:max,datafile:POS_liver1_0.mzML:rt,datafile:POS_liver1_0.mzML:rt_range:min,datafile:POS_liver1_0.mzML:rt_range:max,datafile:POS_liver1_0.mzML:height,datafile:POS_liver1_0.mzML:area,datafile:POS_liver1_0.mzML:intensity_range:min,datafile:POS_liver1_0.mzML:intensity_range:max,datafile:POS_liver1_0.mzML:fwhm,datafile:POS_liver1_0.mzML:tailing_factor,datafile:POS_liver1_0.mzML:asymmetry_factor,datafile:POS_liver1_0.mzML:fragment_scans,datafile:POS_liver1_0.mzML:rt_ms2_apex_distance,datafile:POS_liver1_1.mzML:feature_state,datafile:POS_liver1_1.mzML:mz,datafile:POS_liver1_1.mzML:mz_range:min,datafile:POS_liver1_1.mzML:mz_range:max,datafile:POS_liver1_1.mzML:rt,datafile:POS_liver1_1.mzML:rt_range:min,datafile:POS_liver1_1.mzML:rt_range:max,datafile:POS_liver1_1.mzML:height,datafile:POS_liver1_1.mzML:area,datafile:POS_liver1_1.mzML:intensity_range:min,datafile:POS_liver1_1.mzML:intensity_range:max,datafile:POS_liver1_1.mzML:fwhm,datafile:POS_liver1_1.mzML:tailing_factor,datafile:POS_liver1_1.mzML:asymmetry_factor,datafile:POS_liver1_1.mzML:fragment_scans,datafile:POS_liver1_1.mzML:rt_ms2_apex_distance,datafile:POS_liver1_2.mzML:feature_state,datafile:POS_liver1_2.mzML:mz,datafile:POS_liver1_2.mzML:mz_range:min,datafile:POS_liver1_2.mzML:mz_range:max,datafile:POS_liver1_2.mzML:rt,datafile:POS_liver1_2.mzML:rt_range:min,datafile:POS_liver1_2.mzML:rt_range:max,datafile:POS_liver1_2.mzML:height,datafile:POS_liver1_2.mzML:area,datafile:POS_liver1_2.mzML:intensity_range:min,datafile:POS_liver1_2.mzML:intensity_range:max,datafile:POS_liver1_2.mzML:fwhm,datafile:POS_liver1_2.mzML:tailing_factor,datafile:POS_liver1_2.mzML:asymmetry_factor,datafile:POS_liver1_2.mzML:fragment_scans,datafile:POS_liver1_2.mzML:rt_ms2_apex_distance,datafile:POS_liver1_3.mzML:feature_state,datafile:POS_liver1_3.mzML:mz,datafile:POS_liver1_3.mzML:mz_range:min,datafile:POS_liver1_3.mzML:mz_range:max,datafile:POS_liver1_3.mzML:rt,datafile:POS_liver1_3.mzML:rt_range:min,datafile:POS_liver1_3.mzML:rt_range:max,datafile:POS_liver1_3.mzML:height,datafile:POS_liver1_3.mzML:area,datafile:POS_liver1_3.mzML:intensity_range:min,datafile:POS_liver1_3.mzML:intensity_range:max,datafile:POS_liver1_3.mzML:fwhm,datafile:POS_liver1_3.mzML:tailing_factor,datafile:POS_liver1_3.mzML:asymmetry_factor,datafile:POS_liver1_3.mzML:fragment_scans,datafile:POS_liver1_3.mzML:rt_ms2_apex_distance
7815,5.9552,5.8463,6.1716,522.16385,522.16327,522.16486,2.067E5,2.437E4,1.331E4,2.067E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,522.16385,522.16327,522.16486,5.9552,5.8463,6.1716,2.067E5,2.437E4,1.331E4,2.067E5,0.1218,1.4258,1.1872,,
7816,5.9552,5.8151,6.0317,528.33945,528.33875,528.34113,5.995E4,8.141E3,1.175E4,5.995E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,528.33945,528.33875,528.34113,5.9552,5.8151,6.0317,5.995E4,8.141E3,1.175E4,5.995E4,0.1241,0.7728,0.5456,,
7817,5.9552,5.862,6.0166,528.3803,528.3797,528.38257,4.96E4,4.255E3,2.4E4,4.96E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,528.3803,528.3797,528.38257,5.9552,5.862,6.0166,4.96E4,4.255E3,2.4E4,4.96E4,0.1214,0.8292,0.6583,,
7818,5.9552,5.442,6.1103,547.35562,547.35535,547.35645,2.209E6,4.919E5,7.637E4,2.209E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,547.35562,547.35535,547.35645,5.9552,5.442,6.1103,2.209E6,4.919E5,7.637E4,2.209E6,0.1107,0.6556,0.4618,,
7819,5.9552,5.52,6.1259,551.38942,551.38867,551.39107,1.293E5,3.46E4,1.758E4,1.293E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,551.38942,551.38867,551.39107,5.9552,5.52,6.1259,1.293E5,3.46E4,1.758E4,1.293E5,0.1333,0.6961,0.4195,,
7820,5.9552,5.862,6.0942,562.32642,562.32556,562.32715,1.694E5,1.885E4,1.993E4,1.694E5,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,562.32642,562.32556,562.32715,5.9552,5.862,6.0942,1.694E5,1.885E4,1.993E4,1.694E5,0.0999,1.2453,1.5345,,
7821,5.9552,5.8921,6.0166,563.32914,563.32843,563.33022,5.22E4,4.155E3,1.589E4,5.22E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,563.32914,563.32843,563.33022,5.9552,5.8921,6.0166,5.22E4,4.155E3,1.589E4,5.22E4,0.1634,0.9863,0.9726,,
7822,5.9552,5.8921,6.0023,579.43241,579.43134,579.4354,1.512E5,7.721E3,2.739E4,1.512E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,579.43241,579.43134,579.4354,5.9552,5.8921,6.0023,1.512E5,7.721E3,2.739E4,1.512E5,0.043,0.8727,0.8644,,
7823,5.9552,5.862,6.1259,607.1399,607.13873,607.14087,8.821E4,1.101E4,1.875E4,8.821E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,607.1399,607.13873,607.14087,5.9552,5.862,6.1259,8.821E4,1.101E4,1.875E4,8.821E4,0.0846,1.4152,1.8305,,
7824,5.9552,5.862,6.0629,609.39501,609.39453,609.39575,2.061E5,2.995E4,7.939E4,2.061E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,609.39501,609.39453,609.39575,5.9552,5.862,6.0629,2.061E5,2.995E4,7.939E4,2.061E5,0.1642,1.0777,1.1554,,
7825,5.9552,5.8151,6.1259,610.39826,610.396,610.40009,6.427E4,8.8E3,1.387E4,6.427E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,610.39826,610.396,610.40009,5.9552,5.8151,6.1259,6.427E4,8.8E3,1.387E4,6.427E4,0.1109,1.1091,1.2182,,
7826,5.9552,5.4272,6.1259,614.33944,614.33911,614.34052,6.043E5,1.858E5,1.843E4,6.043E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,614.33944,614.33911,614.34052,5.9552,5.4272,6.1259,6.043E5,1.858E5,1.843E4,6.043E5,0.2893,0.6691,0.367,,
7827,5.9552,5.8921,6.1103,615.34341,615.34253,615.34497,1.705E5,1.898E4,3.668E4,1.705E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,615.34341,615.34253,615.34497,5.9552,5.8921,6.1103,1.705E5,1.898E4,3.668E4,1.705E5,0.0869,1.7285,2.4571,,
7828,5.9552,5.7995,6.1409,622.37081,622.36908,622.37268,1.367E5,2.579E4,3.417E4,1.367E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,622.37081,622.36908,622.37268,5.9552,5.7995,6.1409,1.367E5,2.579E4,3.417E4,1.367E5,0.4027,1.0961,1.1921,,
7829,5.9552,5.551,6.0629,622.40673,622.40649,622.40729,1.028E6,2.434E5,9.785E4,1.028E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,622.40673,622.40649,622.40729,5.9552,5.551,6.0629,1.028E6,2.434E5,9.785E4,1.028E6,0.1708,0.6333,0.2761,,
7830,5.9552,5.8307,6.1103,623.37315,623.37231,623.37421,6.513E4,7.751E3,1.395E4,6.513E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,623.37315,623.37231,623.37421,5.9552,5.8307,6.1103,6.513E4,7.751E3,1.395E4,6.513E4,0.0615,1.1226,1.2452,,
7831,5.9552,5.7527,6.0629,630.372,630.37079,630.3741,1.187E5,1.381E4,1.348E4,1.187E5,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,630.372,630.37079,630.3741,5.9552,5.7527,6.0629,1.187E5,1.381E4,1.348E4,1.187E5,0.0882,0.766,0.5162,,
7832,5.9552,5.8463,6.1409,641.14663,641.14594,641.14816,1.4E5,2.302E4,1.578E4,1.4E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,641.14663,641.14594,641.14816,5.9552,5.8463,6.1409,1.4E5,2.302E4,1.578E4,1.4E5,0.1644,1.3526,1.7051,,
7833,5.9552,5.8773,6.0473,676.45332,676.45239,676.45459,6.409E4,7.837E3,2.096E4,6.409E4,0,0.25,1,5,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,676.45332,676.45239,676.45459,5.9552,5.8773,6.0473,6.409E4,7.837E3,2.096E4,6.409E4,0.1371,1.091,1.182,,
7834,5.9552,5.7838,5.9866,680.44703,680.44409,680.4502,8.411E4,7.638E3,1.899E4,8.411E4,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,680.44703,680.44409,680.4502,5.9552,5.7838,5.9866,8.411E4,7.638E3,1.899E4,8.411E4,0.087,0.5917,0.1833,,
7835,5.9552,5.8773,6.0786,688.45405,688.45184,688.45581,9.957E4,1.301E4,2.874E4,9.957E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,688.45405,688.45184,688.45581,5.9552,5.8773,6.0786,9.957E4,1.301E4,2.874E4,9.957E4,0.1622,1.2922,1.5844,,
7836,5.9552,5.8921,6.0317,690.43179,690.43005,690.43396,7.504E4,5.629E3,1.605E4,7.504E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,690.43179,690.43005,690.43396,5.9552,5.8921,6.0317,7.504E4,5.629E3,1.605E4,7.504E4,0.0569,1.1056,1.2112,,
7837,5.9552,5.6285,6.0786,705.45083,705.44751,705.45288,7.576E4,1.628E4,1.635E4,7.576E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,705.45083,705.44751,705.45288,5.9552,5.6285,6.0786,7.576E4,1.628E4,1.635E4,7.576E4,0.1807,0.6889,0.3778,,
7838,5.9552,5.862,6.0473,715.40757,715.4071,715.40857,1.653E5,1.475E4,1.358E4,1.653E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,715.40757,715.4071,715.40857,5.9552,5.862,6.0473,1.653E5,1.475E4,1.358E4,1.653E5,0.0912,1.0254,0.9842,,
7839,5.9552,5.8773,6.0166,716.41169,716.40948,716.41406,8.105E4,6.162E3,2.192E4,8.105E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,716.41169,716.40948,716.41406,5.9552,5.8773,6.0166,8.105E4,6.162E3,2.192E4,8.105E4,0.0849,0.8939,0.7879,,
7840,5.9552,5.8773,6.0166,732.39761,732.3963,732.40155,6.561E4,4.887E3,1.494E4,6.561E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,732.39761,732.3963,732.40155,5.9552,5.8773,6.0166,6.561E4,4.887E3,1.494E4,6.561E4,0.0756,0.8939,0.7879,,
7841,5.9552,5.862,6.0023,746.45758,746.45642,746.45837,5.011E4,3.432E3,1.708E4,5.011E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,746.45758,746.45642,746.45837,5.9552,5.862,6.0023,5.011E4,3.432E3,1.708E4,5.011E4,0.0607,0.7523,0.5045,,
7842,5.9552,5.9077,6.0473,757.48222,757.48157,757.48309,5.338E4,4.172E3,1.691E4,5.338E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,757.48222,757.48157,757.48309,5.9552,5.9077,6.0473,5.338E4,4.172E3,1.691E4,5.338E4,0.0816,1.47,1.9399,,
7843,5.9552,5.8773,6.0629,783.39399,783.39307,783.39557,1.369E5,1.266E4,1.945E4,1.369E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,783.39399,783.39307,783.39557,5.9552,5.8773,6.0629,1.369E5,1.266E4,1.945E4,1.369E5,0.1006,1.1914,1.6592,,
7844,5.9552,5.2726,6.0629,846.54734,846.54639,846.54865,3.028E5,1.404E5,6.818E4,3.028E5,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,846.54734,846.54639,846.54865,5.9552,5.2726,6.0629,3.028E5,1.404E5,6.818E4,3.028E5,0.7394,0.5789,0.1578,,
7845,5.9552,5.8773,6.0629,851.38079,851.37842,851.38287,7.974E4,8.159E3,1.715E4,7.974E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,851.38079,851.37842,851.38287,5.9552,5.8773,6.0629,7.974E4,8.159E3,1.715E4,7.974E4,0.1167,1.1914,1.3828,,
7846,5.9552,5.862,6.0473,868.53066,868.52966,868.53198,2.38E5,2.409E4,7.973E4,2.38E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,868.53066,868.52966,868.53198,5.9552,5.862,6.0473,2.38E5,2.409E4,7.973E4,2.38E5,0.5025,0.9938,0.9876,,
7847,5.9552,5.862,6.1103,870.54719,870.54633,870.54834,3.177E5,5.52E4,1.543E5,3.177E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,870.54719,870.54633,870.54834,5.9552,5.862,6.1103,3.177E5,5.52E4,1.543E5,3.177E5,0.1972,1.3316,1.6631,,
7848,5.9552,5.6748,6.0317,872.56191,872.56018,872.56335,1.217E5,2.914E4,5.984E4,1.217E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,872.56191,872.56018,872.56335,5.9552,5.6748,6.0317,1.217E5,2.914E4,5.984E4,1.217E5,0.1384,0.6363,0.2727,,
7849,5.9552,5.862,6.0629,876.53128,876.52692,876.53491,9.445E4,8.074E3,1.471E4,9.445E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,876.53128,876.52692,876.53491,5.9552,5.862,6.0629,9.445E4,8.074E3,1.471E4,9.445E4,0.0745,1.0777,1.2184,,
7850,5.9573,5.9102,6.0484,210.15666,210.1564,210.15733,4.342E4,3.197E3,1.103E4,4.342E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,210.15666,210.1564,210.15733,5.9573,5.9102,6.0484,4.342E4,3.197E3,1.103E4,4.342E4,0.0724,1.4659,1.9317,,,UNKNOWN,,,,,,,,,,,,,,,
7851,5.9573,5.8946,6.0484,249.16965,249.16945,249.17023,4.373E4,4.235E3,1.235E4,4.373E4,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,249.16965,249.16945,249.17023,5.9573,5.8946,6.0484,4.373E4,4.235E3,1.235E4,4.373E4,0.0924,1.226,1.452,,,UNKNOWN,,,,,,,,,,,,,,,
7852,5.9573,5.8641,6.0021,287.31315,287.3129,287.31345,3.969E4,3.026E3,1.224E4,3.969E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,287.31315,287.3129,287.31345,5.9573,5.8641,6.0021,3.969E4,3.026E3,1.224E4,3.969E4,0.0609,0.7401,0.4802,,,UNKNOWN,,,,,,,,,,,,,,,
7853,5.9573,5.8641,6.0641,334.30945,334.3089,334.31006,1.657E5,1.739E4,1.747E4,1.657E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,334.30945,334.3089,334.31006,5.9573,5.8641,6.0641,1.657E5,1.739E4,1.747E4,1.657E5,0.0969,1.0724,1.1448,,,UNKNOWN,,,,,,,,,,,,,,,
7854,5.9573,5.8946,6.0178,335.31282,335.31201,335.31354,4.362E4,3.435E3,2.097E4,4.362E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,335.31282,335.31201,335.31354,5.9573,5.8946,6.0178,4.362E4,3.435E3,2.097E4,4.362E4,0.0973,0.9817,0.9633,,,UNKNOWN,,,,,,,,,,,,,,,
7855,5.9573,5.8794,6.0178,362.326,362.32541,362.32642,7.682E4,5.3E3,1.694E4,7.682E4,1,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,362.326,362.32541,362.32642,5.9573,5.8794,6.0178,7.682E4,5.3E3,1.694E4,7.682E4,0.066,0.8878,0.7756,1,0.0125,UNKNOWN,,,,,,,,,,,,,,,
7856,5.9573,5.8794,6.1257,369.19835,369.19821,369.19876,7.096E5,6.583E4,3.13E4,7.096E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,369.19835,369.19821,369.19876,5.9573,5.8794,6.1257,7.096E5,6.583E4,3.13E4,7.096E5,0.0802,1.6534,3.3076,,,UNKNOWN,,,,,,,,,,,,,,,
7857,5.9573,5.8946,6.1102,370.2019,370.20145,370.20459,1.246E5,1.19E4,1.505E4,1.246E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,370.2019,370.20145,370.20459,5.9573,5.8946,6.1102,1.246E5,1.19E4,1.505E4,1.246E5,0.1291,1.7187,2.4073,,,UNKNOWN,,,,,,,,,,,,,,,
7858,5.9573,5.9102,6.172,425.28559,425.28482,425.28616,1.139E5,1.221E4,1.337E4,1.139E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,425.28559,425.28482,425.28616,5.9573,5.9102,6.172,1.139E5,1.221E4,1.337E4,1.139E5,0.1135,2.7763,3.6975,,,UNKNOWN,,,,,,,,,,,,,,,
7859,5.9573,5.8794,6.1257,506.17598,506.17532,506.17676,8.495E4,9.519E3,1.454E4,8.495E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,506.17598,506.17532,506.17676,5.9573,5.8794,6.1257,8.495E4,9.519E3,1.454E4,8.495E4,0.1143,1.5807,2.4166,,,UNKNOWN,,,,,,,,,,,,,,,
7860,5.9573,5.8946,6.0641,512.13412,512.13348,512.13452,3.493E4,4.179E3,1.36E4,3.493E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,512.13412,512.13348,512.13452,5.9573,5.8946,6.0641,3.493E4,4.179E3,1.36E4,3.493E4,0.1198,1.3507,1.7014,,,UNKNOWN,,,,,,,,,,,,,,,
7861,5.9573,5.3846,6.3267,527.37894,527.37836,527.38031,3.259E5,1.486E5,1.516E4,3.259E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,527.37894,527.37836,527.38031,5.9573,5.3846,6.3267,3.259E5,1.486E5,1.516E4,3.259E5,0.3804,0.8149,0.7791,,,UNKNOWN,,,,,,,,,,,,,,,
7862,5.9573,5.6623,6.0021,551.38974,551.38922,551.39069,1.227E5,2.142E4,2.029E4,1.227E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,551.38974,551.38922,551.39069,5.9573,5.6623,6.0021,1.227E5,2.142E4,2.029E4,1.227E5,0.1553,0.5759,0.1517,,,UNKNOWN,,,,,,,,,,,,,,,
7863,5.9573,5.8641,6.2804,562.32647,562.32483,562.3277,1.901E5,2.797E4,2.091E4,1.901E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,562.32647,562.32483,562.3277,5.9573,5.8641,6.2804,1.901E5,2.797E4,2.091E4,1.901E5,0.1739,2.2327,3.8863,,,UNKNOWN,,,,,,,,,,,,,,,
7864,5.9573,5.8946,6.1413,563.13101,563.13031,563.13208,7.226E4,9.411E3,1.557E4,7.226E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,563.13101,563.13031,563.13208,5.9573,5.8946,6.1413,7.226E4,9.411E3,1.557E4,7.226E4,0.1601,1.9661,2.9321,,,UNKNOWN,,,,,,,,,,,,,,,
7865,5.9573,5.8946,5.9724,574.16291,574.16119,574.16359,5.628E4,2.621E3,2.324E4,5.628E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,574.16291,574.16119,574.16359,5.9573,5.8946,5.9724,5.628E4,2.621E3,2.324E4,5.628E4,0.031,0.6203,0.2407,,,UNKNOWN,,,,,,,,,,,,,,,
