feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,fragment_mz_delta,fragment_fatty_acid_pos,fragment_types,datafile:NEG_NIST_0.mzML:area,datafile:NEG_NIST_2.mzML:area,datafile:NEG_NIST_3.mzML:area,datafile:NEG_NIST_1.mzML:area
742,2.843,341.10041,341.96906,2540.142081859693,C23H44NO7P,CCCCCCCCC=CCC=CCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:2,"LPE 18:2(6,9)",0.976,0.1315199999999095,0.0,0.0,All,None,-134.30919999999995,9,criegee,0.0,0.0,0.43820224719101125,0.0
676,2.807,366.13205,366.03466000000003,266.06769970898836,C23H44NO7P,CCCCCCCCC=CCC=CCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:2,"LPE 18:2(6,9)",0.952,0.9024400000000128,0.0,0.0,All,None,-110.24359999999999,12,aldehyde,0.0,0.38578088578088576,0.0,0.0
504,2.501,381.20461,382.03406,2171.1414945568163,C23H44NO7P,CCCCCCCCC=CCC=CCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 18:2,"LPE 18:2(6,9)",0.33999999999999986,0.17071999999996024,0.0,0.0,All,None,-94.24419999999999,12,criegee,0.0,2.3543123543123543,4.134831460674157,1.8469015795868773
729,2.836,457.23591,457.23606,0.3280581151433908,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.5466666666666667,0.44445833333336776,0.04123254773534585,0.04123254773534585,Some,Some,0.0,0,substrate,,84500.0,114000.0,82400.0
489,2.361,269.13932,268.8784600000001,970.1781243463041,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.05000000000000071,0.738990000000058,0.2473952864120751,0.2473952864120751,Some,Some,-188.35759999999993,6,aldehyde,0.0,0.0,13900.0,5450.0
492,2.396,285.1345,284.87786000000006,900.8773093140602,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.1200000000000001,0.7432100000000901,0.0,0.0,Some,Some,-172.35819999999993,6,criegee,0.0,8880.0,10900.0,0.0
848,2.934,325.10568,324.94286000000005,501.07271167599663,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.8039999999999994,0.837030000000027,0.0,0.0,Some,Some,-132.29319999999996,9,criegee,0.0,0.0,0.0,17300.0
586,2.703,348.17402,349.00846,2390.887601979703,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.734,0.16570999999999003,0.0,0.0,Some,Some,-108.2276,12,aldehyde,0.0,5420.0,0.0,0.0
576,2.685,364.16153,365.00786,2318.662398119225,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.6980000000000004,0.15382000000005291,0.0,0.0,Some,Some,-92.2282,12,criegee,0.0,0.0,15000.0,13000.0
799,2.899,388.1013,389.07346,2498.6541102033293,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.8739999999999997,0.027989999999988413,0.0,0.0,Some,Some,-68.1626,15,aldehyde,0.0,6590.0,0.0,0.0
