feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:POS_liver1_0.mzML:area,datafile:POS_liver1_1.mzML:area,datafile:POS_liver1_2.mzML:area,datafile:POS_liver1_3.mzML:area
74490,21.6926,858.75306,858.7909,44.06194802478709,C55H100O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:2_18:2,"TG O-16:0_18:2(9,12)_18:2(9,12)",0.2919999999999998,0.9214525000000435,0.7327625087099222,0.7075552569679422,All,All,753544.0410117357,732641.5063379414,722960.0435888122,720361.1845676958
74490,21.6926,858.75306,858.7909,44.06194802478709,C55H100O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:2_18:2,"TG O-16:0_18:2(6,9)_18:2(9,12)",0.38046666666666695,0.7842233333333676,0.7123107556044936,0.6863176044835985,Some,Some,1166574.5879761046,968902.0798293472,1065664.8201961496,915836.9905956114
74490,21.6926,858.75306,858.7909,44.06194802478709,C55H100O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:2_18:2,"TG O-16:0_18:2(6,9)_18:2(6,9)",0.6912499999999984,0.6812250000000404,0.610980628876953,0.6260320031015665,All,All,669881.3710121595,672456.413832711,702375.1362150381,435801.82483669283
74516,21.7001,948.79805,948.80147,3.604547535118732,C61H102O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_22:5,"TG 18:1(6)_18:2(9,12)_22:5(4,7,10,13,16)",0.6606250000000014,0.8589824999999962,0.8565268528917156,0.8371822323133723,Some,Some,0.0,0.0,5798546.0696661975,0.0
74516,21.7001,948.79805,948.80147,3.604547535118732,C61H102O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_22:5,"TG 18:1(6)_18:2(9,12)_22:5(7,10,13,16,19)",0.6376222222222236,0.7122533333332891,0.8741907276826647,0.8343401377016831,Some,Some,0.0,0.0,3189871.003896865,0.0
74516,21.7001,948.79805,948.80147,3.604547535118732,C61H102O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_22:5,"TG 18:1(9)_18:2(9,12)_22:5(4,7,10,13,16)",0.530700000000001,0.7042089999999916,0.8771019461161474,0.8251724568929173,Some,Some,0.0,0.0,4761582.926436937,0.0
74815,21.7493,927.74068,927.74121,0.5712800017001731,C59H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+Na]+,TG 18:1_18:2_20:4,"TG 18:1(6)_18:2(9,12)_20:4(8,11,14,17)",0.657600000000001,0.5044166666666948,0.7826404859707936,0.7423140554433045,Some,Some,0.0,0.0,1149210.8283910465,881395.6255898888
74815,21.7493,927.74068,927.74121,0.5712800017001731,C59H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+Na]+,TG 18:1_18:2_20:4,"TG 18:1(9)_18:2(9,12)_20:4(5,8,11,14)",0.5738666666666674,0.5805599999999913,0.741792193632591,0.7088764215727386,Some,Some,0.0,0.0,363169.6958102162,556590.3401863022
74815,21.7493,927.74068,927.74121,0.5712800017001731,C59H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+Na]+,TG 18:1_18:2_20:4,"TG 18:1(6)_18:2(9,12)_20:4(5,8,11,14)",0.6556800000000038,0.547821999999951,0.7050057713812004,0.6843548171049558,Some,Some,0.0,0.0,481619.4757987373,382014.0342238089
74998,21.7628,738.62267,738.66062,51.3767743568399,C45H84O6,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_14:0_18:1,TG 10:0_14:0_18:1(11),0.9535000000000018,0.9428999999999519,0.2559634885042923,0.3944107908034292,All,Some,0.0,0.0,0.0,1126149.957323879
74998,21.7628,738.62267,738.66062,51.3767743568399,C45H84O6,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_14:0_18:1,TG 10:0_14:0_18:1(9),0.9274000000000022,0.9398899999999912,0.0,0.18672899999999934,All,None,0.0,0.0,0.0,0.0
74998,21.7628,738.62267,738.66062,51.3767743568399,C45H84O6,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_14:0_18:1,TG 10:0_14:0_18:1(6),0.8344999999999985,0.8559850000000324,0.0,0.1690485000000031,All,None,0.0,0.0,0.0,463850.04267612105
75052,21.7711,927.74059,927.74121,0.6682898133050122,C59H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+Na]+,TG 18:1_18:2_20:4,"TG 18:1(9)_18:2(9,12)_20:4(5,8,11,14)",0.6635999999999989,0.6521524999999997,0.7193354714346957,0.7070436271477565,Some,Some,1326613.4690811983,0.0,0.0,0.0
75052,21.7711,927.74059,927.74121,0.6682898133050122,C59H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+Na]+,TG 18:1_18:2_20:4,"TG 18:1(6)_18:2(9,12)_20:4(5,8,11,14)",0.687960000000001,0.6888699999999744,0.6789821466614472,0.6808687173291553,Some,Some,331297.78853375616,0.0,0.0,0.0
75052,21.7711,927.74059,927.74121,0.6682898133050122,C59H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+Na]+,TG 18:1_18:2_20:4,"TG 18:1(6)_18:2(9,12)_20:4(8,11,14,17)",0.7250000000000005,0.5818237500000265,0.6737070847295579,0.6696480427836491,Some,Some,371088.74238504545,0.0,0.0,0.0
75240,21.7846,922.78432,922.78582,1.625512624331971,C59H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_20:4,"TG 18:1(9)_18:2(9,12)_20:4(5,8,11,14)",0.7143000000000015,0.8862924999999962,0.8443670624097108,0.8355528999277684,Some,Some,0.0,35972694.96008108,0.0,0.0
75240,21.7846,922.78432,922.78582,1.625512624331971,C59H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:2_20:4,"TG 18:1(11)_18:2(9,12)_20:4(5,8,11,14)",0.7365333333333316,0.8770416666666847,0.808707911088128,0.808323828870504,Some,Some,0.0,21725956.94193835,0.0,0.0
75240,21.7846,922.78432,922.78582,1.625512624331971,C59H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_20:4,"TG 18:1(6)_18:2(9,12)_20:4(5,8,11,14)",0.7138999999999989,0.8694383333333727,0.7906445910854147,0.790849506201669,Some,Some,0.0,15941348.097980572,0.0,0.0
75243,21.7846,927.74001,927.74121,1.2934641547720358,C59H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+Na]+,TG 18:1_18:2_20:4,"TG 18:1(9)_18:2(9,12)_20:4(5,8,11,14)",0.6635999999999989,0.6518624999999929,0.6765710937157166,0.6728031249725724,Some,Some,0.0,631359.4782761963,0.0,0.0
75243,21.7846,927.74001,927.74121,1.2934641547720358,C59H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+Na]+,TG 18:1_18:2_20:4,"TG 18:1(6)_18:2(9,12)_20:4(5,8,11,14)",0.7254000000000017,0.6008133333333111,0.6406695835234293,0.6451570001520748,Some,Some,0.0,284948.62078082317,0.0,0.0
75243,21.7846,927.74001,927.74121,1.2934641547720358,C59H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+Na]+,TG 18:1_18:2_20:4,"TG 18:1(6)_18:2(9,12)_20:4(8,11,14,17)",0.7317500000000008,0.5816787499999947,0.6405617222629064,0.6437922528103247,Some,Some,0.0,347691.9009429805,0.0,0.0
75438,21.8065,820.73771,820.73887,1.4133606222733661,C51H94O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCC,[M+NH4]+,TG 12:0_18:1_18:1,TG 12:0_18:1(11)_18:1(11),0.8349000000000011,0.9607799999999997,0.5451178347008927,0.6156622677607143,All,All,0.0,0.0,0.0,0.0
75438,21.8065,820.73771,820.73887,1.4133606222733661,C51H94O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCC,[M+NH4]+,TG 12:0_18:1_18:1,TG 12:0_18:1(11)_18:1(9),0.5054499999999997,0.9506100000000117,0.46627578771932626,0.5186266301754622,All,All,0.0,0.0,16535000.0,0.0
75438,21.8065,820.73771,820.73887,1.4133606222733661,C51H94O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCC,[M+NH4]+,TG 12:0_18:1_18:1,TG 12:0_18:1(9)_18:1(9),0.17599999999999838,0.9404400000000237,0.3874337407377598,0.42159099259021005,All,All,0.0,0.0,16535000.0,0.0
75580,21.8108,710.59193,710.62932,52.61533537619782,C43H80O6,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_12:0_18:1,TG 10:0_12:0_18:1(11),0.8313999999999986,0.96124999999995,0.0,0.17926499999999485,All,None,0.0,14160000.0,0.0,2652240.9344017385
75580,21.8108,710.59193,710.62932,52.61533537619782,C43H80O6,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_12:0_18:1,TG 10:0_12:0_18:1(9),0.8059999999999974,0.9404200000000174,0.0,0.1746420000000015,All,None,0.0,0.0,14370000.0,0.0
75580,21.8108,710.59193,710.62932,52.61533537619782,C43H80O6,CCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_12:0_18:1,TG 10:0_12:0_18:1(6),0.7990999999999993,0.8566450000001282,0.0,0.16557450000001275,All,None,14250000.0,0.0,0.0,11997759.065598262
75819,21.8374,794.72203,794.72322,1.4973766589472453,C49H92O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCC,[M+NH4]+,TG 12:0_16:0_18:1,TG 12:0_16:0_18:1(11),0.5601999999999983,0.982810000000029,0.2744220807096881,0.37383866456775317,All,Some,0.0,16461732.981038235,0.0,1926890.9542032888
75819,21.8374,794.72203,794.72322,1.4973766589472453,C49H92O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCC,[M+NH4]+,TG 12:0_16:0_18:1,TG 12:0_16:0_18:1(9),0.5556000000000054,0.9659199999999828,0.2521823216197139,0.3538978572957699,All,Some,3267660.960460536,0.0,0.0,9066192.01816729
75819,21.8374,794.72203,794.72322,1.4973766589472453,C49H92O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCC,[M+NH4]+,TG 12:0_16:0_18:1,TG 12:0_16:0_18:1(6),0.8827999999999996,0.9473150000000032,0.0,0.1830115000000003,All,None,43862339.039539464,34928267.018961765,49640000.0,36586917.02762942
75896,21.8437,948.79989,948.80147,1.6652588027608377,C61H102O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_22:5,"TG 18:1(6)_18:2(9,12)_22:5(4,7,10,13,16)",0.5752500000000005,0.8610950000000201,0.8595000141283633,0.8312345113026928,Some,Some,0.0,2285307.0351087973,0.0,0.0
75896,21.8437,948.79989,948.80147,1.6652588027608377,C61H102O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_22:5,"TG 18:1(9)_18:2(9,12)_22:5(4,7,10,13,16)",0.5942200000000014,0.7098420000000033,0.8724053866202091,0.8283305092961678,Some,Some,0.0,1552025.8710452544,0.0,0.0
75896,21.8437,948.79989,948.80147,1.6652588027608377,C61H102O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:2_22:5,"TG 18:1(11)_18:2(9,12)_22:5(4,7,10,13,16)",0.5272000000000018,0.8561458333333576,0.8519800878301074,0.8199186535974219,Some,Some,0.0,3589667.0938459486,0.0,0.0
75989,21.8575,972.80195,972.80147,0.4934203070629321,C63H102O6,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_22:4_22:6,"TG 16:0_22:4(7,10,13,16)_22:6(4,7,10,13,16,19)",0.5513000000000006,0.8604610000000548,0.7783807126875895,0.7638806701500771,Some,Some,0.0,0.0,0.0,3527000.0
76011,21.8654,948.79991,948.80147,1.64417957746252,C61H102O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_22:5,"TG 18:1(6)_18:2(9,12)_22:5(4,7,10,13,16)",0.5861000000000018,0.8611149999999697,0.8600370441267342,0.8327511353013846,Some,Some,2009561.5666495922,0.0,0.0,0.0
76011,21.8654,948.79991,948.80147,1.64417957746252,C61H102O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_22:5,"TG 18:1(9)_18:2(9,12)_22:5(4,7,10,13,16)",0.5942200000000014,0.709853999999973,0.8709306705631553,0.8271519364505217,Some,Some,1268000.118207967,0.0,0.0,0.0
76011,21.8654,948.79991,948.80147,1.64417957746252,C61H102O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:2_22:5,"TG 18:1(11)_18:2(9,12)_22:5(4,7,10,13,16)",0.5272000000000018,0.8561658333333071,0.8517307656732424,0.8197211958719248,Some,Some,3063438.3151424406,0.0,0.0,0.0
76088,21.8782,972.80217,972.80147,0.7195712811285732,C63H102O6,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_22:4_22:6,"TG 16:0_22:4(7,10,13,16)_22:6(4,7,10,13,16,19)",0.5011000000000017,0.7920760000000427,0.7713333850422875,0.7463843080338346,Some,Some,3898000.0,4421000.0,0.0,0.0
76274,21.9055,736.60764,736.64497,50.67570067029332,C45H82O6,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_14:0_18:2,"TG 10:0_14:0_18:2(9,12)",0.756599999999997,0.9035099999999829,0.06620276190566457,0.21897320952452967,All,Some,269110.4172506176,3450000.0,12507525.00503457,0.0
76274,21.9055,736.60764,736.64497,50.67570067029332,C45H82O6,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_14:0_18:2,"TG 10:0_14:0_18:2(6,9)",0.8185999999999982,0.8669524999999965,0.0,0.16855524999999946,All,None,14170889.582749384,11730000.0,2752474.9949654294,0.0
76358,21.9185,738.62294,738.66062,51.01124789896479,C45H84O6,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_14:0_18:1,TG 10:0_14:0_18:1(11),0.6894999999999953,0.9430299999999647,0.1961772943934552,0.32019483551476013,All,Some,0.0,16620000.0,2766374.4026594637,3228799.9881531503
76358,21.9185,738.62294,738.66062,51.01124789896479,C45H84O6,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_14:0_18:1,TG 10:0_14:0_18:1(9),0.9721999999999937,0.9041649999999777,0.0,0.18763649999999715,All,None,0.0,0.0,15153625.597340535,272881.0057975521
76358,21.9185,738.62294,738.66062,51.01124789896479,C45H84O6,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_14:0_18:1,TG 10:0_14:0_18:1(6),0.7949000000000019,0.8218600000000151,0.0,0.1616760000000017,All,None,0.0,0.0,0.0,12268319.006049298
76490,21.9289,846.75318,846.75452,1.582512957726808,C53H96O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:1_18:2,"TG 14:0_18:1(9)_18:2(9,12)",0.9050666666666677,0.9206033333333986,0.662546411302404,0.7126041290419298,Some,Some,18319747.537740313,107600000.0,,34857454.133469775
76490,21.9289,846.75318,846.75452,1.582512957726808,C53H96O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:1_18:2,"TG 14:0_18:1(9)_18:2(6,9)",0.865000000000002,0.9296750000000884,0.6579791934215022,0.7058508547372109,Some,Some,4999604.318093846,0.0,,31036272.933265112
76490,21.9289,846.75318,846.75452,1.582512957726808,C53H96O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_18:1_18:2,"TG 14:0_18:1(11)_18:2(6,9)",0.7004333333333351,0.9318700000000604,0.5261381359579468,0.5841408420996971,All,Some,70730648.14416584,0.0,,31036272.933265112
76492,21.9348,762.62364,762.66062,48.48814666734906,C47H84O6,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:1_18:2,"TG 10:0_16:1(9)_18:2(9,12)",0.6063666666666675,0.7738566666667074,0.4755919173984717,0.5184958672521148,All,Some,2050416.3442652223,2404920.9101674845,2137316.872917658,1880852.5355475573
76492,21.9348,762.62364,762.66062,48.48814666734906,C47H84O6,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:1_18:2,"TG 10:0_16:1(7)_18:2(9,12)",0.43565000000000076,0.6981225000000677,0.4075629929547429,0.4394276443638012,Some,Some,611635.7806082971,1416686.4320757908,292366.2541646835,1083074.444959196
76492,21.9348,762.62364,762.66062,48.48814666734906,C47H84O6,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:1_18:2,"TG 10:0_16:1(9)_18:2(6,9)",0.9410000000000002,0.903425000000046,0.27489760123805257,0.4043605809904467,All,Some,2326947.8751264806,1486392.6577567246,2137316.872917658,2038073.019493247
76545,21.9377,820.73765,820.73887,1.4864654819983616,C51H94O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:0_18:2,"TG 14:0_16:0_18:2(9,12)",0.6452666666666668,0.9770466666666758,0.426430974535221,0.5033761129615111,All,Some,77008250.4358063,80161218.0942865,54066956.76379327,87270000.0
76545,21.9377,820.73765,820.73887,1.4864654819983616,C51H94O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:0_18:2,"TG 14:0_16:0_18:2(6,9)",0.5092499999999998,0.7278825000000495,0.2600967558086994,0.33179065464696444,All,Some,7921749.564193701,13988781.905713506,1903043.2362067413,0.0
76658,21.9618,974.81535,974.81712,1.8157251896423947,C63H104O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_24:6,"TG 18:1(6)_18:2(9,12)_24:6(4,7,10,13,16,19)",0.6050874999999993,0.8447193750000039,0.6823587675518963,0.6908677015415174,All,Some,702179.754219554,497458.31909527304,0.0,646173.1585992629
76658,21.9618,974.81535,974.81712,1.8157251896423947,C63H104O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_24:6,"TG 18:1(9)_18:2(9,12)_24:6(4,7,10,13,16,19)",0.6237571428571427,0.8561049999999893,0.6766026790841029,0.6892683575529955,Some,Some,596652.2473317228,427997.23374827113,0.0,766162.4498025152
76658,21.9618,974.81535,974.81712,1.8157251896423947,C63H104O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_24:6,"TG 18:1(6)_18:2(6,9)_24:6(4,7,10,13,16,19)",0.6037599999999997,0.8470313333333327,0.6781630112973264,0.6876095423711944,Some,Some,603167.9984487229,500544.4471564559,0.0,675664.3915982218
76721,21.9737,898.78387,898.78582,2.1695936413029493,C57H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:2,"TG 18:1(9)_18:2(9,12)_18:2(9,12)",0.6029500000000017,0.7279675000000054,0.6910808792437809,0.6859564533950255,Some,Some,0.0,28686005.1171716,30058174.245726187,33210146.225406334
76721,21.9737,898.78387,898.78582,2.1695936413029493,C57H100O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:2,"TG 18:1(6)_18:2(6,9)_18:2(9,12)",0.6354333333333351,0.7898283333333515,0.6435964887907717,0.657403357699286,Some,Some,0.0,16804588.009536546,16051799.602886338,12403826.186911892
76721,21.9737,898.78387,898.78582,2.1695936413029493,C57H100O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:2_18:2,"TG 18:1(11)_18:2(6,9)_18:2(9,12)",0.6245250000000011,0.8208150000000103,0.6376174099222061,0.654627927937766,Some,Some,0.0,15189406.873291852,14400026.151387475,11256027.58768178
76733,21.9756,998.81726,998.81712,0.14016579930828027,C65H104O6,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_22:6_24:5,"TG 16:0_22:6(4,7,10,13,16,19)_24:5(6,9,12,15,18)",0.5568666666666667,0.8287183333334364,0.7686926836503072,0.7535126469202561,Some,Some,0.0,0.0,0.0,531606.515353805
76733,21.9756,998.81726,998.81712,0.14016579930828027,C65H104O6,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_22:6_24:5,"TG 16:0_22:6(4,7,10,13,16,19)_24:5(9,12,15,18,21)",0.5615000000000002,0.8401010000000838,0.6564264504898958,0.665301260391925,Some,Some,0.0,0.0,0.0,498393.48464619485
76837,21.9904,790.65414,790.69192,47.78093596807961,C49H88O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:2,"TG 10:0_18:1(9)_18:2(6,9)",0.8345999999999982,0.8857249999999794,0.606214397893738,0.6570040183149882,Some,Some,0.0,7211169.745608722,9254911.145278364,0.0
76837,21.9904,790.65414,790.69192,47.78093596807961,C49H88O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:2,"TG 10:0_18:1(11)_18:2(9,12)",0.8531000000000013,0.9181499999999877,0.5824482969216364,0.643083637537308,All,Some,0.0,1188619.7758933979,0.0,0.0
