feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,fragment_mz_delta,fragment_fatty_acid_pos,fragment_types,datafile:NEG_liver1_0.mzML:area,datafile:NEG_liver1_1.mzML:area,datafile:NEG_liver1_2.mzML:area,datafile:NEG_liver1_3.mzML:area
22854,13.7057,663.37076,663.29539,113.62961530611695,C42H75O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_16:0,"PG O-20:5(5,8,11,14,17)_16:0",0.30020000000000024,0.8705500000000939,0.0,0.11707500000000942,All,Some,-90.2122,9,criegee,0.0,0.0,148.97041420118342,0.0
19451,13.2961,687.54428,687.36099,266.6575535512172,C42H75O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_16:0,"PG O-20:5(5,8,11,14,17)_16:0",0.8805999999999976,0.7626300000000583,0.8002310046629755,0.8045078037303861,All,Some,-66.1466,12,aldehyde,0.0,53.809626591841145,30.792899408284025,0.0
20357,13.3393,703.36736,703.36039,9.909571393279927,C42H75O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_16:0,"PG O-20:5(5,8,11,14,17)_16:0",0.9669999999999987,0.9389500000000908,0.0,0.19059500000000895,All,Some,-50.147200000000005,12,criegee,0.0,0.0,0.0,13.081931633206729
23724,13.735,726.44639,727.4259900000001,1346.6662086133579,C42H75O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_16:0,"PG O-20:5(5,8,11,14,17)_16:0",0.2416000000000018,0.07447999999988042,0.882338901993467,0.7374791215947618,All,Some,-26.081599999999995,15,aldehyde,45.38285951442208,36.19684869415066,0.0,74.17254476397179
20640,13.3528,743.33621,743.4253900000001,119.95823817647089,C42H75O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_16:0,"PG O-20:5(5,8,11,14,17)_16:0",0.9939999999999998,0.9648999999999432,0.0,0.19588999999999432,All,Some,-10.082199999999995,15,criegee,0.0,0.0,0.0,18.648941942485077
21337,13.4375,788.52332,788.52358,0.32973015217336193,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(9)_22:6(4,7,10,13,16,19)",0.8259999999999996,0.651876250000015,0.14276007307682834,0.2619956834614641,Some,Some,0.0,0,substrate,0.0,0.0,1055902.4243892871,901333.3333333333
21337,13.4375,788.52332,788.52358,0.32973015217336193,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.8011818181818178,0.713343636363654,0.1250279506708955,0.2514749059912636,All,Some,0.0,0,substrate,0.0,0.0,966426.0509340996,901333.3333333333
21337,13.4375,788.52332,788.52358,0.32973015217336193,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.8577399999999997,0.6935120000000211,0.11420805846146267,0.24649164676917223,Some,Some,0.0,0,substrate,0.0,0.0,945671.5246766134,901333.3333333333
21189,13.4218,602.25832,602.1819800000001,126.772308928871,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.9685999999999986,0.9234000000000151,0.0,0.18920000000000137,All,Some,-186.34159999999991,3,aldehyde,0.0,0.0,0.0,2.8683431952662723
21550,13.4528,618.47757,618.1813800000001,479.13122197228006,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.9694000000000003,0.7035500000000638,0.0,0.1672950000000064,All,Some,-170.3421999999999,3,criegee,5348000000.0,0.0,0.0,0.0
21152,13.4126,642.37724,642.2469800000001,202.81917090510478,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.9501999999999988,0.8694800000000669,0.29527750761065996,0.4181900060885345,All,Some,-146.27659999999997,6,aldehyde,0.0,79570000000.0,0.0,26.878698224852073
21211,13.4218,658.33973,658.24638,141.8161995816623,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.9685999999999986,0.9063899999999876,0.0,0.18749899999999864,All,Some,-130.27719999999997,6,criegee,0.0,0.0,0.0,1.566568047337278
21288,13.4289,562.3146,562.1169800000001,351.5638328518652,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.982800000000001,0.802120000000059,0.23819572736099004,0.3690485818887981,All,Some,-226.40659999999988,7,aldehyde,161300000000.0,162500000000.0,54.44743935309974,56.32396449704142
21065,13.4034,578.3097,578.1163800000002,334.3963372908717,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.9317999999999991,0.8064200000001165,0.0,0.17382200000001158,All,Some,-210.40719999999988,7,criegee,0.0,122900000000.0,0.0,0.0
21440,13.4458,706.35686,706.33398,32.39260838050927,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.9833999999999996,0.9768599999999878,0.0,0.19602599999999876,All,Some,-82.1896,12,aldehyde,0.0,4224000000.0,0.0,0.0
24467,13.7926,722.48463,722.33338,209.39084941637967,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.2897999999999996,0.8484899999999698,0.2332268727652239,0.3004104982121761,All,Some,-66.1902,12,criegee,22290000000.0,15060000000.0,7.590970350404312,0.0
24467,13.7926,722.48463,722.37698,149.02191373821893,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.2897999999999996,0.8920899999999392,0.2332268727652239,0.30477049821217306,All,Some,-66.1466,15,aldehyde,22290000000.0,15060000000.0,7.590970350404312,0.0
20699,13.355,737.45894,738.37638,1242.5099513611958,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.8350000000000009,0.0828199999999697,0.19849044234610566,0.2505743538768816,All,Some,-50.147200000000005,15,criegee,209400000000.0,0.0,0.0,0.0
18880,13.2593,761.47688,762.4419800000001,1265.8012351313691,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.6435999999999993,0.035160000000018954,0.17689003453164706,0.20938802762531947,All,Some,-26.081599999999995,18,aldehyde,0.0,0.0,3.0845687331536387,0.0
21189,13.4218,602.25832,602.1819800000001,126.772308928871,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.9685999999999986,0.9234000000000151,0.0,0.18920000000000137,Some,Some,-186.34159999999991,3,aldehyde,0.0,0.0,0.0,2.8683431952662723
21550,13.4528,618.47757,618.1813800000001,479.13122197228006,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.9694000000000003,0.7035500000000638,0.0,0.1672950000000064,Some,Some,-170.3421999999999,3,criegee,5348000000.0,0.0,0.0,0.0
21551,13.4528,636.35158,636.1989800000001,239.8620632807255,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.9694000000000003,0.8471400000000813,0.0,0.18165400000000814,Some,Some,-152.32459999999998,6,aldehyde,80640000000.0,0.0,0.0,0.0
21152,13.4126,642.37724,642.2469800000001,202.81917090510478,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.9501999999999988,0.8694800000000669,0.29527750761065996,0.4181900060885345,Some,Some,-146.27659999999997,6,criegee,0.0,79570000000.0,0.0,26.878698224852073
21318,13.4375,652.32515,652.19838,194.37337455509314,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",1.0,0.8729700000000093,0.0,0.18729700000000093,Some,Some,-136.32519999999997,9,aldehyde,0.0,0.0,1.4292452830188678,0.0
21211,13.4218,658.33973,658.24638,141.8161995816623,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.9685999999999986,0.9063899999999876,0.0,0.18749899999999864,Some,Some,-130.27719999999997,9,criegee,0.0,0.0,0.0,1.566568047337278
21288,13.4289,562.3146,562.1169800000001,351.5638328518652,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.982800000000001,0.802120000000059,0.23819572736099004,0.3690485818887981,Some,Some,-226.40659999999988,12,aldehyde,161300000000.0,162500000000.0,54.44743935309974,56.32396449704142
24467,13.7926,722.48463,722.37698,149.02191373821893,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.2897999999999996,0.8920899999999392,0.2332268727652239,0.30477049821217306,Some,Some,-66.1466,15,aldehyde,22290000000.0,15060000000.0,7.590970350404312,0.0
20699,13.355,737.45894,738.37638,1242.5099513611958,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.8350000000000009,0.0828199999999697,0.19849044234610566,0.2505743538768816,Some,Some,-50.147200000000005,15,criegee,209400000000.0,0.0,0.0,0.0
18880,13.2593,761.47688,762.4419800000001,1265.8012351313691,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.6435999999999993,0.035160000000018954,0.17689003453164706,0.20938802762531947,Some,Some,-26.081599999999995,18,aldehyde,0.0,0.0,3.0845687331536387,0.0
21189,13.4218,602.25832,602.1819800000001,126.772308928871,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(9)_22:6(4,7,10,13,16,19)",0.9685999999999986,0.9234000000000151,0.0,0.18920000000000137,Some,Some,-186.34159999999991,3,aldehyde,0.0,0.0,0.0,2.8683431952662723
21550,13.4528,618.47757,618.1813800000001,479.13122197228006,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(9)_22:6(4,7,10,13,16,19)",0.9694000000000003,0.7035500000000638,0.0,0.1672950000000064,Some,Some,-170.3421999999999,3,criegee,5348000000.0,0.0,0.0,0.0
21152,13.4126,642.37724,642.2469800000001,202.81917090510478,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(9)_22:6(4,7,10,13,16,19)",0.9501999999999988,0.8694800000000669,0.29527750761065996,0.4181900060885345,Some,Some,-146.27659999999997,6,aldehyde,0.0,79570000000.0,0.0,26.878698224852073
21211,13.4218,658.33973,658.24638,141.8161995816623,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(9)_22:6(4,7,10,13,16,19)",0.9685999999999986,0.9063899999999876,0.0,0.18749899999999864,Some,Some,-130.27719999999997,6,criegee,0.0,0.0,0.0,1.566568047337278
21288,13.4289,562.3146,562.1169800000001,351.5638328518652,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(9)_22:6(4,7,10,13,16,19)",0.982800000000001,0.802120000000059,0.23819572736099004,0.3690485818887981,Some,Some,-226.40659999999988,9,aldehyde,161300000000.0,162500000000.0,54.44743935309974,56.32396449704142
24467,13.7926,722.48463,722.37698,149.02191373821893,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(9)_22:6(4,7,10,13,16,19)",0.2897999999999996,0.8920899999999392,0.2332268727652239,0.30477049821217306,Some,Some,-66.1466,15,aldehyde,22290000000.0,15060000000.0,7.590970350404312,0.0
20699,13.355,737.45894,738.37638,1242.5099513611958,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(9)_22:6(4,7,10,13,16,19)",0.8350000000000009,0.0828199999999697,0.19849044234610566,0.2505743538768816,Some,Some,-50.147200000000005,15,criegee,209400000000.0,0.0,0.0,0.0
18880,13.2593,761.47688,762.4419800000001,1265.8012351313691,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(9)_22:6(4,7,10,13,16,19)",0.6435999999999993,0.035160000000018954,0.17689003453164706,0.20938802762531947,Some,Some,-26.081599999999995,18,aldehyde,0.0,0.0,3.0845687331536387,0.0
21375,13.4391,788.5232,788.52358,0.4819132993635698,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(9)_22:6(4,7,10,13,16,19)",0.7318399999999997,0.7078029999999899,0.16741646136952884,0.2778974690956221,Some,Some,0.0,0,substrate,1019459.4810025685,0.0,0.0,0.0
21375,13.4391,788.5232,788.52358,0.4819132993635698,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.7328153846153842,0.7468799999999891,0.1467762090704738,0.2653905057179164,All,Some,0.0,0,substrate,1154770.569480117,0.0,0.0,0.0
21375,13.4391,788.5232,788.52358,0.4819132993635698,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.7739833333333331,0.7331583333333166,0.1395137178079407,0.26232514091301756,Some,Some,0.0,0,substrate,967769.9495173146,0.0,0.0,0.0
21189,13.4218,602.25832,602.1819800000001,126.772308928871,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.9653999999999989,0.9232800000000907,0.0,0.18886800000000897,All,Some,-186.34159999999991,3,aldehyde,0.0,0.0,0.0,7756000000.0
25472,13.9375,618.48664,618.1813800000001,493.8032911956389,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.0031999999999996476,0.6943600000000743,0.1558901028948479,0.1944680823158857,All,Some,-170.3421999999999,3,criegee,7.7466581795035,26500000000.0,0.0,0.0
21152,13.4126,642.37724,642.2469800000001,202.81917090510478,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.9469999999999992,0.8693599999999151,0.293785150466049,0.4166641203728307,All,Some,-146.27659999999997,6,aldehyde,0.0,79570000000.0,0.0,72680000000.0
21211,13.4218,658.33973,658.24638,141.8161995816623,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.9653999999999989,0.9062699999999495,0.0,0.18716699999999487,All,Some,-130.27719999999997,6,criegee,0.0,0.0,0.0,4236000000.0
21288,13.4289,562.3146,562.1169800000001,351.5638328518652,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.9796000000000014,0.8020000000000209,0.2453643041693606,0.37445144333549074,All,Some,-226.40659999999988,7,aldehyde,51.336728198599616,162500000000.0,161600000000.0,152300000000.0
21065,13.4034,578.3097,578.1163800000002,334.3963372908717,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.9285999999999994,0.8063000000000784,0.0,0.1734900000000078,All,Some,-210.40719999999988,7,criegee,0.0,122900000000.0,0.0,0.0
20999,13.3944,698.43172,698.3113800000001,172.32999983466104,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.9105999999999987,0.8792799999998806,0.38414254074791215,0.48630203259831767,All,Some,-90.2122,9,criegee,0.0,0.0,0.0,8384000000.0
21440,13.4458,706.35686,706.33398,32.39260838050927,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.9865999999999993,0.9767399999999498,0.0,0.1963339999999949,All,Some,-82.1896,12,aldehyde,0.0,4224000000.0,0.0,0.0
24467,13.7926,722.48463,722.33338,209.39084941637967,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.29299999999999926,0.8483699999999317,0.23392610422087115,0.30127788337669004,All,Some,-66.1902,12,criegee,7.094207511139401,15060000000.0,22530000000.0,0.0
24467,13.7926,722.48463,722.37698,149.02191373821893,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.29299999999999926,0.8919699999999011,0.23392610422087115,0.30563788337668696,All,Some,-66.1466,15,aldehyde,7.094207511139401,15060000000.0,22530000000.0,0.0
20699,13.355,737.45894,738.37638,1242.5099513611958,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.8318000000000012,0.08294000000000779,0.19162187523524077,0.24477150018819355,All,Some,-50.147200000000005,15,criegee,66.6454487587524,0.0,0.0,0.0
18880,13.2593,761.47688,762.4419800000001,1265.8012351313691,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.6403999999999996,0.035280000000057044,0.1694345359610068,0.20311562876881112,All,Some,-26.081599999999995,18,aldehyde,0.0,0.0,9155000000.0,0.0
22114,13.5481,778.43429,778.4413800000001,9.107943362494412,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.782,0.9932900000000018,0.0,0.1775290000000002,All,Some,-10.082199999999995,18,criegee,0.0,1745000000.0,0.0,0.0
21189,13.4218,602.25832,602.1819800000001,126.772308928871,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.9653999999999989,0.9232800000000907,0.0,0.18886800000000897,Some,Some,-186.34159999999991,3,aldehyde,0.0,0.0,0.0,7756000000.0
25472,13.9375,618.48664,618.1813800000001,493.8032911956389,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.0031999999999996476,0.6943600000000743,0.1558901028948479,0.1944680823158857,Some,Some,-170.3421999999999,3,criegee,7.7466581795035,26500000000.0,0.0,0.0
21551,13.4528,636.35158,636.1989800000001,239.8620632807255,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.9725999999999999,0.8470199999999295,0.0,0.18196199999999296,Some,Some,-152.32459999999998,6,aldehyde,25.665181413112663,0.0,0.0,0.0
21152,13.4126,642.37724,642.2469800000001,202.81917090510478,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.9469999999999992,0.8693599999999151,0.293785150466049,0.4166641203728307,Some,Some,-146.27659999999997,6,criegee,0.0,79570000000.0,0.0,72680000000.0
21318,13.4375,652.32515,652.19838,194.37337455509314,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.9968000000000004,0.8728499999999713,0.0,0.18696499999999716,Some,Some,-136.32519999999997,9,aldehyde,0.0,0.0,4242000000.0,0.0
21211,13.4218,658.33973,658.24638,141.8161995816623,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.9653999999999989,0.9062699999999495,0.0,0.18716699999999487,Some,Some,-130.27719999999997,9,criegee,0.0,0.0,0.0,4236000000.0
