id,rt,mz,compound_name,adduct,cosine_score,mol_formula,smiles,datafile:pos_hela_LG5_O3.mzML:area,datafile:pos_hela_LG2_O3.mzML:area,datafile:pos_hela_LG3_O3.mzML:area,datafile:pos_hela_LG1_O3.mzML:area,datafile:pos_hela_LG6_O3.mzML:area,datafile:pos_hela_S2_O3.mzML:area,datafile:pos_hela_HG2_O3.mzML:area,datafile:pos_hela_LG4_O3.mzML:area,datafile:pos_hela_HG1_O3.mzML:area,datafile:pos_hela_HG4_O3.mzML:area,datafile:pos_hela_HG5_O3.mzML:area,datafile:pos_hela_HG3_O3.mzML:area,datafile:pos_hela_S1_O3.mzML:area,datafile:pos_hela_S3_O3.mzML:area,datafile:pos_hela_HG6_O3.mzML:area,datafile:pos_hela_S4_O3.mzML:area,datafile:pos_hela_S6_O3.mzML:area,datafile:pos_hela_S5_O3.mzML:area,chain_shorthand,db_shorthand,lipid_name,name,score
17757,19.987,926.81636,TG 16:1_20:2_20:2,[M+NH4]+,1.0,C59H104O6,CCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,0.0,466200.0,565800.0,0.0,479100.0,0.0,0.0,401100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TG(16:1_20:2_20:2),"TG(16:1(9)_20:2(11,14)_20:2(11,14))","TG(16:1(9)_20:2(11,14)_20:2(11,14))","TG(16:1(9)_20:2(11,14)_20:2(11,14))",1.3900714285714268
17771,19.995,924.80138,TG 18:0_18:1_20:5,[M+NH4]+,0.95,C59H102O6,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCCCC,25790.0,23770.0,18640.0,15710.0,0.0,214800.0,226400.0,22120.0,281300.0,423700.0,361400.0,190300.0,248800.0,207400.0,616300.0,191700.0,157700.0,193900.0,TG(18:0_18:1_20:5),"TG(18:0_18:1(9)_20:5(5,8,11,14,17))","TG(18:0_18:1(9)_20:5(5,8,11,14,17))","TG(18:0_18:1(9)_20:5(5,8,11,14,17))",0.9984230769230774
17810,20.012,950.81713,TG 18:1_18:1_22:5,[M+NH4]+,0.96,C61H104O6,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCCCC,52950.0,85050.0,57750.0,50550.0,54780.0,240900.0,270400.0,54840.0,330400.0,384500.0,399600.0,233500.0,259900.0,253200.0,687200.0,211600.0,180400.0,236400.0,TG(18:1_18:1_22:5),"TG(18:1(9)_18:1(9)_22:5(7,10,13,16,19))","TG(18:1(9)_18:1(9)_22:5(7,10,13,16,19))","TG(18:1(9)_18:1(9)_22:5(7,10,13,16,19))",1.0989615384615379
17828,20.024,850.78406,TG 16:0_16:0_18:1,[M+NH4]+,1.0,C53H100O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,0.0,0.0,0.0,0.0,46770.0,118800.0,0.0,0.0,190500.0,161700.0,192900.0,124200.0,116800.0,138900.0,176500.0,154400.0,94330.0,123900.0,TG(16:0_16:0_18:1),TG(16:0_16:0_18:1(9)),TG(16:0_16:0_18:1(9)),TG(16:0_16:0_18:1(9)),0.8816666666666665
17837,20.027,836.76923,TG 16:0_16:0_17:1,[M+NH4]+,0.99,C52H98O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCC)OC(=O)CCCCCCCCCCCCCCC,498600.0,603700.0,536300.0,439000.0,478400.0,1430000.0,1700000.0,513800.0,1719000.0,2031000.0,1557000.0,1552000.0,1433000.0,1482000.0,2083000.0,1323000.0,1201000.0,1506000.0,TG(16:0_16:0_17:1),TG(16:0_16:0_17:1(9)),TG(16:0_16:0_17:1(9)),TG(16:0_16:0_17:1(9)),0.9686666666666662
17862,20.045,876.79908,TG 16:0_18:1_18:1,[M+NH4]+,0.99,C55H102O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,47570.0,0.0,220800.0,201700.0,67440.0,348700.0,252400.0,381000.0,240000.0,244600.0,261700.0,0.0,327800.0,211000.0,242300.0,TG(16:0_18:1_18:1),TG(16:0_18:1(9)_18:1(9)),TG(16:0_18:1(9)_18:1(9)),TG(16:0_18:1(9)_18:1(9)),0.7991666666666669
17872,20.05,862.78487,TG 16:0_17:1_18:1,[M+NH4]+,0.96,C54H100O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCC,938100.0,1117000.0,946800.0,805800.0,887400.0,2323000.0,2863000.0,884700.0,3001000.0,3089000.0,2920000.0,2504000.0,2405000.0,2429000.0,3586000.0,2229000.0,1939000.0,2396000.0,TG(16:0_17:1_18:1),TG(16:0_17:1(9)_18:1(9)),TG(16:0_17:1(9)_18:1(9)),TG(16:0_17:1(9)_18:1(9)),0.9579000000000004
17905,20.072,876.80026,TG 16:0_18:1_18:1,[M+NH4]+,0.99,C55H102O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,231900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TG(16:0_18:1_18:1),TG(16:0_18:1(9)_18:1(9)),TG(16:0_18:1(9)_18:1(9)),TG(16:0_18:1(9)_18:1(9)),0.7925000000000004
17913,20.076,888.80066,TG 17:1_18:1_18:1,[M+NH4]+,1.0,C56H102O6,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,647600.0,803300.0,620600.0,589800.0,555600.0,1310000.0,1588000.0,614000.0,1760000.0,1718000.0,1701000.0,1410000.0,1309000.0,1301000.0,2045000.0,1232000.0,1099000.0,1326000.0,TG(17:1_18:1_18:1),TG(17:1(9)_18:1(9)_18:1(9)),TG(17:1(9)_18:1(9)_18:1(9)),TG(17:1(9)_18:1(9)_18:1(9)),1.2208
17915,20.076,902.81362,TG 18:1_18:1_18:1,[M+NH4]+,1.0,C57H104O6,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,48380.0,0.0,0.0,215000.0,0.0,0.0,186800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TG(18:1_18:1_18:1),TG(18:1(6)_18:1(9)_18:1(6)),TG(18:1(6)_18:1(9)_18:1(6)),TG(18:1(9)_18:1(9)_18:1(9)),0.9371666666666675
17930,20.092,926.81612,TG 18:1_18:1_20:3,[M+NH4]+,1.0,C59H104O6,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCCCC,394900.0,0.0,0.0,515700.0,0.0,945700.0,588800.0,0.0,1260000.0,1429000.0,1639000.0,1220000.0,1257000.0,907700.0,2472000.0,899800.0,995500.0,982700.0,TG(18:1_18:1_20:3),"TG(18:1(9)_18:1(9)_20:3(8,11,14))","TG(18:1(9)_18:1(9)_20:3(8,11,14))","TG(18:1(9)_18:1(9)_20:3(8,11,14))",1.256666666666667
17993,20.136,822.75326,TG 16:0_16:0_16:1,[M+NH4]+,0.98,C51H96O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCC,10030.0,0.0,0.0,0.0,0.0,13920.0,0.0,0.0,0.0,0.0,0.0,9097.0,0.0,0.0,10100.0,0.0,0.0,0.0,TG(16:0_16:0_16:1),TG(16:0_16:0_16:1(9)),TG(16:0_16:0_16:1(9)),TG(16:0_16:0_16:1(9)),0.9913333333333322
18061,20.183,848.77005,TG 16:0_16:1_18:1,[M+NH4]+,1.0,C53H98O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCC,11070.0,12050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TG(16:0_16:1_18:1),TG(16:0_16:1(9)_18:1(9)),TG(16:0_16:1(9)_18:1(9)),TG(16:0_16:1(9)_18:1(9)),0.9231000000000005
18192,20.303,864.80034,TG 16:0_17:0_18:1,[M+NH4]+,0.98,C54H102O6,CCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC,469700.0,386200.0,448200.0,473400.0,447800.0,896700.0,1188000.0,410400.0,1242000.0,995000.0,604600.0,1154000.0,809400.0,920300.0,1027000.0,944700.0,924200.0,965500.0,TG(16:0_17:0_18:1),TG(16:0_17:0_18:1(9)),TG(16:0_17:0_18:1(9)),TG(16:0_17:0_18:1(9)),0.9936666666666673
18199,20.304,850.78459,TG 16:0_16:0_18:1,[M+NH4]+,0.99,C53H100O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,6375000.0,5778000.0,6775000.0,5446000.0,6395000.0,18350000.0,20830000.0,6299000.0,20150000.0,18350000.0,16800000.0,19110000.0,17960000.0,18160000.0,17460000.0,17050000.0,15920000.0,18020000.0,TG(16:0_16:0_18:1),TG(16:0_16:0_18:1(9)),TG(16:0_16:0_18:1(9)),TG(16:0_16:0_18:1(9)),0.7963333333333337
18286,20.33,876.8001,TG 16:0_18:1_18:1,[M+NH4]+,0.99,C55H102O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,15440000.0,15110000.0,15940000.0,13510000.0,15270000.0,28810000.0,33650000.0,15040000.0,34340000.0,30920000.0,29430000.0,30840000.0,28810000.0,28310000.0,31420000.0,27790000.0,24980000.0,29450000.0,TG(16:0_18:1_18:1),TG(16:0_18:1(9)_18:1(9)),TG(16:0_18:1(9)_18:1(9)),TG(16:0_18:1(9)_18:1(9)),0.7991666666666676
18316,20.336,864.80047,TG 16:0_17:0_18:1,[M+NH4]+,0.99,C54H102O6,CCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TG(16:0_17:0_18:1),TG(16:0_17:0_18:1(9)),TG(16:0_17:0_18:1(9)),TG(16:0_17:0_18:1(9)),0.9755000000000015
18333,20.339,890.81579,TG 17:0_18:1_18:1,[M+NH4]+,0.96,C56H104O6,CCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,1092000.0,1082000.0,1086000.0,1122000.0,1082000.0,1485000.0,1990000.0,1006000.0,2222000.0,1905000.0,1858000.0,1886000.0,1335000.0,1674000.0,1831000.0,1551000.0,1567000.0,1606000.0,TG(17:0_18:1_18:1),TG(17:0_18:1(9)_18:1(9)),TG(17:0_18:1(9)_18:1(9)),TG(17:0_18:1(9)_18:1(9)),1.2200000000000013
18384,20.352,904.82288,TG 18:0_18:1_18:1,[M+NH4]+,0.97,C57H106O6,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,1757000.0,1900000.0,0.0,2732000.0,1798000.0,0.0,0.0,2490000.0,0.0,2414000.0,0.0,2787000.0,2299000.0,0.0,0.0,TG(18:0_18:1_18:1),TG(18:0_18:1(9)_18:1(9)),TG(18:0_18:1(9)_18:1(9)),TG(18:0_18:1(9)_18:1(9)),0.776333333333333
18386,20.353,902.81565,TG 18:1_18:1_18:1,[M+NH4]+,1.0,C57H104O6,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,8765000.0,9248000.0,8824000.0,8096000.0,8592000.0,11260000.0,13230000.0,8570000.0,14060000.0,12560000.0,12050000.0,12330000.0,11320000.0,11180000.0,12910000.0,11000000.0,10010000.0,11800000.0,TG(18:1_18:1_18:1),TG(18:1(6)_18:1(9)_18:1(6)),TG(18:1(6)_18:1(9)_18:1(6)),TG(18:1(9)_18:1(9)_18:1(9)),1.160333333333331
18401,20.363,916.83125,TG 18:1_18:1_19:1,[M+NH4]+,1.0,C58H106O6,CCCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,694400.0,770900.0,701100.0,673900.0,663500.0,706800.0,914300.0,591600.0,1004000.0,900700.0,889600.0,862600.0,633900.0,808500.0,826800.0,385400.0,692700.0,708400.0,TG(18:1_18:1_19:1),TG(18:1(9)_18:1(9)_19:1(9)),TG(18:1(9)_18:1(9)_19:1(9)),TG(18:1(9)_18:1(9)_19:1(9)),1.132799999999999
18430,20.379,916.83157,TG 18:1_18:1_19:1,[M+NH4]+,1.0,C58H106O6,CCCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355400.0,0.0,0.0,TG(18:1_18:1_19:1),TG(18:1(9)_18:1(9)_19:1(9)),TG(18:1(9)_18:1(9)_19:1(9)),TG(18:1(9)_18:1(9)_19:1(9)),1.1171999999999975
18435,20.382,888.8001,TG 17:1_17:1_19:1,[M+NH4]+,1.0,C56H102O6,CCCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14800.0,0.0,0.0,0.0,0.0,17450.0,0.0,TG(17:1_17:1_19:1),TG(17:1(9)_17:1(9)_19:1(9)),TG(17:1(9)_17:1(9)_19:1(9)),TG(17:1(9)_17:1(9)_19:1(9)),0.8468999999999991
18482,20.446,928.8317,TG 18:1_18:1_20:2,[M+NH4]+,1.0,C59H106O6,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,915700.0,998400.0,881300.0,828500.0,908100.0,1223000.0,1288000.0,840800.0,1502000.0,1527000.0,1701000.0,1264000.0,1177000.0,1212000.0,2113000.0,1216000.0,1042000.0,1237000.0,TG(18:1_18:1_20:2),"TG(18:1(9)_18:1(9)_20:2(11,14))","TG(18:1(9)_18:1(9)_20:2(11,14))","TG(18:1(9)_18:1(9)_20:2(11,14))",1.0905714285714274
18484,20.449,930.8404,TG 18:1_18:1_20:1,[M+NH4]+,0.99,C59H108O6,CCCCCCCC\C=C/CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,209100.0,266100.0,225600.0,215700.0,227300.0,297900.0,283600.0,221000.0,376200.0,280900.0,352300.0,0.0,330400.0,290200.0,490500.0,310400.0,268900.0,0.0,TG(18:1_18:1_20:1),TG(18:1(9)_18:1(9)_20:1(11)),TG(18:1(9)_18:1(9)_20:1(11)),TG(18:1(9)_18:1(9)_20:1(11)),0.7301666666666661
18504,20.476,864.8009,TG 16:0_17:0_18:1,[M+NH4]+,0.99,C54H102O6,CCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,421000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TG(16:0_17:0_18:1),TG(16:0_17:0_18:1(9)),TG(16:0_17:0_18:1(9)),TG(16:0_17:0_18:1(9)),0.9095000000000013
18591,20.52,954.84737,TG 18:1_18:1_22:3,[M+NH4]+,0.99,C61H108O6,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,145700.0,173400.0,162400.0,137300.0,0.0,0.0,0.0,149000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TG(18:1_18:1_22:3),"TG(18:1(9)_18:1(9)_22:3(10,13,16))","TG(18:1(9)_18:1(9)_22:3(10,13,16))","TG(18:1(9)_18:1(9)_22:3(10,13,16))",0.8850555555555564
18609,20.539,978.84715,TG 18:1_20:5_22:1,[M+NH4]+,0.81,C63H108O6,CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,0.0,0.0,0.0,0.0,23960.0,24660.0,0.0,33810.0,44010.0,42840.0,25020.0,28250.0,27150.0,82980.0,31000.0,21920.0,31160.0,TG(18:1_20:5_22:1),"TG(18:1(9)_20:5(5,8,11,14,17)_22:1(13))","TG(18:1(9)_20:5(5,8,11,14,17)_22:1(13))","TG(18:1(9)_20:5(5,8,11,14,17)_22:1(11))",0.7308999999999989
18622,20.551,864.80067,TG 17:0_17:0_17:1,[M+NH4]+,1.0,C54H102O6,CCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCC)OC(=O)CCCCCCCCCCCCCCCC,401600.0,450900.0,426700.0,371300.0,0.0,1649000.0,1869000.0,416800.0,1946000.0,2024000.0,1746000.0,1759000.0,1752000.0,1670000.0,2185000.0,1560000.0,1320000.0,1662000.0,TG(17:0_17:0_17:1),TG(17:0_17:0_17:1(9)),TG(17:0_17:0_17:1(9)),TG(17:0_17:0_17:1(9)),0.6805000000000003
18671,20.584,890.81626,TG 16:0_18:1_19:1,[M+NH4]+,0.96,C56H104O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,605800.0,767200.0,679700.0,580300.0,610100.0,2044000.0,2293000.0,606500.0,2320000.0,2346000.0,2110000.0,1996000.0,2048000.0,1887000.0,2540000.0,1905000.0,1577000.0,1888000.0,TG(16:0_18:1_19:1),TG(16:0_18:1(9)_19:1(9)),TG(16:0_18:1(9)_19:1(9)),TG(16:0_18:1(9)_19:1(9)),0.7838000000000005
18700,20.592,878.81537,TG 16:0_18:0_18:1,[M+NH4]+,1.0,C55H104O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,191900.0,0.0,0.0,181000.0,88440.0,121600.0,0.0,0.0,117400.0,135200.0,0.0,90050.0,TG(16:0_18:0_18:1),TG(16:0_18:0_18:1(9)),TG(16:0_18:0_18:1(9)),TG(16:0_18:0_18:1(9)),0.5338333333333338
18709,20.596,916.83209,TG 18:1_18:1_19:1,[M+NH4]+,1.0,C58H106O6,CCCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,292000.0,346200.0,303400.0,266400.0,263700.0,702300.0,784800.0,263700.0,808500.0,829600.0,740600.0,708100.0,698300.0,649500.0,860600.0,630100.0,576700.0,653000.0,TG(18:1_18:1_19:1),TG(18:1(9)_18:1(9)_19:1(9)),TG(18:1(9)_18:1(9)_19:1(9)),TG(18:1(9)_18:1(9)_19:1(9)),0.9395999999999998
18716,20.599,904.831,TG 18:0_18:1_18:1,[M+NH4]+,0.96,C57H106O6,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,38300.0,0.0,0.0,0.0,92450.0,317200.0,52190.0,0.0,198700.0,0.0,154800.0,0.0,0.0,222800.0,185400.0,0.0,128500.0,TG(18:0_18:1_18:1),TG(18:0_18:1(9)_18:1(9)),TG(18:0_18:1(9)_18:1(9)),TG(18:0_18:1(9)_18:1(9)),0.7678333333333326
18732,20.619,930.84603,TG 18:1_18:1_20:1,[M+NH4]+,1.0,C59H108O6,CCCCCCCC\C=C/CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,106700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TG(18:1_18:1_20:1),TG(18:1(9)_18:1(9)_20:1(11)),TG(18:1(9)_18:1(9)_20:1(11)),TG(18:1(9)_18:1(9)_20:1(11)),0.7614999999999993
18750,20.645,956.85566,TG 18:1_18:1_22:2,[M+NH4]+,1.0,C61H110O6,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,9203.0,0.0,0.0,0.0,105700.0,117400.0,7638.0,72520.0,143600.0,153700.0,108300.0,0.0,59970.0,0.0,0.0,7210.0,102100.0,TG(18:1_18:1_22:2),"TG(18:1(9)_18:1(9)_22:2(13,16))","TG(18:1(9)_18:1(9)_22:2(13,16))","TG(18:1(9)_18:1(9)_22:2(13,16))",0.8381428571428585
18755,20.653,876.79951,TG 16:0_18:1_18:1,[M+NH4]+,0.99,C55H102O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,13920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TG(16:0_18:1_18:1),TG(16:0_18:1(9)_18:1(9)),TG(16:0_18:1(9)_18:1(9)),TG(16:0_18:1(9)_18:1(9)),0.539666666666666
18773,20.674,902.81629,TG 18:1_18:1_18:1,[M+NH4]+,1.0,C57H104O6,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22320.0,0.0,0.0,70040.0,0.0,0.0,0.0,105800.0,0.0,0.0,0.0,TG(18:1_18:1_18:1),TG(18:1(6)_18:1(9)_18:1(6)),TG(18:1(6)_18:1(9)_18:1(6)),TG(18:1(9)_18:1(9)_18:1(9)),0.7693333333333326
18800,20.701,876.79991,TG 16:0_18:1_18:1,[M+NH4]+,1.0,C55H102O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,13590.0,6879.0,24190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22930.0,0.0,0.0,0.0,0.0,TG(16:0_18:1_18:1),TG(16:0_18:1(9)_18:1(9)),TG(16:0_18:1(9)_18:1(9)),TG(16:0_18:1(9)_18:1(9)),0.515666666666665
18805,20.705,956.85903,TG 18:1_18:1_22:2,[M+NH4]+,1.0,C61H110O6,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TG(18:1_18:1_22:2),"TG(18:1(9)_18:1(9)_22:2(13,16))","TG(18:1(9)_18:1(9)_22:2(13,16))","TG(18:1(9)_18:1(9)_22:2(13,16))",0.7872857142857167
18812,20.729,850.78429,TG 16:0_16:0_18:1,[M+NH4]+,1.0,C53H100O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,6530.0,0.0,12660.0,9096.0,0.0,0.0,0.0,13940.0,25950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21310.0,TG(16:0_16:0_18:1),TG(16:0_16:0_18:1(9)),TG(16:0_16:0_18:1(9)),TG(16:0_16:0_18:1(11)),0.5893333333333336
18818,20.769,916.83195,TG 18:1_18:1_19:1,[M+NH4]+,1.0,C58H106O6,CCCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,6225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TG(18:1_18:1_19:1),TG(18:1(9)_18:1(9)_19:1(9)),TG(18:1(9)_18:1(9)_19:1(9)),TG(18:1(9)_18:1(9)_19:1(9)),0.7008000000000024
18910,20.832,883.77167,TG 16:0_18:0_18:1,[M+Na]+,0.96,C55H104O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC,173900.0,176800.0,191400.0,166100.0,199700.0,585800.0,660100.0,190500.0,630700.0,677200.0,622100.0,581800.0,609700.0,599900.0,686400.0,552300.0,530300.0,568300.0,TG(16:0_18:0_18:1),TG(16:0_18:0_18:1(9)),TG(16:0_18:0_18:1(9)),TG(16:0_18:0_18:1(9)),0.22699999999999973
18913,20.832,892.83174,TG 16:0_18:0_19:1,[M+NH4]+,0.97,C56H106O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCCC,210800.0,206900.0,223200.0,176000.0,222300.0,858800.0,1105000.0,251000.0,1224000.0,809400.0,969100.0,858200.0,721800.0,750200.0,803300.0,677200.0,678600.0,653600.0,TG(16:0_18:0_19:1),TG(16:0_18:0_19:1(9)),TG(16:0_18:0_19:1(9)),TG(16:0_18:0_19:1(9)),0.4231666666666663
18942,20.836,878.81592,TG 16:0_18:0_18:1,[M+NH4]+,0.99,C55H104O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC,2370000.0,2187000.0,2475000.0,2117000.0,2457000.0,10830000.0,12470000.0,2462000.0,12180000.0,12320000.0,10740000.0,11320000.0,11520000.0,11270000.0,12820000.0,10370000.0,9195000.0,10360000.0,TG(16:0_18:0_18:1),TG(16:0_18:0_18:1(9)),TG(16:0_18:0_18:1(9)),TG(16:0_18:0_18:1(9)),0.4733333333333345
