feature_id,rt,precursor_mz,primary_annotated_name,adduct,datafile:neg_hela_LG1.mzML:area,datafile:neg_hela_LG5.mzML:area,datafile:neg_hela_HG3.mzML:area,datafile:neg_hela_HG6.mzML:area,datafile:neg_hela_LG2.mzML:area,datafile:neg_hela_LG3.mzML:area,datafile:neg_hela_LG6.mzML:area,datafile:neg_hela_S4.mzML:area,datafile:neg_hela_LG4.mzML:area,datafile:neg_hela_HG1.mzML:area,datafile:neg_hela_HG5.mzML:area,datafile:neg_hela_HG2.mzML:area,datafile:neg_hela_S2.mzML:area,datafile:neg_hela_S1.mzML:area,datafile:neg_hela_HG4.mzML:area,datafile:neg_hela_S3.mzML:area,datafile:neg_hela_S6.mzML:area,datafile:neg_hela_S5.mzML:area,structure_annotated_name,fragment_mz_delta,fragment_fatty_acid_pos,fragment_types,score
8587,7.97,642.34552,PE O-22:4_16:1,,0.0,0.0,349.7536945812808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.22707423580783,0.0,0.0,0.0,287.0722433460076,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_16:1(7)",-108.2276,12,criegee,0.17562800000000306
8306,7.891,656.32503,PE O-22:4_16:1,,0.0,0.0,19.507389162561577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_16:1(7)",-94.24419999999999,15,aldehyde,0.19181700000000995
8925,8.046,658.34033,PE O-22:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.473684210526315,0.0,0.0,0.0,488000000.0,0.0,0.0,"PE O-22:4(7,10,13,16)_16:1(7)",-92.2282,15,criegee,0.1608870000000039
6741,7.442,578.3472,PE O-22:4_16:1,,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,681000000.0,11.803652968036529,0.0,11.943231441048036,0.0,977000000.0,969000000.0,14.581749049429657,790000000.0,0.0,0.0,"PE O-22:4(7,10,13,16)_16:1(9)",-172.35819999999993,6,criegee,0.32600184494882867
7725,7.716,684.35518,PE O-22:4_16:1,,0.0,0.0,0.0,0.0,0.0,14.465753424657535,0.0,0.0,0.0,0.0,0.0,2.8684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_16:1(9)",-66.1902,7,aldehyde,0.16920200000000263
8033,7.809,697.40383,PE O-22:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2540000000.0,0.0,0.0,0.0,0.0,0.0,2810000000.0,0.0,0.0,0.0,2250000000.0,"PE O-22:4(7,10,13,16)_16:1(9)",-52.163199999999996,7,criegee,0.8332818034907014
9067,8.077,602.34596,PE O-22:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,9.539641943734017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_16:1(9)",-148.29259999999996,9,aldehyde,0.14768400000000634
9818,8.295,618.3368,PE O-22:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030000000.0,0.0,0.0,0.0,1590000000.0,"PE O-22:4(7,10,13,16)_16:1(9)",-132.29319999999996,9,criegee,0.1049400000000052
8587,7.97,642.34552,PE O-22:4_16:1,,0.0,0.0,349.7536945812808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.22707423580783,0.0,0.0,0.0,287.0722433460076,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_16:1(9)",-108.2276,12,aldehyde,0.17562800000000306
8925,8.046,658.34033,PE O-22:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.473684210526315,0.0,0.0,0.0,488000000.0,0.0,0.0,"PE O-22:4(7,10,13,16)_16:1(9)",-92.2282,12,criegee,0.1608870000000039
8107,7.824,668.36075,PE O-22:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,27.621483375959077,316000000.0,14.566210045662102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_16:1(9)",-82.1896,15,aldehyde,0.19030499999999542
7841,7.758,682.37614,PE O-22:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,20.895140664961637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_16:1(9)",-68.1626,15,criegee,0.1782660000000087
8244,7.866,805.49069,PI 14:1_18:1,[M-H]-,2655.528455284553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,PI 14:1(9)_18:1(11),0.0,0,substrate,0.5572711875762512
8244,7.866,805.49069,PI 14:1_18:1,[M-H]-,3670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,PI 14:1(9)_18:1(9),0.0,0,substrate,0.4772144367843331
8244,7.866,805.49069,PI 14:1_18:1,[M-H]-,1014.4715447154474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,PI 14:1(5)_18:1(11),0.0,0,substrate,0.45358781819066424
8719,7.99,722.47215,PI 14:1_18:1,,363.7602179836512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI 14:1(5)_18:1(11),-82.1896,7,aldehyde,0.5308395031042575
8098,7.821,738.53895,PI 14:1_18:1,,0.0,0.0,0.0,0.0,0.0,0.0,501000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI 14:1(5)_18:1(11),-66.1902,7,criegee,0.536449634860907
7441,7.63,695.38849,PI 14:1_18:1,,0.0,4940000000.0,12200000000.0,0.0,4470000000.0,4880000000.0,5160000000.0,8410000000.0,4480000000.0,0.0,0.0,0.0,7950000000.0,8340000000.0,0.0,8720000000.0,8110000000.0,8960000000.0,PI 14:1(5)_18:1(11),-110.24359999999999,9,aldehyde,0.5683371347974935
8249,7.868,711.45524,PI 14:1_18:1,,0.0,0.0,1260000000.0,947000000.0,0.0,0.0,0.0,1010000000.0,0.0,0.0,1260000000.0,0.0,862000000.0,0.0,0.0,1030000000.0,0.0,0.0,PI 14:1(5)_18:1(11),-94.24419999999999,9,criegee,0.17872499999999897
8719,7.99,722.47215,PI 14:1_18:1,,363.7602179836512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI 14:1(9)_18:1(11),-82.1896,5,aldehyde,0.5308395031042575
8098,7.821,738.53895,PI 14:1_18:1,,0.0,0.0,0.0,0.0,0.0,0.0,501000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI 14:1(9)_18:1(11),-66.1902,5,criegee,0.536449634860907
7391,7.619,751.47808,PI 14:1_18:1,,0.0,5910000000.0,0.0,0.0,3600000000.0,4940000000.0,6140000000.0,4760000000.0,5120000000.0,0.0,2500000000.0,5690000000.0,5280000000.0,4630000000.0,0.0,5010000000.0,3880000000.0,4340000000.0,PI 14:1(9)_18:1(11),-54.13559999999999,7,aldehyde,0.5556574727990349
8228,7.864,767.50638,PI 14:1_18:1,,138.96457765667577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI 14:1(9)_18:1(11),-38.13619999999999,7,criegee,0.6061381395408052
7441,7.63,695.38849,PI 14:1_18:1,,0.0,4940000000.0,12200000000.0,0.0,4470000000.0,4880000000.0,5160000000.0,8410000000.0,4480000000.0,0.0,0.0,0.0,7950000000.0,8340000000.0,0.0,8720000000.0,8110000000.0,8960000000.0,PI 14:1(9)_18:1(9),-110.24359999999999,5,aldehyde,0.5683371347974935
8249,7.868,711.45524,PI 14:1_18:1,,0.0,0.0,1260000000.0,947000000.0,0.0,0.0,0.0,1010000000.0,0.0,0.0,1260000000.0,0.0,862000000.0,0.0,0.0,1030000000.0,0.0,0.0,PI 14:1(9)_18:1(9),-94.24419999999999,5,criegee,0.17872499999999897
7391,7.619,751.47808,PI 14:1_18:1,,0.0,5910000000.0,0.0,0.0,3600000000.0,4940000000.0,6140000000.0,4760000000.0,5120000000.0,0.0,2500000000.0,5690000000.0,5280000000.0,4630000000.0,0.0,5010000000.0,3880000000.0,4340000000.0,PI 14:1(9)_18:1(9),-54.13559999999999,9,aldehyde,0.5556574727990349
8228,7.864,767.50638,PI 14:1_18:1,,138.96457765667577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PI 14:1(9)_18:1(9),-38.13619999999999,9,criegee,0.6061381395408052
8311,7.892,889.58118,PI 18:0_20:2,[M-H]-,,217000.0,0.0,,152000.0,195000.0,196000.0,0.0,206000.0,,78500.0,132000.0,0.0,0.0,142000.0,0.0,0.0,143000.0,"PI 18:0_20:2(11,14)",0.0,0,substrate,0.2404669309220687
8665,7.984,781.52422,PI 18:0_20:2,,0.0,0.0,0.0,0.0,5.315789473684211,2.6923076923076925,3.5816326530612246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PI 18:0_20:2(11,14)",-108.2276,6,aldehyde,0.2690213517204456
9390,8.162,797.54562,PI 18:0_20:2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.407643312101912,12.424242424242424,0.0,0.0,0.0,0.0,0.0,0.0,"PI 18:0_20:2(11,14)",-92.2282,6,criegee,0.23107344206444597
8348,7.904,821.4695,PI 18:0_20:2,,0.0,8.018433179723502,999000000.0,0.0,11.31578947368421,0.0,0.0,2830000000.0,8.25242718446602,0.0,0.0,0.0,2930000000.0,2610000000.0,0.0,2690000000.0,2340000000.0,18.74125874125874,"PI 18:0_20:2(11,14)",-68.1626,9,aldehyde,0.19250799999999818
8917,8.042,837.48477,PI 18:0_20:2,,0.0,0.0,1970000000.0,0.0,0.0,0.0,0.0,934000000.0,0.0,0.0,24.076433121019107,10.075757575757576,1130000000.0,0.0,14.507042253521126,972000000.0,945000000.0,7.062937062937063,"PI 18:0_20:2(11,14)",-52.163199999999996,9,criegee,0.269264929903385
8329,7.898,748.52107,PC 14:0_16:1,[M+HCOO]-,0.0,0.0,0.0,0.0,6060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PC 14:0_16:1(6),0.0,0,substrate,0.18725449999999794
8329,7.898,748.52107,PC 14:0_16:1,[M+HCOO]-,342000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PC 14:0_16:1(7),0.0,0,substrate,0.18531500000000495
8329,7.898,748.52107,PC 14:0_16:1,[M+HCOO]-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PC 14:0_16:1(9),0.0,0,substrate,0.18273599999999643
8347,7.904,624.35155,PC 14:0_16:1,,0.0,1800000000.0,4270000000.0,2410000000.0,206.2706270627063,1620000000.0,2210000000.0,2580000000.0,1650000000.0,0.0,0.0,3830000000.0,2700000000.0,2800000000.0,0.0,2430000000.0,2070000000.0,2260000000.0,PC 14:0_16:1(6),-124.27060000000002,10,aldehyde,0.18869199999999753
8464,7.929,640.3297,PC 14:0_16:1,,0.0,0.0,3020000000.0,1420000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2160000000.0,0.0,0.0,0.0,2570000000.0,0.0,0.0,0.0,PC 14:0_16:1(6),-108.27120000000002,10,criegee,0.18581699999999834
8178,7.851,638.37502,PC 14:0_16:1,,5.087719298245614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PC 14:0_16:1(7),-110.24359999999999,9,aldehyde,0.18084500000000453
8403,7.915,654.34502,PC 14:0_16:1,,0.0,569000000.0,0.0,0.0,0.0,0.0,0.0,664000000.0,399000000.0,0.0,0.0,956000000.0,615000000.0,731000000.0,0.0,589000000.0,504000000.0,695000000.0,PC 14:0_16:1(7),-94.24419999999999,9,criegee,0.18978500000000534
8432,7.924,666.40701,PC 14:0_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5266055045871558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PC 14:0_16:1(9),-82.1896,7,aldehyde,0.18724599999999525
8669,7.984,682.37661,PC 14:0_16:1,,0.0,0.0,0.0,12200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,12800000000.0,0.0,0.0,0.0,13400000000.0,0.0,0.0,0.0,PC 14:0_16:1(9),-66.1902,7,criegee,0.1782259999999976
8383,7.911,891.58723,PI 12:0_26:1,[M-H]-,0.0,34800.0,,0.0,24300.0,27600.0,33100.0,27900.0,35700.0,0.0,0.0,,0.0,36500.0,0.0,24100.0,,27400.0,PI 12:0_26:1(17),0.0,0,substrate,0.18432399999999635
8417,7.92,781.44174,PI 12:0_26:1,,0.0,0.0,0.0,2630000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3760000000.0,0.0,0.0,0.0,4740000000.0,0.0,0.0,0.0,PI 12:0_26:1(17),-110.24359999999999,9,aldehyde,0.18838899999999797
8260,7.876,797.47044,PI 12:0_26:1,,5570000000.0,66.66666666666666,0.0,0.0,62.55144032921811,84.42028985507247,68.8821752265861,41.935483870967744,60.50420168067227,8270000000.0,0.0,0.0,1150000000.0,27.671232876712327,0.0,34.81327800829875,0.0,40.51094890510949,PI 12:0_26:1(17),-94.24419999999999,9,criegee,0.18025899999999473
8425,7.922,786.52895,PS 18:1_18:1,[M-H]-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PS 18:1(11)_18:1(11),0.0,0,substrate,0.5347734766663942
8425,7.922,786.52895,PS 18:1_18:1,[M-H]-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,PS 18:1(11)_18:1(6),0.0,0,substrate,0.470002403758815
8425,7.922,786.52895,PS 18:1_18:1,[M-H]-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,PS 18:1(6)_18:1(6),0.0,0,substrate,0.40523133085123586
8391,7.913,704.4142,PS 18:1_18:1,,0.0,769000000.0,1730000000.0,0.0,490000000.0,721000000.0,758000000.0,1340000000.0,661000000.0,0.0,0.0,0.0,1170000000.0,0.0,0.0,1330000000.0,1290000000.0,1160000000.0,PS 18:1(11)_18:1(11),-82.1896,7,aldehyde,0.1907149999999918
9480,8.191,720.49299,PS 18:1_18:1,,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PS 18:1(11)_18:1(11),-66.1902,7,criegee,0.8788319533327965
9914,8.314,634.30359,PS 18:1_18:1,,0.0,0.0,0.0,1130000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340000000.0,0.0,0.0,0.0,PS 18:1(11)_18:1(6),-152.32459999999998,7,aldehyde,0.11167599999999905
7323,7.606,649.34673,PS 18:1_18:1,,0.0,1780000000.0,0.0,0.0,0.0,1390000000.0,1930000000.0,0.0,1390000000.0,0.0,1050000000.0,152.27272727272728,1320000000.0,1290000000.0,1350000000.0,1460000000.0,0.0,1390000000.0,PS 18:1(11)_18:1(6),-136.32519999999997,7,criegee,0.6987866617024727
8391,7.913,704.4142,PS 18:1_18:1,,0.0,769000000.0,1730000000.0,0.0,490000000.0,721000000.0,758000000.0,1340000000.0,661000000.0,0.0,0.0,0.0,1170000000.0,0.0,0.0,1330000000.0,1290000000.0,1160000000.0,PS 18:1(11)_18:1(6),-82.1896,12,aldehyde,0.1907149999999918
9480,8.191,720.49299,PS 18:1_18:1,,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PS 18:1(11)_18:1(6),-66.1902,12,criegee,0.8788319533327965
9914,8.314,634.30359,PS 18:1_18:1,,0.0,0.0,0.0,1130000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340000000.0,0.0,0.0,0.0,PS 18:1(6)_18:1(6),-152.32459999999998,12,aldehyde,0.11167599999999905
7323,7.606,649.34673,PS 18:1_18:1,,0.0,1780000000.0,0.0,0.0,0.0,1390000000.0,1930000000.0,0.0,1390000000.0,0.0,1050000000.0,152.27272727272728,1320000000.0,1290000000.0,1350000000.0,1460000000.0,0.0,1390000000.0,PS 18:1(6)_18:1(6),-136.32519999999997,12,criegee,0.6987866617024727
8450,7.926,887.56376,PI 18:1_20:2,[M-H]-,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PI 18:1(9)_20:2(11,14)",0.0,0,substrate,0.22756611359772827
8450,7.926,887.56376,PI 18:1_20:2,[M-H]-,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PI 18:1(6)_20:2(11,14)",0.0,0,substrate,0.20295911715770643
8450,7.926,887.56376,PI 18:1_20:2,[M-H]-,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PI 18:1(11)_20:2(11,14)",0.0,0,substrate,0.20052981580598309
7561,7.663,819.54115,PI 18:1_20:2,,0.0,11900000000.0,0.0,0.0,0.0,11000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PI 18:1(11)_20:2(11,14)",-68.1626,6,criegee,0.1895727407051472
9384,8.161,779.51732,PI 18:1_20:2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180000000.0,0.0,0.0,0.0,2940000000.0,0.0,0.0,2150000000.0,2110000000.0,0.0,0.0,"PI 18:1(11)_20:2(11,14)",-108.2276,7,aldehyde,0.19339050712501707
9129,8.092,795.5394,PI 18:1_20:2,,0.0,0.0,0.0,5820000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197000000.0,0.0,0.0,"PI 18:1(11)_20:2(11,14)",-92.2282,7,criegee,0.20049630117158218
8348,7.904,821.4695,PI 18:1_20:2,,0.0,1740000000.0,999000000.0,0.0,1720000000.0,0.0,0.0,2830000000.0,1700000000.0,0.0,0.0,0.0,2930000000.0,2610000000.0,0.0,2690000000.0,2340000000.0,2680000000.0,"PI 18:1(11)_20:2(11,14)",-66.1902,9,aldehyde,0.18600599999999584
7814,7.75,835.47359,PI 18:1_20:2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901000000.0,1010000000.0,0.0,1110000000.0,0.0,0.0,"PI 18:1(11)_20:2(11,14)",-52.163199999999996,9,criegee,0.233183530028173
9384,8.161,779.51732,PI 18:1_20:2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180000000.0,0.0,0.0,0.0,2940000000.0,0.0,0.0,2150000000.0,2110000000.0,0.0,0.0,"PI 18:1(6)_20:2(11,14)",-108.2276,6,aldehyde,0.19339050712501707
9129,8.092,795.5394,PI 18:1_20:2,,0.0,0.0,0.0,5820000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197000000.0,0.0,0.0,"PI 18:1(6)_20:2(11,14)",-92.2282,6,criegee,0.20049630117158218
7561,7.663,819.54115,PI 18:1_20:2,,0.0,11900000000.0,0.0,0.0,0.0,11000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PI 18:1(6)_20:2(11,14)",-68.1626,9,aldehyde,0.1895727407051472
7814,7.75,835.47359,PI 18:1_20:2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901000000.0,1010000000.0,0.0,1110000000.0,0.0,0.0,"PI 18:1(6)_20:2(11,14)",-52.163199999999996,9,criegee,0.233183530028173
8218,7.862,735.47922,PI 18:1_20:2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PI 18:1(6)_20:2(11,14)",-152.32459999999998,12,aldehyde,0.21354797672094347
7412,7.622,751.54317,PI 18:1_20:2,,0.0,17400000000.0,35800000000.0,0.0,18400000000.0,16800000000.0,15900000000.0,30400000000.0,18400000000.0,0.0,640000000.0,32300000000.0,33100000000.0,30300000000.0,0.0,33700000000.0,29700000000.0,34100000000.0,"PI 18:1(6)_20:2(11,14)",-136.32519999999997,12,criegee,0.18756364719537572
9129,8.092,795.5394,PI 18:1_20:2,,0.0,0.0,0.0,5820000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197000000.0,0.0,0.0,"PI 18:1(9)_20:2(11,14)",-92.2282,6,criegee,0.20049630117158218
8219,7.862,777.50142,PI 18:1_20:2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PI 18:1(9)_20:2(11,14)",-110.24359999999999,9,aldehyde,0.24901850959342958
7814,7.75,835.47359,PI 18:1_20:2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901000000.0,1010000000.0,0.0,1110000000.0,0.0,0.0,"PI 18:1(9)_20:2(11,14)",-52.163199999999996,9,criegee,0.233183530028173
8551,7.959,776.55195,PE O-22:4_18:2,[M-H]-,0.0,24294.57432730481,26039.39647946354,57989.189189189194,34435.236170750184,19753.36739433349,26499.578325954037,35917.64705882353,23390.36312849162,0.0,47039.75444695093,26757.245724572454,42288.0610149604,33705.726556907655,61019.535879496885,44250.57208237986,35300.93252879869,34894.36090225564,"PE O-22:4(7,10,13,16)_18:2(6,9)",0.0,0,substrate,0.3347425255124003
8551,7.959,776.55195,PE O-22:4_18:2,[M-H]-,0.0,35505.42567269519,30960.60352053646,21210.81081081081,46664.76382924981,40146.63260566651,36000.42167404596,56382.35294117647,37509.63687150837,0.0,17660.245553049073,32342.754275427546,63711.938985039604,64494.273443092345,21380.464120503115,60749.42791762013,51899.067471201306,66105.63909774437,"PE O-22:4(7,10,13,16)_18:2(9,12)",0.0,0,substrate,0.32416265051240123
9396,8.163,588.33076,PE O-22:4_18:2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_18:2(6,9)",-188.35759999999993,6,aldehyde,0.609495799476185
8189,7.853,604.36186,PE O-22:4_18:2,,0.0,22.073578595317723,0.0,0.0,12.305795314426634,0.0,20.32,0.0,18.0623973727422,0.0,0.0,0.0,0.0,9.765784114052952,0.0,10.952380952380953,7.270642201834862,0.0,"PE O-22:4(7,10,13,16)_18:2(6,9)",-172.35819999999993,6,criegee,0.38056796131026627
8669,7.984,682.37661,PE O-22:4_18:2,,0.0,0.0,0.0,154.04040404040404,0.0,0.0,0.0,0.0,0.0,0.0,197.83616692426585,0.0,0.0,0.0,162.62135922330097,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_18:2(6,9)",-94.24419999999999,9,aldehyde,0.1881140000000027
9091,8.084,684.39187,PE O-22:4_18:2,,4140000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4790000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_18:2(6,9)",-92.2282,9,criegee,0.16818799999999784
8083,7.818,708.49309,PE O-22:4_18:2,,0.0,8.729096989966555,0.0,0.0,8.42170160295931,7.395659432387312,6.624,13.976164680390033,0.0,0.0,21.174652241112828,0.0,6.566037735849056,0.0,0.0,10.095238095238095,9.655963302752294,9.099009900990099,"PE O-22:4(7,10,13,16)_18:2(6,9)",-68.1626,12,aldehyde,0.7770704433127248
8617,7.973,724.42293,PE O-22:4_18:2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.264150943396227,0.0,0.0,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_18:2(6,9)",-52.163199999999996,12,criegee,0.1937820000000121
8432,7.924,666.40701,PE O-22:4_18:2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_18:2(6,9)",-110.24359999999999,15,aldehyde,0.18313400000000063
8947,8.053,668.36047,PE O-22:4_18:2,,0.0,0.0,95.6140350877193,71.71717171717171,0.0,4.457429048414023,5.232,0.0,0.0,0.0,84.85316846986089,85.10998307952623,0.0,0.0,72.4514563106796,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_18:2(6,9)",-108.2276,15,criegee,0.1775880000000129
9396,8.163,588.33076,PE O-22:4_18:2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_18:2(9,12)",-188.35759999999993,6,aldehyde,0.609495799476185
8189,7.853,604.36186,PE O-22:4_18:2,,0.0,22.073578595317723,0.0,0.0,12.305795314426634,0.0,20.32,0.0,18.0623973727422,0.0,0.0,0.0,0.0,9.765784114052952,0.0,10.952380952380953,7.270642201834862,0.0,"PE O-22:4(7,10,13,16)_18:2(9,12)",-172.35819999999993,6,criegee,0.38056796131026627
7230,7.583,628.29305,PE O-22:4_18:2,,0.0,0.0,0.0,3.2323232323232323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_18:2(9,12)",-148.29259999999996,9,aldehyde,0.12143000000000477
8186,7.852,644.39296,PE O-22:4_18:2,,0.0,14.214046822742473,18.070175438596493,7.626262626262627,7.361282367447595,12.237061769616027,11.536,7.963163596966413,10.90311986863711,0.0,8.052550231839257,17.766497461928935,6.5,8.920570264765784,9.91504854368932,7.847619047619048,7.958715596330275,8.138613861386139,"PE O-22:4(7,10,13,16)_18:2(9,12)",-132.29319999999996,9,criegee,0.16517900000000624
8947,8.053,668.36047,PE O-22:4_18:2,,0.0,0.0,95.6140350877193,71.71717171717171,0.0,4.457429048414023,5.232,0.0,0.0,0.0,84.85316846986089,85.10998307952623,0.0,0.0,72.4514563106796,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_18:2(9,12)",-108.2276,12,aldehyde,0.1775880000000129
9091,8.084,684.39187,PE O-22:4_18:2,,4140000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4790000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-22:4(7,10,13,16)_18:2(9,12)",-92.2282,12,criegee,0.16818799999999784
